Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Browser Meta Info - Browser,Browser Meta Info - Version,Browser Meta Info - Operating System,Browser Meta Info - Resolution,"Confirm Prolific ID

 

Please confirm that your Prolific ID appears in the field below. If necessary, correct it/fill it in, then press the arrow button to continue.","In order to continue to the experiment, you must consent to take part in the project",What is your first language?,What is your gender (optional)?,What is your age?,"Before you start, please confirm that you will be able to do the experiment in a quiet place without distractions, that you are holding your device in landscape (horizontal mode) if it is a mobile device, and that you can use both hands to respond. Please select both of the responses below to indicate that you are ready to start the experiment:",PROLIFIC_PID,STUDY_ID,SESSION_ID
25/11/2020 16:33,25/11/2020 16:38,IP Address,90.255.6.246,100,279,TRUE,25/11/2020 16:38,R_3KARzUVE3lbu8i8,,,,,50.75,-1.300003052,anonymous,EN-GB,Edge,86.0.622.69,Windows NT 10.0,1366x768,5e19b24b2bf9512392d6dd90,I consent to take part in the project on the basis set out above (Section A),English,Female,56,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5e19b24b2bf9512392d6dd90,5fbe16031b999504c003ece1,5fbe87191c172a000931bd79
25/11/2020 16:31,25/11/2020 16:40,IP Address,167.78.135.217,100,509,TRUE,25/11/2020 16:40,R_eEym7HH1rbUXDyh,,,,,28.457901,-80.79669952,anonymous,EN-GB,Chrome,86.0.4240.198,Windows NT 10.0,1920x1080,5dde843983e309dfeaf240e9,I consent to take part in the project on the basis set out above (Section A),English,Female,27,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5dde843983e309dfeaf240e9,5fbe16031b999504c003ece1,5fbe86ec1594a60009c67112
25/11/2020 16:49,25/11/2020 16:52,IP Address,197.94.255.158,100,188,TRUE,25/11/2020 16:52,R_10OsRhuSUZmAAWg,,,,,-33.91670227,18.41670227,anonymous,EN-GB,Firefox,81,Windows NT 10.0,1536x864,5f2e48f9498e160008a60d2d,I consent to take part in the project on the basis set out above (Section A),English,Male,24,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5f2e48f9498e160008a60d2d,5fbe16031b999504c003ece1,5fbe8b0abf9461000be1ac01
25/11/2020 17:27,25/11/2020 17:29,IP Address,81.157.44.227,100,163,TRUE,25/11/2020 17:29,R_3g11ZytmOeSlgFW,,,,,52.13250732,-4.541702271,anonymous,EN-GB,Chrome,86.0.4240.198,Windows NT 10.0,1920x1080,5fbd8615d29543198393bdc7,I consent to take part in the project on the basis set out above (Section A),English,Male,29,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5fbd8615d29543198393bdc7,5fbe16031b999504c003ece1,5fbe8708e5a619000acdd8ee
25/11/2020 17:30,25/11/2020 17:34,IP Address,80.229.153.205,100,253,TRUE,25/11/2020 17:34,R_0iGaK9KkbDye5MJ,,,,,51.50050354,-0.190505981,anonymous,EN-GB,Chrome,86.0.4240.198,Android 10,360x800,5aeef693da09e4000153a21a,I consent to take part in the project on the basis set out above (Section A),English,Male,46,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5aeef693da09e4000153a21a,5fbe16031b999504c003ece1,5fbe94ae779d5402c9086be7
25/11/2020 17:50,25/11/2020 17:52,IP Address,79.75.215.9,100,129,TRUE,25/11/2020 17:52,R_REw4pyd5P0aa8A9,,,,,50.72470093,-1.204101563,anonymous,EN-GB,Chrome,85.0.4183.102,Windows NT 6.2,1366x768,5ce7f7ae2aa9590016af2ba7,I consent to take part in the project on the basis set out above (Section A),English,Female,26,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5ce7f7ae2aa9590016af2ba7,5fbe16031b999504c003ece1,5fbe9825ca0fe900083c9681
26/11/2020 12:34,26/11/2020 12:34,IP Address,147.156.148.5,100,25,TRUE,26/11/2020 12:34,R_2wET93BzubfVnjX,,,,,39.46980286,-0.37739563,anonymous,EN-GB,Edge,87.0.664.47,Windows NT 10.0,1280x720,5fa3b4abbcfd0b6c243758bc,I consent to take part in the project on the basis set out above (Section A),English,Female,80,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5fa3b4abbcfd0b6c243758bc,5fbe16031b999504c003ece1,0tsqw13kbt6h
26/11/2020 15:55,26/11/2020 15:56,IP Address,79.66.240.231,100,51,TRUE,26/11/2020 15:56,R_1dbrPX73tzcqgpO,,,,,53.75,-2.729507446,anonymous,EN-GB,Firefox,83,Windows NT 10.0,1366x768,5e1ee2050c0b3120e01eeec1,I consent to take part in the project on the basis set out above (Section A),English,Female,29,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5e1ee2050c0b3120e01eeec1,5fbe16031b999504c003ece1,5fbfd00518631936f31bbeb6
26/11/2020 15:56,26/11/2020 15:56,IP Address,78.147.132.85,100,57,TRUE,26/11/2020 15:56,R_1F39SFaO7n3PdmH,,,,,54.5579071,-1.32800293,anonymous,EN-GB,Chrome,86.0.4240.198,CrOS x86_64 13421.99.0,1366x768,594a8e2eeaa18e000163f6cd,I consent to take part in the project on the basis set out above (Section A),English,Female,43,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",594a8e2eeaa18e000163f6cd,5fbe16031b999504c003ece1,5fbfd0082fb21101663069db
26/11/2020 15:56,26/11/2020 15:57,IP Address,86.28.226.74,100,61,TRUE,26/11/2020 15:57,R_37uOWmjKvBKJkat,,,,,53.16589355,-1.211303711,anonymous,EN-GB,Chrome,87.0.4280.66,Windows NT 10.0,1920x1080,5e9a12283ede3b09d611fc63,I consent to take part in the project on the basis set out above (Section A),English,Male,35,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5e9a12283ede3b09d611fc63,5fbe16031b999504c003ece1,5fbfd0114c6fbd36853176e2
26/11/2020 15:55,26/11/2020 15:57,IP Address,82.46.130.180,100,101,TRUE,26/11/2020 15:57,R_2QgN6oQHYA7Lmya,,,,,51.57580566,0.129898071,anonymous,EN-GB,Chrome,87.0.4280.66,Windows NT 10.0,1920x1080,5f12a59abbb7d320699d062f,I consent to take part in the project on the basis set out above (Section A),English,Male,30,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5f12a59abbb7d320699d062f,5fbe16031b999504c003ece1,5fbfd0071c45423662ae909c
26/11/2020 15:55,26/11/2020 15:57,IP Address,31.205.28.66,100,107,TRUE,26/11/2020 15:57,R_2Ugfp2JbEOrXwJo,,,,,53.2144928,-0.571105957,anonymous,EN-GB,Chrome,67.0.3396.87,Windows NT 10.0,1280x720,5ef34cc943115906d6aa397f,I consent to take part in the project on the basis set out above (Section A),English,Male,18,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5ef34cc943115906d6aa397f,5fbe16031b999504c003ece1,5fbfd001779d543613536654
26/11/2020 15:55,26/11/2020 15:57,IP Address,51.19.40.41,100,108,TRUE,26/11/2020 15:57,R_1eE74ErM7xU6N1V,,,,,55.6000061,-4.616699219,anonymous,EN-GB,Chrome,83.0.4103.106,Android 8.1.0,800x1280,5ea320452d77060f49a6de2c,I consent to take part in the project on the basis set out above (Section A),English,Male,50,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5ea320452d77060f49a6de2c,5fbe16031b999504c003ece1,5fbfd000924b7d35fcc5a731
26/11/2020 15:56,26/11/2020 15:57,IP Address,81.156.174.93,100,101,TRUE,26/11/2020 15:57,R_3Pucwi7WGWW5eUT,,,,,57.14529419,-2.094497681,anonymous,EN-GB,Chrome,87.0.4280.66,Windows NT 10.0,1366x768,56b0b06fe8b6770005de04aa,I consent to take part in the project on the basis set out above (Section A),English,Female,26,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",56b0b06fe8b6770005de04aa,5fbe16031b999504c003ece1,5fbfd00adf80593690f475eb
26/11/2020 15:56,26/11/2020 15:58,IP Address,2.28.70.188,100,123,TRUE,26/11/2020 15:58,R_O0RN5Gff4sqWEcp,,,,,51.50639343,-0.020004272,anonymous,EN-GB,Chrome,86.0.4240.111,Macintosh,1280x800,5fbd3476ab057909b0e2fc42,I consent to take part in the project on the basis set out above (Section A),English,Female,24,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5fbd3476ab057909b0e2fc42,5fbe16031b999504c003ece1,5fbfcff9fae48b364f846d9a
26/11/2020 15:56,26/11/2020 15:58,IP Address,92.18.150.140,100,132,TRUE,26/11/2020 15:58,R_1P7NgFkSP8G9bSl,,,,,53.50390625,-2.195907593,anonymous,EN-GB,Chrome,86.0.4240.185,Android 5.1.1,960x540,5c4499c3d51119000115109a,I consent to take part in the project on the basis set out above (Section A),English,Male,52,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5c4499c3d51119000115109a,5fbe16031b999504c003ece1,5fbfd002cd274b3686f85c15
26/11/2020 15:55,26/11/2020 15:58,IP Address,86.171.80.14,100,162,TRUE,26/11/2020 15:58,R_2CddB4uEJOyFTez,,,,,51.61669922,-0.133300781,anonymous,EN-GB,Chrome,86.0.4240.198,Windows NT 6.3,1366x768,5f350486d0c0764216b6745e,I consent to take part in the project on the basis set out above (Section A),English,Female,22,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5f350486d0c0764216b6745e,5fbe16031b999504c003ece1,5fbfd00ad7a7d1364b1f1a5c
26/11/2020 15:55,26/11/2020 15:58,IP Address,90.220.44.164,100,169,TRUE,26/11/2020 15:58,R_2YmG8nXeGx2y1e0,,,,,55.86700439,-4.26210022,anonymous,EN-GB,Chrome,86.0.4240.198,Windows NT 10.0,1920x1080,5eea1be10e95520beb9fa654,I consent to take part in the project on the basis set out above (Section A),English,Male,52,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5eea1be10e95520beb9fa654,5fbe16031b999504c003ece1,5fbfd004c743b5370c3ae90d
26/11/2020 15:56,26/11/2020 15:58,IP Address,2.217.205.156,100,158,TRUE,26/11/2020 15:58,R_3L6BVtQw2zRRXga,,,,,52.99940491,-1.13180542,anonymous,EN-GB,Edge,87.0.664.41,Windows NT 10.0,1280x720,5f50f0ce14987328c134c530,I consent to take part in the project on the basis set out above (Section A),English,Female,24,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5f50f0ce14987328c134c530,5fbe16031b999504c003ece1,5fbfd0192c47c33632c75414
26/11/2020 15:57,26/11/2020 15:59,IP Address,90.253.112.156,100,136,TRUE,26/11/2020 15:59,R_1M3xzB8kVseXQvW,,,,,51.59970093,-0.549301147,anonymous,EN-GB,Chrome,87.0.4280.66,Android 10,412x846,5f5a292573b827085d758463,I consent to take part in the project on the basis set out above (Section A),English,Female,52,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5f5a292573b827085d758463,5fbe16031b999504c003ece1,5fbfd001a8786a377869335d
26/11/2020 15:55,26/11/2020 15:59,IP Address,46.65.45.180,100,241,TRUE,26/11/2020 15:59,R_1fefSlUvpSTYmyE,,,,,54.67840576,-5.969497681,anonymous,EN-GB,Chrome,87.0.4280.66,Windows NT 10.0,1280x720,5f3b042dd1a0bd7f377766e9,I consent to take part in the project on the basis set out above (Section A),English,Male,18,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5f3b042dd1a0bd7f377766e9,5fbe16031b999504c003ece1,5fbfcfffcccd4e36be35daf8
26/11/2020 15:59,26/11/2020 15:59,IP Address,31.205.28.116,100,20,TRUE,26/11/2020 15:59,R_XX7jgUk2NbIi41j,,,,,53.2144928,-0.571105957,anonymous,EN-GB,Chrome,83.0.4103.106,Android 10,363x797,5ef34cc943115906d6aa397f,I consent to take part in the project on the basis set out above (Section A),English,Male,18,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5ef34cc943115906d6aa397f,5fbe16031b999504c003ece1,5fbfd001779d543613536654
26/11/2020 15:56,26/11/2020 16:00,IP Address,99.238.164.210,100,251,TRUE,26/11/2020 16:00,R_3EARtXohRQQ5TyK,,,,,43.6882019,-79.4539032,anonymous,EN-GB,Chrome,87.0.4280.66,Windows NT 10.0,1280x720,5cf272137e2e1400157f2b3b,I consent to take part in the project on the basis set out above (Section A),English,Female,21,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5cf272137e2e1400157f2b3b,5fbe16031b999504c003ece1,5fbfd0036136f03605a4ea7a
26/11/2020 15:55,26/11/2020 16:00,IP Address,92.10.43.191,100,256,TRUE,26/11/2020 16:00,R_3NUoA7jiJmakbX3,,,,,53.80999756,-1.838104248,anonymous,EN-GB,Chrome,86.0.4240.198,Windows NT 10.0,1366x768,5cba2e9af429ff00159dda71,I consent to take part in the project on the basis set out above (Section A),English,Female,55,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5cba2e9af429ff00159dda71,5fbe16031b999504c003ece1,5fbfd00584db513759833b78
26/11/2020 15:55,26/11/2020 16:00,IP Address,95.45.71.156,100,295,TRUE,26/11/2020 16:00,R_276TgNbaC1syy8m,,,,,51.89860535,-8.495803833,anonymous,EN-GB,Chrome,87.0.4280.66,Windows NT 10.0,1280x1024,55b75944fdf99b6e0c49981b,I consent to take part in the project on the basis set out above (Section A),English,Male,50,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",55b75944fdf99b6e0c49981b,5fbe16031b999504c003ece1,5fbfcfff8f09d535c92046d9
26/11/2020 15:57,26/11/2020 16:00,IP Address,81.132.146.235,100,176,TRUE,26/11/2020 16:00,R_2WMDqlcdqiTpfzS,,,,,52.11149597,0.504501343,anonymous,EN-GB,Edge,87.0.664.47,Windows NT 10.0,1920x1080,5f3598f48853aa595c6733e2,I consent to take part in the project on the basis set out above (Section A),English,Female,51,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5f3598f48853aa595c6733e2,5fbe16031b999504c003ece1,5fbfcffaa05dd60008884cfe
26/11/2020 16:00,26/11/2020 16:02,IP Address,86.24.97.122,100,119,TRUE,26/11/2020 16:02,R_2YrIh8T7wbPYOff,,,,,51.40359497,-0.761795044,anonymous,EN-GB,Chrome,83.0.4103.106,Android 10,360x760,5eb4547590acf228f8d965ae,I consent to take part in the project on the basis set out above (Section A),English,Female,40,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5eb4547590acf228f8d965ae,5fbe16031b999504c003ece1,5fbfd11ebb93f0369ea4c2c6
26/11/2020 16:11,26/11/2020 16:14,IP Address,176.251.182.115,100,199,TRUE,26/11/2020 16:14,R_1hSAFXt905mVOKG,,,,,53.41589355,-2.184295654,anonymous,EN-GB,Chrome,86.0.4240.198,Android 10,412x869,5f146f134d45f104d0fee62c,I consent to take part in the project on the basis set out above (Section A),English,Female,32,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5f146f134d45f104d0fee62c,5fbe16031b999504c003ece1,5fbfd00ac01ca9375867067a
26/11/2020 17:00,26/11/2020 17:09,IP Address,144.32.241.129,100,565,TRUE,26/11/2020 17:09,R_2xKKy2LHD7M9L9V,,,,,53.95799255,-1.084197998,anonymous,EN-GB,Chrome,86.0.4240.198,Windows NT 10.0,1366x768,5f4e0155cf03293db269f873,I consent to take part in the project on the basis set out above (Section A),English,Male,28,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5f4e0155cf03293db269f873,5fbe16031b999504c003ece1,5fbfdf2bfb60c403da105ed9
27/11/2020 10:10,27/11/2020 10:10,IP Address,84.126.141.41,100,20,TRUE,27/11/2020 10:10,R_3mmIIPQVRpTyRo2,,,,,39.46980286,-0.37739563,anonymous,EN-GB,Edge,87.0.664.47,Windows NT 10.0,1280x720,5fa3b4abbcfd0b6c243758bc,I consent to take part in the project on the basis set out above (Section A),English,Male,40,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5fa3b4abbcfd0b6c243758bc,5fbe16031b999504c003ece1,00ayl34dhc60s
27/11/2020 15:00,27/11/2020 15:00,IP Address,69.251.74.213,100,30,TRUE,27/11/2020 15:00,R_tWdULJTr0oCMiZ3,,,,,39.07150269,-76.69629669,anonymous,EN-GB,Chrome,86.0.4240.198,Windows NT 10.0,1280x720,5edac90b269f7f71877a26b6,I consent to take part in the project on the basis set out above (Section A),English,Female,19,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5edac90b269f7f71877a26b6,5fbe16031b999504c003ece1,5fc11481c65a140b39ae6c10
27/11/2020 15:00,27/11/2020 15:01,IP Address,94.15.131.60,100,36,TRUE,27/11/2020 15:01,R_3Hz8N9pf24IOTwN,,,,,52.57899475,-1.829498291,anonymous,EN-GB,Chrome,87.0.4280.67,Macintosh,2560x1440,5eadaff848b26f4483ae62d9,I consent to take part in the project on the basis set out above (Section A),English,Male,39,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5eadaff848b26f4483ae62d9,5fbe16031b999504c003ece1,5fc114852b3b190ac8d1cac9
27/11/2020 15:00,27/11/2020 15:01,IP Address,94.2.100.213,100,58,TRUE,27/11/2020 15:01,R_pEl7RGuQ1xZnD2x,,,,,53.68330383,-2.916702271,anonymous,EN-GB,Firefox,83,Windows NT 10.0,1920x1080,57f697c6733f560001b5898b,I consent to take part in the project on the basis set out above (Section A),English,Male,37,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",57f697c6733f560001b5898b,5fbe16031b999504c003ece1,5fc114743480c30b305ba7cd
27/11/2020 15:00,27/11/2020 15:01,IP Address,142.68.169.128,100,45,TRUE,27/11/2020 15:01,R_2aqlYtHRyD8f4Y8,,,,,48.917099,-57.79789734,anonymous,EN-GB,Chrome,87.0.4280.66,Windows NT 10.0,1920x1080,5eeb6916424ca42d92eac0f9,I consent to take part in the project on the basis set out above (Section A),English,Male,32,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5eeb6916424ca42d92eac0f9,5fbe16031b999504c003ece1,5fc114851de4be0bb3a5c049
27/11/2020 15:00,27/11/2020 15:01,IP Address,81.104.67.157,100,57,TRUE,27/11/2020 15:01,R_33sA2TeTsadYyXF,,,,,54.58329773,-5.933303833,anonymous,EN-GB,Chrome,86.0.4240.198,Windows NT 6.1,1280x800,5ef913ee6095e369eda5b9d7,I consent to take part in the project on the basis set out above (Section A),English,Female,48,"I am in a quiet place without distractions, and I am either on a PC or laptop or on a mobile device that I am holding in landscape mode. I can use both hands to respond.,I do not have any more questions about the experiment.",5ef913ee6095e369eda5b9d7,5fbe16031b999504c003ece1,5fc1147e03e07f02cf6587c9
