counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.796595,1,,,,,,13,WORD,UN,16,almost,STRIVE,m,0.796595,,,,,,-0.006944444,-0.418055556,0,0,0,,0,54,54,192,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.75774,1,,,,,,404,NW,"ID",16,cluirm,CLUIRM,z,0.75774,,,,,,-0.006944444,-0.418055556,0,0,0,,0,55,55,343,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.90378,1,,,,,,234,WORD,UN,33,poster,CLUMSY,m,0.90378,,,,,,-0.006944444,-0.418055556,0,0,0,,0,56,56,173,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.103215,1,,,,,,50,WORD,UN,16,hungry,SNATCH,m,1.103215,,,,,,-0.006944444,-0.418055556,0,0,0,,0,57,57,229,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.684155,1,,,,,,437,NW,UN,33,baitch,SNAPEL,z,1.684155,,,,,,-0.006944444,-0.418055556,0,0,0,,0,58,58,376,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.23446,1,,,,,,314,NW,"ID",33,sprine,SPRINE,z,1.23446,,,,,,-0.006944444,-0.418055556,0,0,0,,0,59,59,253,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.3642,1,,,,,,364,NW,"ID",16,impote,IMPOTE,z,1.3642,,,,,,-0.006944444,-0.418055556,0,0,0,,0,60,60,303,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.147785,1,,,,,,330,NW,"ID",33,kensom,KENSOM,z,1.147785,,,,,,-0.006944444,-0.418055556,0,0,0,,0,61,61,269,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.18986,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,1.18986,,,,,,-0.006944444,-0.418055556,0,0,0,,0,62,62,413,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.7299,1,,,,,,150,WORD,"ID",16,random,RANDOM,m,0.7299,,,,,,-0.006944444,-0.418055556,0,0,0,,0,63,63,89,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.77462,1,,,,,,145,WORD,"ID",16,parish,PARISH,m,0.77462,,,,,,-0.006944444,-0.418055556,0,0,0,,0,64,64,84,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.818805,1,,,,,,4,WORD,UN,16,plunge,TRENCH,m,0.818805,,,,,,-0.006944444,-0.418055556,0,0,0,,0,65,65,183,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.038625,1,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,1.038625,,,,,,-0.006944444,-0.418055556,0,0,0,,0,66,66,245,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.930225,1,,,,,,122,WORD,"ID",16,linger,LINGER,m,0.930225,,,,,,-0.006944444,-0.418055556,0,0,0,,0,67,67,61,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.792755,1,,,,,,77,WORD,"ID",33,racket,RACKET,m,0.792755,,,,,,-0.006944444,-0.418055556,0,0,0,,0,68,68,16,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.935335,1,,,,,,40,WORD,UN,16,spring,CONVEY,m,0.935335,,,,,,-0.006944444,-0.418055556,0,0,0,,0,69,69,219,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.015825,1,,,,,,156,WORD,"ID",16,cradle,CRADLE,m,1.015825,,,,,,-0.006944444,-0.418055556,0,0,0,,0,70,70,95,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.830675,1,,,,,,202,WORD,UN,33,phrase,FACTOR,m,0.830675,,,,,,-0.006944444,-0.418055556,0,0,0,,0,71,71,141,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.865445,1,,,,,,165,WORD,"ID",16,invest,INVEST,m,0.865445,,,,,,-0.006944444,-0.418055556,0,0,0,,0,72,72,104,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.968485,1,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,0.968485,,,,,,-0.006944444,-0.418055556,0,0,0,,0,73,73,45,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.8742,1,,,,,,143,WORD,"ID",16,reason,REASON,m,0.8742,,,,,,-0.006944444,-0.418055556,0,0,0,,0,74,74,82,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.953435,1,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,0.953435,,,,,,-0.006944444,-0.418055556,0,0,0,,0,75,75,8,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.874355,1,,,,,,107,WORD,"ID",33,slogan,SLOGAN,m,0.874355,,,,,,-0.006944444,-0.418055556,0,0,0,,0,76,76,46,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.82143,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,0.82143,,,,,,-0.006944444,-0.418055556,0,0,0,,0,77,77,52,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.366825,1,,,,,,248,NW,UN,16,batrol,STROLE,z,1.366825,,,,,,-0.006944444,-0.418055556,0,0,0,,0,78,78,427,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.280915,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,1.280915,,,,,,-0.006944444,-0.418055556,0,0,0,,0,79,79,123,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.999295,1,,,,,,98,WORD,"ID",33,belong,BELONG,m,0.999295,,,,,,-0.006944444,-0.418055556,0,0,0,,0,80,80,37,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.013945,1,,,,,,151,WORD,"ID",16,mystic,MYSTIC,m,1.013945,,,,,,-0.006944444,-0.418055556,0,0,0,,0,81,81,90,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.16091,1,,,,,,51,WORD,UN,16,impose,HUNGRY,m,1.16091,,,,,,-0.006944444,-0.418055556,0,0,0,,0,82,82,230,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.136155,1,,,,,,277,NW,UN,16,unighs,PETAIN,z,1.136155,,,,,,-0.006944444,-0.418055556,0,0,0,,0,83,83,456,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.114225,1,,,,,,397,NW,"ID",16,camble,CAMBLE,z,1.114225,,,,,,-0.006944444,-0.418055556,0,0,0,,0,84,84,336,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.175385,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,1.175385,,,,,,-0.006944444,-0.418055556,0,0,0,,0,85,85,297,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.317495,1,,,,,,242,NW,UN,16,musied,UNWERT,z,1.317495,,,,,,-0.006944444,-0.418055556,0,0,0,,0,86,86,421,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.980465,1,,,,,,406,NW,"ID",16,nouply,NOUPLY,z,0.980465,,,,,,-0.006944444,-0.418055556,0,0,0,,0,87,87,345,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.98113,1,,,,,,450,NW,UN,33,cainky,PHRECT,z,0.98113,,,,,,-0.006944444,-0.418055556,0,0,0,,0,88,88,389,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.8473,1,,,,,,480,NW,UN,33,knisma,ROBULY,z,0.8473,,,,,,-0.006944444,-0.418055556,0,0,0,,0,89,89,419,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.97311,1,,,,,,261,NW,UN,16,quilew,STUNCH,z,0.97311,,,,,,-0.006944444,-0.418055556,0,0,0,,0,90,90,440,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.86398,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,0.86398,,,,,,-0.006944444,-0.418055556,0,0,0,,0,91,91,251,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.073905,1,,,,,,473,NW,UN,33,hablin,CRIBLE,z,1.073905,,,,,,-0.006944444,-0.418055556,0,0,0,,0,92,92,412,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.837515,1,,,,,,86,WORD,"ID",33,rodent,RODENT,m,0.837515,,,,,,-0.006944444,-0.418055556,0,0,0,,0,93,93,25,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.681435,1,,,,,,221,WORD,UN,33,hinder,MASCOT,m,0.681435,,,,,,-0.006944444,-0.418055556,0,0,0,,0,94,94,160,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.73504,1,,,,,,3,WORD,UN,16,trench,KNIGHT,m,0.73504,,,,,,-0.006944444,-0.418055556,0,0,0,,0,95,95,182,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.90076,1,,,,,,199,WORD,UN,33,plague,INVOKE,m,0.90076,,,,,,-0.006944444,-0.418055556,0,0,0,,0,96,96,138,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.75501,1,,,,,,44,WORD,UN,16,clergy,DANGER,m,0.75501,,,,,,-0.006944444,-0.418055556,0,0,0,,0,97,97,223,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.94003,1,,,,,,372,NW,"ID",16,ramily,RAMILY,z,0.94003,,,,,,-0.006944444,-0.418055556,0,0,0,,0,98,98,311,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.900875,1,,,,,,333,NW,"ID",33,catrie,CATRIE,z,0.900875,,,,,,-0.006944444,-0.418055556,0,0,0,,0,99,99,272,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.772095,1,,,,,,367,NW,"ID",16,slique,SLIQUE,z,0.772095,,,,,,-0.006944444,-0.418055556,0,0,0,,0,100,100,306,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.91991,1,,,,,,429,NW,UN,33,caroey,FUNTLE,z,0.91991,,,,,,-0.006944444,-0.418055556,0,0,0,,0,101,101,368,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.21432,1,,,,,,274,NW,UN,16,sleirt,FUMBLO,z,1.21432,,,,,,-0.006944444,-0.418055556,0,0,0,,0,102,102,453,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.80246,1,,,,,,131,WORD,"ID",16,quench,QUENCH,m,0.80246,,,,,,-0.006944444,-0.418055556,0,0,0,,0,103,103,70,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.92073,1,,,,,,383,NW,"ID",16,aungre,AUNGRE,z,0.92073,,,,,,-0.006944444,-0.418055556,0,0,0,,0,104,104,322,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.94996,1,,,,,,83,WORD,"ID",33,result,RESULT,m,0.94996,,,,,,-0.006944444,-0.418055556,0,0,0,,0,105,105,22,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.8496,1,,,,,,14,WORD,UN,16,orange,ALMOST,m,0.8496,,,,,,-0.006944444,-0.418055556,0,0,0,,0,106,106,193,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.880815,1,,,,,,159,WORD,"ID",16,detail,DETAIL,m,0.880815,,,,,,-0.006944444,-0.418055556,0,0,0,,0,107,107,98,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.880815,1,,,,,,216,WORD,UN,33,liquor,BEHALF,m,0.880815,,,,,,-0.006944444,-0.418055556,0,0,0,,0,108,108,155,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.89836,1,,,,,,102,WORD,"ID",33,direct,DIRECT,m,0.89836,,,,,,-0.006944444,-0.418055556,0,0,0,,0,109,109,41,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.25069,1,,,,,,59,WORD,UN,16,pencil,SPLINT,m,1.25069,,,,,,-0.006944444,-0.418055556,0,0,0,,0,110,110,238,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.75489,1,,,,,,245,NW,UN,16,piaton,ANOUGS,z,0.75489,,,,,,-0.006944444,-0.418055556,0,0,0,,0,111,111,424,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.98405,1,,,,,,334,NW,"ID",33,watmeg,WATMEG,z,0.98405,,,,,,-0.006944444,-0.418055556,0,0,0,,0,112,112,273,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.838085,1,,,,,,275,NW,UN,16,yarmon,SLEIRT,z,0.838085,,,,,,-0.006944444,-0.418055556,0,0,0,,0,113,113,454,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.871405,1,,,,,,114,WORD,"ID",33,placid,PLACID,m,0.871405,,,,,,-0.006944444,-0.418055556,0,0,0,,0,114,114,53,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.835505,1,,,,,,466,NW,UN,33,robuly,HOCITE,z,0.835505,,,,,,-0.006944444,-0.418055556,0,0,0,,0,115,115,405,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.814825,1,,,,,,210,WORD,UN,33,infect,MONKEY,m,0.814825,,,,,,-0.006944444,-0.418055556,0,0,0,,0,116,116,149,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.46374,1,,,,,,250,NW,UN,16,lupict,MILTED,z,1.46374,,,,,,-0.006944444,-0.418055556,0,0,0,,0,117,117,429,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.58741,1,,,,,,285,NW,UN,16,reldon,PRUDGE,z,1.58741,,,,,,-0.006944444,-0.418055556,0,0,0,,0,118,118,464,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.857325,1,,,,,,29,WORD,UN,16,orient,SKETCH,m,0.857325,,,,,,-0.006944444,-0.418055556,0,0,0,,0,119,119,208,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.130515,1,,,,,,478,NW,UN,33,pebric,ACRISE,z,1.130515,,,,,,-0.006944444,-0.418055556,0,0,0,,0,120,120,417,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.850075,1,,,,,,187,WORD,UN,33,social,COURSE,m,0.850075,,,,,,-0.006944444,-0.418055556,0,0,0,,0,121,121,126,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.92336,1,,,,,,270,NW,UN,16,aubrid,WRIMSY,z,0.92336,,,,,,-0.006944444,-0.418055556,0,0,0,,0,122,122,449,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.99468,1,,,,,,266,NW,UN,16,pasink,VARMIT,z,0.99468,,,,,,-0.006944444,-0.418055556,0,0,0,,0,123,123,445,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.02807,1,,,,,,420,NW,"ID",16,gushop,GUSHOP,z,1.02807,,,,,,-0.006944444,-0.418055556,0,0,0,,0,124,124,359,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,1.03969,1,,,,,,111,WORD,"ID",33,induce,INDUCE,m,1.03969,,,,,,-0.006944444,-0.418055556,0,0,0,,0,125,125,50,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.98625,1,,,,,,263,NW,UN,16,vackel,DOLICA,z,0.98625,,,,,,-0.006944444,-0.418055556,0,0,0,,0,126,126,442,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,,,,,,,,0.93051,1,,,,,,162,WORD,"ID",16,candle,CANDLE,m,0.93051,,,,,,-0.006944444,-0.418055556,0,0,0,,0,127,127,101,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.92481,1,,,,,,428,NW,UN,33,funtle,TANDLY,z,0.92481,,,,,,-0.006944444,-0.418055556,0,0,0,,0,128,128,367,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,1.28076,1,,,,,,442,NW,UN,33,dorsex,ABOUNE,z,1.28076,,,,,,-0.006944444,-0.418055556,0,0,0,,0,129,129,381,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.965305,1,,,,,,460,NW,UN,33,justre,MINGAR,z,0.965305,,,,,,-0.006944444,-0.418055556,0,0,0,,0,130,130,399,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.91803,1,,,,,,315,NW,"ID",33,laston,LASTON,z,0.91803,,,,,,-0.006944444,-0.418055556,0,0,0,,0,131,131,254,1
,,,,,,,,,,,,,,,,,,5e19b24b2bf9512392d6dd90,2020-11-25_16h38.49.439,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,,,,,,,,0.913705,1,,,,,,411,NW,"ID",16,orchin,ORCHIN,z,0.913705,,,,,,-0.006944444,-0.418055556,0,0,0,,0,132,132,350,1
