counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.598,,,,,,,,0.598,1,,,,,,447,NW,UN,33,sadent,GIRCUE,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,56,56,386,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.572,,,,,,,,0.572,1,,,,,,211,WORD,UN,33,verify,INFECT,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,57,57,150,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.649,,,,,,,,0.649,1,,,,,,177,WORD,"ID",16,advent,ADVENT,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,58,58,116,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.632,,,,,,,,0.632,1,,,,,,113,WORD,"ID",33,chorus,CHORUS,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,59,59,52,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.665,,,,,,,,0.665,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,60,60,395,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.765,,,,,,,,0.765,1,,,,,,448,NW,UN,33,brunge,SADENT,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,61,61,387,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.565,,,,,,,,0.565,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,62,62,298,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.666,,,,,,,,0.666,1,,,,,,206,WORD,UN,33,wreath,TAILOR,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,63,63,145,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.537,,,,,,,,0.537,1,,,,,,229,WORD,UN,33,fringe,MOTHER,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,64,64,168,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.631,,,,,,,,0.631,1,,,,,,349,NW,"ID",33,asylen,ASYLEN,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,65,65,288,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.532,,,,,,,,0.532,1,,,,,,46,WORD,UN,16,income,SINGLE,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,66,66,225,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.547,,,,,,,,0.547,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,67,67,163,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.865,,,,,,,,0.865,1,,,,,,124,WORD,"ID",16,blouse,BLOUSE,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,68,68,63,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.665,,,,,,,,0.665,1,,,,,,317,NW,"ID",33,worbal,WORBAL,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,69,69,256,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.817,,,,,,,,0.817,1,,,,,,460,NW,UN,33,justre,MINGAR,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,70,70,399,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.669,,,,,,,,0.669,0,,,,,,45,WORD,UN,16,single,CLERGY,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,71,71,224,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.567,,,,,,,,0.567,1,,,,,,298,NW,UN,16,sturch,PIERGY,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,72,72,477,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.904,,,,,,,,0.904,1,,,,,,411,NW,"ID",16,orchin,ORCHIN,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,73,73,350,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.656,,,,,,,,0.656,1,,,,,,339,NW,"ID",33,fachow,FACHOW,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,74,74,278,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.633,,,,,,,,0.633,1,,,,,,382,NW,"ID",16,sarley,SARLEY,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,75,75,321,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.582,,,,,,,,0.582,1,,,,,,29,WORD,UN,16,orient,SKETCH,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,76,76,208,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.669,,,,,,,,0.669,1,,,,,,415,NW,"ID",16,higsta,HIGSTA,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,77,77,354,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.622,,,,,,,,0.622,1,,,,,,123,WORD,"ID",16,strike,STRIKE,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,78,78,62,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.599,,,,,,,,0.599,1,,,,,,469,NW,UN,33,crudio,PADIFS,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,79,79,408,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.599,,,,,,,,0.599,1,,,,,,428,NW,UN,33,funtle,TANDLY,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,80,80,367,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.589,,,,,,,,0.589,1,,,,,,253,NW,UN,16,varosh,RESAIT,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,81,81,432,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.601,,,,,,,,0.601,1,,,,,,53,WORD,UN,16,ramble,POLICE,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,82,82,232,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.665,,,,,,,,0.665,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,83,83,374,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.599,,,,,,,,0.599,1,,,,,,226,WORD,UN,33,flower,CASINO,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,84,84,165,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.637,,,,,,,,0.637,1,,,,,,137,WORD,"ID",16,finger,FINGER,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,85,85,76,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,1.168,,,,,,,,1.168,1,,,,,,54,WORD,UN,16,stroke,RAMBLE,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,86,86,233,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.715,,,,,,,,0.715,1,,,,,,42,WORD,UN,16,tongue,CHAPEL,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,87,87,221,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.835,,,,,,,,0.835,1,,,,,,333,NW,"ID",33,catrie,CATRIE,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,88,88,272,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.915,,,,,,,,0.915,1,,,,,,313,NW,"ID",33,paurse,PAURSE,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,89,89,252,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.724,,,,,,,,0.724,1,,,,,,135,WORD,"ID",16,import,IMPORT,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,90,90,74,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.798,,,,,,,,0.798,1,,,,,,30,WORD,UN,16,weapon,ORIENT,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,91,91,209,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.698,,,,,,,,0.698,1,,,,,,91,WORD,"ID",33,expand,EXPAND,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,92,92,30,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.473,,,,,,,,0.473,1,,,,,,182,WORD,UN,33,absent,WINTER,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,93,93,121,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.635,,,,,,,,0.635,1,,,,,,6,WORD,UN,16,anchor,BUNDLE,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,94,94,185,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.524,,,,,,,,0.524,1,,,,,,100,WORD,"ID",33,carbon,CARBON,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,95,95,39,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.673,,,,,,,,0.673,1,,,,,,353,NW,"ID",33,clurey,CLUREY,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,96,96,292,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.732,,,,,,,,0.732,1,,,,,,116,WORD,"ID",33,tumble,TUMBLE,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,97,97,55,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.597,,,,,,,,0.597,1,,,,,,414,NW,"ID",16,serbol,SERBOL,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,98,98,353,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.871,,,,,,,,0.871,1,,,,,,473,NW,UN,33,hablin,CRIBLE,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,99,99,412,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.609,,,,,,,,0.609,1,,,,,,71,WORD,"ID",33,garden,GARDEN,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,100,100,10,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.635,,,,,,,,0.635,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,101,101,380,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.525,,,,,,,,0.525,1,,,,,,143,WORD,"ID",16,reason,REASON,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,102,102,82,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.891,,,,,,,,0.891,1,,,,,,432,NW,UN,33,drance,LUNKER,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,103,103,371,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.865,,,,,,,,0.865,1,,,,,,122,WORD,"ID",16,linger,LINGER,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,104,104,61,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.616,,,,,,,,0.616,1,,,,,,406,NW,"ID",16,nouply,NOUPLY,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,105,105,345,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.507,,,,,,,,0.507,1,,,,,,210,WORD,UN,33,infect,MONKEY,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,106,106,149,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.522,,,,,,,,0.522,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,107,107,124,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.472,,,,,,,,0.472,1,,,,,,27,WORD,UN,16,comedy,SCREAM,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,108,108,206,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.515,,,,,,,,0.515,1,,,,,,365,NW,"ID",16,guairt,GUAIRT,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,109,109,304,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.574,,,,,,,,0.574,1,,,,,,323,NW,"ID",33,rosail,ROSAIL,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,110,110,262,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.666,,,,,,,,0.666,1,,,,,,380,NW,"ID",16,cavory,CAVORY,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,111,111,319,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,0.586,,,,,,,,0.586,0,,,,,,369,NW,"ID",16,wronch,WRONCH,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,112,112,308,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.816,,,,,,,,0.816,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,113,113,130,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.667,,,,,,,,0.667,1,,,,,,129,WORD,"ID",16,marvel,MARVEL,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,114,114,68,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.92,,,,,,,,0.92,1,,,,,,362,NW,"ID",16,tireau,TIREAU,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,115,115,301,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.551,,,,,,,,0.551,1,,,,,,458,NW,UN,33,hocite,BARCET,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,116,116,397,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.819,,,,,,,,0.819,1,,,,,,417,NW,"ID",16,earoud,EAROUD,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,117,117,356,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.615,,,,,,,,0.615,1,,,,,,67,WORD,"ID",33,policy,POLICY,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,118,118,6,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.599,,,,,,,,0.599,1,,,,,,227,WORD,UN,33,master,SELDOM,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,119,119,166,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.582,,,,,,,,0.582,1,,,,,,130,WORD,"ID",16,stupid,STUPID,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,120,120,69,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.866,,,,,,,,0.866,1,,,,,,239,WORD,UN,33,forest,LUMBER,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,121,121,178,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.748,,,,,,,,0.748,1,,,,,,15,WORD,UN,16,faucet,AMOUNT,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,122,122,194,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.476,,,,,,,,0.476,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,123,123,35,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.802,,,,,,,,0.802,1,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,124,124,45,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.714,,,,,,,,0.714,1,,,,,,377,NW,"ID",16,injore,INJORE,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,125,125,316,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.515,,,,,,,,0.515,1,,,,,,151,WORD,"ID",16,mystic,MYSTIC,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,126,126,90,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.657,,,,,,,,0.657,1,,,,,,445,NW,UN,33,runamo,MINKEL,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,127,127,384,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.599,,,,,,,,0.599,1,,,,,,340,NW,"ID",33,fiatch,FIATCH,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,128,128,279,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.682,,,,,,,,0.682,1,,,,,,230,WORD,UN,33,mother,FRINGE,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,129,129,169,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.666,,,,,,,,0.666,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,130,130,282,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.77,,,,,,,,0.77,1,,,,,,294,NW,UN,16,gleath,INHORT,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,131,131,473,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.043,,,,,,,,1.043,1,,,,,,297,NW,UN,16,piergy,FERTIC,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,132,132,476,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.705,,,,,,,,0.705,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,133,133,250,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.548,,,,,,,,0.548,1,,,,,,324,NW,"ID",33,steikh,STEIKH,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,134,134,263,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.541,,,,,,,,0.541,1,,,,,,105,WORD,"ID",33,number,NUMBER,m,,,,,,0.542824074,-0.21412037,0,0,0,,0,135,135,44,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.818,,,,,,,,0.818,1,,,,,,265,NW,UN,16,varmit,DISTAR,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,136,136,444,1
,,,,,,,,,,,,,,,,,,5f2e48f9498e160008a60d2d,2020-11-25_18h53.06.097,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.555,,,,,,,,0.555,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,,,,,,0.542824074,-0.21412037,0,0,0,,0,137,137,297,1
