counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.48408,1,,,,,,102,WORD,UN,33,bounce,DIRECT,m,0.48408,,,,,,0.140307617,-0.255439453,0,0,0,,0,55,55,161,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.53249,1,,,,,,287,NW,"ID",50,nymbel,NYMBEL,z,0.53249,,,,,,0.140307617,-0.255439453,0,0,0,,0,56,56,346,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.501595,1,,,,,,158,WORD,UN,50,detail,ISLAND,m,0.501595,,,,,,0.140307617,-0.255439453,0,0,0,,0,57,57,217,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.52021,1,,,,,,429,NW,"ID",33,funtle,FUNTLE,z,0.52021,,,,,,0.140307617,-0.255439453,0,0,0,,0,58,58,248,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.59944,1,,,,,,96,WORD,UN,33,client,IGNORE,m,0.59944,,,,,,0.140307617,-0.255439453,0,0,0,,0,59,59,155,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.430315,1,,,,,,228,WORD,"ID",33,master,MASTER,m,0.430315,,,,,,0.140307617,-0.255439453,0,0,0,,0,60,60,47,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.65265,1,,,,,,352,NW,UN,33,clurey,TRINGE,z,0.65265,,,,,,0.140307617,-0.255439453,0,0,0,,0,61,61,411,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.734095,1,,,,,,377,NW,UN,50,shrile,INJORE,z,0.734095,,,,,,0.140307617,-0.255439453,0,0,0,,0,62,62,436,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.65289,1,,,,,,212,WORD,"ID",33,verify,VERIFY,m,0.65289,,,,,,0.140307617,-0.255439453,0,0,0,,0,63,63,31,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.53983,1,,,,,,259,NW,"ID",50,soudal,SOUDAL,z,0.53983,,,,,,0.140307617,-0.255439453,0,0,0,,0,64,64,318,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.48535,1,,,,,,80,WORD,UN,33,friend,FAMILY,m,0.48535,,,,,,0.140307617,-0.255439453,0,0,0,,0,65,65,139,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.536865,1,,,,,,442,NW,"ID",33,aboune,ABOUNE,z,0.536865,,,,,,0.140307617,-0.255439453,0,0,0,,0,66,66,261,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.454665,1,,,,,,31,WORD,"ID",50,weapon,WEAPON,m,0.454665,,,,,,0.140307617,-0.255439453,0,0,0,,0,67,67,90,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.466075,1,,,,,,300,NW,"ID",50,yarion,YARION,z,0.466075,,,,,,0.140307617,-0.255439453,0,0,0,,0,68,68,359,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.571925,1,,,,,,248,NW,"ID",50,strole,STROLE,z,0.571925,,,,,,0.140307617,-0.255439453,0,0,0,,0,69,69,307,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,1.033985,1,,,,,,121,WORD,UN,50,linger,THRIVE,m,1.033985,,,,,,0.140307617,-0.255439453,0,0,0,,0,70,70,180,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.51778,1,,,,,,387,NW,UN,50,cragin,GRONCE,z,0.51778,,,,,,0.140307617,-0.255439453,0,0,0,,0,71,71,446,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.48115,1,,,,,,404,NW,UN,50,flumni,CLUIRM,z,0.48115,,,,,,0.140307617,-0.255439453,0,0,0,,0,72,72,463,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.601025,1,,,,,,445,NW,"ID",33,minkel,MINKEL,z,0.601025,,,,,,0.140307617,-0.255439453,0,0,0,,0,73,73,264,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.419935,1,,,,,,190,WORD,"ID",33,backup,BACKUP,m,0.419935,,,,,,0.140307617,-0.255439453,0,0,0,,0,74,74,9,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.5336,1,,,,,,452,NW,"ID",33,surden,SURDEN,z,0.5336,,,,,,0.140307617,-0.255439453,0,0,0,,0,75,75,271,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.42138,1,,,,,,459,NW,"ID",33,bafent,BAFENT,z,0.42138,,,,,,0.140307617,-0.255439453,0,0,0,,0,76,76,278,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.433915,1,,,,,,246,NW,"ID",50,piaton,PIATON,z,0.433915,,,,,,0.140307617,-0.255439453,0,0,0,,0,77,77,305,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.40305,1,,,,,,296,NW,"ID",50,beinch,BEINCH,z,0.40305,,,,,,0.140307617,-0.255439453,0,0,0,,0,78,78,355,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.48476,1,,,,,,272,NW,"ID",50,damilt,DAMILT,z,0.48476,,,,,,0.140307617,-0.255439453,0,0,0,,0,79,79,331,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.618115,1,,,,,,118,WORD,UN,33,spider,FLIGHT,m,0.618115,,,,,,0.140307617,-0.255439453,0,0,0,,0,80,80,177,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.530795,1,,,,,,376,NW,UN,50,veigma,IGUARE,z,0.530795,,,,,,0.140307617,-0.255439453,0,0,0,,0,81,81,435,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.49829,1,,,,,,265,NW,"ID",50,distar,DISTAR,z,0.49829,,,,,,0.140307617,-0.255439453,0,0,0,,0,82,82,324,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.502845,1,,,,,,456,NW,"ID",33,broget,BROGET,z,0.502845,,,,,,0.140307617,-0.255439453,0,0,0,,0,83,83,275,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.484105,1,,,,,,474,NW,"ID",33,hablin,HABLIN,z,0.484105,,,,,,0.140307617,-0.255439453,0,0,0,,0,84,84,293,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.482775,1,,,,,,17,WORD,"ID",50,charge,CHARGE,m,0.482775,,,,,,0.140307617,-0.255439453,0,0,0,,0,85,85,76,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.4694,1,,,,,,57,WORD,"ID",50,change,CHANGE,m,0.4694,,,,,,0.140307617,-0.255439453,0,0,0,,0,86,86,116,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.60805,1,,,,,,114,WORD,UN,33,guitar,PLACID,m,0.60805,,,,,,0.140307617,-0.255439453,0,0,0,,0,87,87,173,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.431135,1,,,,,,189,WORD,"ID",33,censor,CENSOR,m,0.431135,,,,,,0.140307617,-0.255439453,0,0,0,,0,88,88,8,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.450005,1,,,,,,34,WORD,"ID",50,jungle,JUNGLE,m,0.450005,,,,,,0.140307617,-0.255439453,0,0,0,,0,89,89,93,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.484805,1,,,,,,328,NW,UN,33,yarike,BROAKE,z,0.484805,,,,,,0.140307617,-0.255439453,0,0,0,,0,90,90,387,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.46668,1,,,,,,48,WORD,"ID",50,walnut,WALNUT,m,0.46668,,,,,,0.140307617,-0.255439453,0,0,0,,0,91,91,107,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.434415,1,,,,,,58,WORD,"ID",50,foster,FOSTER,m,0.434415,,,,,,0.140307617,-0.255439453,0,0,0,,0,92,92,117,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.558165,1,,,,,,243,NW,"ID",50,musied,MUSIED,z,0.558165,,,,,,0.140307617,-0.255439453,0,0,0,,0,93,93,302,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.48347,1,,,,,,98,WORD,UN,33,fluent,BELONG,m,0.48347,,,,,,0.140307617,-0.255439453,0,0,0,,0,94,94,157,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,,,,,,,,0.534905,0,,,,,,305,NW,UN,33,sounge,FORGLE,z,0.534905,,,,,,0.140307617,-0.255439453,0,0,0,,0,95,95,364,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,,,,,,,,0.5631,0,,,,,,183,WORD,"ID",33,mildew,MILDEW,m,0.5631,,,,,,0.140307617,-0.255439453,0,0,0,,0,96,96,2,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.61547,1,,,,,,319,NW,UN,33,jockal,ZOMBER,z,0.61547,,,,,,0.140307617,-0.255439453,0,0,0,,0,97,97,378,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.515475,1,,,,,,466,NW,"ID",33,hocite,HOCITE,z,0.515475,,,,,,0.140307617,-0.255439453,0,0,0,,0,98,98,285,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.549225,1,,,,,,238,WORD,"ID",33,flower,FLOWER,m,0.549225,,,,,,0.140307617,-0.255439453,0,0,0,,0,99,99,57,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.514325,1,,,,,,291,NW,"ID",50,pretch,PRETCH,z,0.514325,,,,,,0.140307617,-0.255439453,0,0,0,,0,100,100,350,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.53991,1,,,,,,370,NW,UN,50,geiloy,SLEACT,z,0.53991,,,,,,0.140307617,-0.255439453,0,0,0,,0,101,101,429,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.46413,1,,,,,,137,WORD,UN,50,melody,FINGER,m,0.46413,,,,,,0.140307617,-0.255439453,0,0,0,,0,102,102,196,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.64799,1,,,,,,4,WORD,"ID",50,trench,TRENCH,m,0.64799,,,,,,0.140307617,-0.255439453,0,0,0,,0,103,103,63,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.727295,1,,,,,,426,NW,"ID",33,urivel,URIVEL,z,0.727295,,,,,,0.140307617,-0.255439453,0,0,0,,0,104,104,245,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.56461,1,,,,,,77,WORD,UN,33,column,RACKET,m,0.56461,,,,,,0.140307617,-0.255439453,0,0,0,,0,105,105,136,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.537925,1,,,,,,304,NW,UN,33,forgle,CLUDIE,z,0.537925,,,,,,0.140307617,-0.255439453,0,0,0,,0,106,106,363,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.50439,1,,,,,,125,WORD,UN,50,enough,NICKEL,m,0.50439,,,,,,0.140307617,-0.255439453,0,0,0,,0,107,107,184,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.540615,1,,,,,,289,NW,"ID",50,starby,STARBY,z,0.540615,,,,,,0.140307617,-0.255439453,0,0,0,,0,108,108,348,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.47358,1,,,,,,286,NW,"ID",50,reldon,RELDON,z,0.47358,,,,,,0.140307617,-0.255439453,0,0,0,,0,109,109,345,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.497745,1,,,,,,126,WORD,UN,50,castle,ENOUGH,m,0.497745,,,,,,0.140307617,-0.255439453,0,0,0,,0,110,110,185,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.46991,1,,,,,,326,NW,UN,33,plenac,IGUADE,z,0.46991,,,,,,0.140307617,-0.255439453,0,0,0,,0,111,111,385,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.48608,1,,,,,,20,WORD,"ID",50,breast,BREAST,m,0.48608,,,,,,0.140307617,-0.255439453,0,0,0,,0,112,112,79,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.52309,1,,,,,,331,NW,UN,33,vangue,GILFEW,z,0.52309,,,,,,0.140307617,-0.255439453,0,0,0,,0,113,113,390,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.46624,1,,,,,,231,WORD,"ID",33,export,EXPORT,m,0.46624,,,,,,0.140307617,-0.255439453,0,0,0,,0,114,114,50,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.46708,1,,,,,,277,NW,"ID",50,petain,PETAIN,z,0.46708,,,,,,0.140307617,-0.255439453,0,0,0,,0,115,115,336,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.55439,1,,,,,,186,WORD,"ID",33,portal,PORTAL,m,0.55439,,,,,,0.140307617,-0.255439453,0,0,0,,0,116,116,5,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.755615,1,,,,,,357,NW,UN,33,fleack,DERAIN,z,0.755615,,,,,,0.140307617,-0.255439453,0,0,0,,0,117,117,416,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.531635,1,,,,,,257,NW,"ID",50,veniod,VENIOD,z,0.531635,,,,,,0.140307617,-0.255439453,0,0,0,,0,118,118,316,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.558495,1,,,,,,453,NW,"ID",33,bolvis,BOLVIS,z,0.558495,,,,,,0.140307617,-0.255439453,0,0,0,,0,119,119,272,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.735205,1,,,,,,161,WORD,UN,50,candle,PASTOR,m,0.735205,,,,,,0.140307617,-0.255439453,0,0,0,space,0,120,120,220,1,11.7859
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.572375,1,,,,,,256,NW,"ID",50,inlors,INLORS,z,0.572375,,,,,,0.140307617,-0.255439453,0,0,0,,0,121,121,315,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.504425,1,,,,,,201,WORD,"ID",33,admire,ADMIRE,m,0.504425,,,,,,0.140307617,-0.255439453,0,0,0,,0,122,122,20,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.465475,1,,,,,,178,WORD,UN,50,basket,INFORM,m,0.465475,,,,,,0.140307617,-0.255439453,0,0,0,,0,123,123,237,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.48896,1,,,,,,255,NW,"ID",50,apight,APIGHT,z,0.48896,,,,,,0.140307617,-0.255439453,0,0,0,,0,124,124,314,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.47186,1,,,,,,32,WORD,"ID",50,buckle,BUCKLE,m,0.47186,,,,,,0.140307617,-0.255439453,0,0,0,,0,125,125,91,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.598305,1,,,,,,405,NW,UN,50,nouply,FLUMNI,z,0.598305,,,,,,0.140307617,-0.255439453,0,0,0,,0,126,126,464,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.478995,1,,,,,,283,NW,"ID",50,veralf,VERALF,z,0.478995,,,,,,0.140307617,-0.255439453,0,0,0,,0,127,127,342,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.56672,1,,,,,,115,WORD,UN,33,tumble,GUITAR,m,0.56672,,,,,,0.140307617,-0.255439453,0,0,0,,0,128,128,174,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.49951,1,,,,,,465,NW,"ID",33,whivex,WHIVEX,z,0.49951,,,,,,0.140307617,-0.255439453,0,0,0,,0,129,129,284,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,,,,,,,,0.58425,1,,,,,,120,WORD,UN,33,ponder,STRAIN,m,0.58425,,,,,,0.140307617,-0.255439453,0,0,0,,0,130,130,179,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.519325,1,,,,,,320,NW,UN,33,miator,JOCKAL,z,0.519325,,,,,,0.140307617,-0.255439453,0,0,0,,0,131,131,379,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,,,,,,,,0.64633,0,,,,,,411,NW,UN,50,jiluer,ORCHIN,z,0.64633,,,,,,0.140307617,-0.255439453,0,0,0,,0,132,132,470,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.60076,1,,,,,,298,NW,"ID",50,piergy,PIERGY,z,0.60076,,,,,,0.140307617,-0.255439453,0,0,0,,0,133,133,357,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.44024,1,,,,,,396,NW,UN,50,camble,FLENGY,z,0.44024,,,,,,0.140307617,-0.255439453,0,0,0,,0,134,134,455,1,
,,,,,,,,,,,,,,,,,,5d1f680b4a21e00001818cf2,2020-08-10_17h46.02.656,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,,,,,,,,0.47035,1,,,,,,339,NW,UN,33,fiatch,FACHOW,z,0.47035,,,,,,0.140307617,-0.255439453,0,0,0,,0,135,135,398,1,
