counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.58298,,,,,,,,0.58298,1,,,,,,110,WORD,"ID",33,polite,POLITE,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,54,54,49,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.51774,,,,,,,,0.51774,0,,,,,,364,NW,"ID",50,impote,IMPOTE,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,55,55,303,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.735715,,,,,,,,0.735715,1,,,,,,249,NW,UN,50,milted,BATROL,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,56,56,428,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,1.099945,,,,,,,,1.099945,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,57,57,264,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.571505,,,,,,,,0.571505,1,,,,,,99,WORD,"ID",33,fluent,FLUENT,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,58,58,38,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.63174,,,,,,,,0.63174,1,,,,,,464,NW,UN,33,whivex,CHAITE,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,59,59,403,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.520975,,,,,,,,0.520975,1,,,,,,150,WORD,"ID",50,random,RANDOM,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,60,60,89,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.550595,,,,,,,,0.550595,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,61,61,54,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.67368,,,,,,,,0.67368,1,,,,,,199,WORD,UN,33,plague,INVOKE,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,62,62,138,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.5043,,,,,,,,0.5043,1,,,,,,31,WORD,UN,50,buckle,WEAPON,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,63,63,210,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.46794,,,,,,,,0.46794,1,,,,,,177,WORD,"ID",50,advent,ADVENT,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,64,64,116,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.51744,,,,,,,,0.51744,1,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,65,65,8,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.72054,,,,,,,,0.72054,1,,,,,,189,WORD,UN,33,backup,CENSOR,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,66,66,128,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.49991,,,,,,,,0.49991,1,,,,,,209,WORD,UN,33,monkey,SEARCH,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,67,67,148,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.63422,,,,,,,,0.63422,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,68,68,298,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.51818,,,,,,,,0.51818,1,,,,,,445,NW,UN,33,runamo,MINKEL,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,69,69,384,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.500345,,,,,,,,0.500345,1,,,,,,149,WORD,"ID",50,invade,INVADE,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,70,70,88,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.467685,,,,,,,,0.467685,1,,,,,,178,WORD,"ID",50,inform,INFORM,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,71,71,117,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.668845,,,,,,,,0.668845,1,,,,,,411,NW,"ID",50,orchin,ORCHIN,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,72,72,350,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.668435,,,,,,,,0.668435,1,,,,,,452,NW,UN,33,bolvis,SURDEN,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,73,73,391,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.800865,,,,,,,,0.800865,1,,,,,,391,NW,"ID",50,theldy,THELDY,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,74,74,330,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.63408,,,,,,,,0.63408,1,,,,,,13,WORD,UN,50,almost,STRIVE,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,75,75,192,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.52072,,,,,,,,0.52072,1,,,,,,171,WORD,"ID",50,depart,DEPART,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,76,76,110,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.56519,,,,,,,,0.56519,1,,,,,,410,NW,"ID",50,tunory,TUNORY,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,77,77,349,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.50067,,,,,,,,0.50067,1,,,,,,228,WORD,UN,33,kidney,MASTER,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,78,78,167,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.48597,,,,,,,,0.48597,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,79,79,27,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.58368,,,,,,,,0.58368,1,,,,,,336,NW,"ID",33,ghodus,GHODUS,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,80,80,275,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.72165,,,,,,,,0.72165,1,,,,,,475,NW,UN,33,josted,PEBRIC,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,81,81,414,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.53824,,,,,,,,0.53824,1,,,,,,151,WORD,"ID",50,mystic,MYSTIC,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,82,82,90,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.75,,,,,,,,0.75,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,83,83,282,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.818505,,,,,,,,0.818505,0,,,,,,239,WORD,UN,33,forest,LUMBER,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,84,84,178,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.58636,,,,,,,,0.58636,1,,,,,,83,WORD,"ID",33,result,RESULT,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,85,85,22,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.54982,,,,,,,,0.54982,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,86,86,124,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.550585,,,,,,,,0.550585,1,,,,,,7,WORD,UN,50,abrupt,ANCHOR,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,87,87,186,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.53919,,,,,,,,0.53919,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,88,88,32,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.488815,,,,,,,,0.488815,1,,,,,,238,WORD,UN,33,behalf,FLOWER,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,89,89,177,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.505885,,,,,,,,0.505885,1,,,,,,97,WORD,"ID",33,client,CLIENT,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,90,90,36,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.349395,,,,,,,,0.349395,1,,,,,,102,WORD,"ID",33,direct,DIRECT,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,91,91,41,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.599465,,,,,,,,0.599465,1,,,,,,434,NW,UN,33,impurb,PITROM,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,92,92,373,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.5687,,,,,,,,0.5687,1,,,,,,379,NW,"ID",50,auting,AUTING,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,93,93,318,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,1.19828,,,,,,,,1.19828,0,,,,,,468,NW,UN,33,padifs,WICTOR,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,94,94,407,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.799215,,,,,,,,0.799215,1,,,,,,372,NW,"ID",50,ramily,RAMILY,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,95,95,311,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.56732,,,,,,,,0.56732,1,,,,,,121,WORD,"ID",50,thrive,THRIVE,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,96,96,60,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.58449,,,,,,,,0.58449,1,,,,,,4,WORD,UN,50,plunge,TRENCH,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,97,97,183,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.49923,,,,,,,,0.49923,1,,,,,,84,WORD,"ID",33,mortal,MORTAL,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,98,98,23,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.7042,,,,,,,,0.7042,1,,,,,,460,NW,UN,33,justre,MINGAR,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,99,99,399,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,1.134005,,,,,,,,1.134005,0,,,,,,377,NW,"ID",50,injore,INJORE,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,100,100,316,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,1.13415,,,,,,,,1.13415,1,,,,,,299,NW,UN,50,yarion,STURCH,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,101,101,478,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.588845,,,,,,,,0.588845,1,,,,,,254,NW,UN,50,apight,VAROSH,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,102,102,433,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.616715,,,,,,,,0.616715,0,,,,,,284,NW,UN,50,prudge,SHAPLE,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,103,103,463,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.68426,,,,,,,,0.68426,1,,,,,,227,WORD,UN,33,master,SELDOM,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,104,104,166,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.499725,,,,,,,,0.499725,1,,,,,,108,WORD,"ID",33,reckon,RECKON,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,105,105,47,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.58722,,,,,,,,0.58722,1,,,,,,139,WORD,"ID",50,debris,DEBRIS,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,106,106,78,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.73874,,,,,,,,0.73874,1,,,,,,438,NW,UN,33,limpor,BAITCH,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,107,107,377,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,1.32114,,,,,,,,1.32114,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,108,108,281,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.65126,,,,,,,,0.65126,1,,,,,,300,NW,UN,50,smenco,YARION,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,109,109,479,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.88538,,,,,,,,0.88538,1,,,,,,158,WORD,"ID",50,island,ISLAND,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,110,110,97,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.666185,,,,,,,,0.666185,1,,,,,,298,NW,UN,50,sturch,PIERGY,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,111,111,477,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.602615,,,,,,,,0.602615,0,,,,,,164,WORD,"ID",50,market,MARKET,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,112,112,103,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.60208,,,,,,,,0.60208,0,,,,,,57,WORD,UN,50,danger,CHANGE,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,113,113,236,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,1.13556,,,,,,,,1.13556,1,,,,,,289,NW,UN,50,splino,STARBY,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,114,114,468,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.732025,,,,,,,,0.732025,1,,,,,,338,NW,"ID",33,wreash,WREASH,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,115,115,277,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.601465,,,,,,,,0.601465,1,,,,,,257,NW,UN,50,poluth,VENIOD,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,116,116,436,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.55151,,,,,,,,0.55151,1,,,,,,74,WORD,"ID",33,plaque,PLAQUE,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,117,117,13,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.63456,,,,,,,,0.63456,1,,,,,,10,WORD,UN,50,cruise,ETHNIC,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,118,118,189,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.682375,,,,,,,,0.682375,1,,,,,,89,WORD,"ID",33,permit,PERMIT,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,119,119,28,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.616585,,,,,,,,0.616585,1,,,,,,283,NW,UN,50,shaple,VERALF,z,,,,,,0.372083333,-0.346302083,0,0,0,space,0,120,120,462,1,11.00371,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.705,,,,,,,,0.705,1,,,,,,361,NW,"ID",50,pauche,PAUCHE,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,121,121,300,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.53382,,,,,,,,0.53382,1,,,,,,24,WORD,UN,50,domain,PRAISE,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,122,122,203,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,0,0.585925,,,,,,,,0.585925,0,,,,,,16,WORD,UN,50,charge,FAUCET,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,123,123,195,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.63445,,,,,,,,0.63445,1,,,,,,241,NW,UN,50,unwert,SMENCO,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,124,124,420,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.617065,,,,,,,,0.617065,1,,,,,,243,NW,UN,50,eatric,MUSIED,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,125,125,422,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.53093,,,,,,,,0.53093,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,126,126,248,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.502805,,,,,,,,0.502805,1,,,,,,248,NW,UN,50,batrol,STROLE,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,127,127,427,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.574035,,,,,,,,0.574035,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,128,128,34,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.899845,,,,,,,,0.899845,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,129,129,261,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.6352,,,,,,,,0.6352,1,,,,,,68,WORD,"ID",33,fumble,FUMBLE,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,130,130,7,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.53489,,,,,,,,0.53489,1,,,,,,430,NW,UN,33,chrums,CAROEY,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,131,131,369,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,0,0.63304,,,,,,,,0.63304,0,,,,,,285,NW,UN,50,reldon,PRUDGE,z,,,,,,0.372083333,-0.346302083,0,0,0,,0,132,132,464,1,,
,,,,,,,,,,,,,,,,,,5ea1e178ff3ee50d69b46324,2020-08-10_16h02.15.234,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.534075,,,,,,,,0.534075,1,,,,,,11,WORD,UN,50,amount,CRUISE,m,,,,,,0.372083333,-0.346302083,0,0,0,,0,133,133,190,1,,
