counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,0,0.56809,,,,,,,,0.56809,0,,,,,,29,WORD,UN,50,orient,SKETCH,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,55,55,208,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.634805,,,,,,,,0.634805,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,56,56,27,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,1.41696,,,,,,,,1.41696,1,,,,,,453,NW,UN,33,scouge,BOLVIS,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,57,57,392,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.632875,,,,,,,,0.632875,1,,,,,,26,WORD,UN,50,butler,SPRINT,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,58,58,205,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.583645,,,,,,,,0.583645,1,,,,,,198,WORD,UN,33,invoke,WICKED,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,59,59,137,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.616305,,,,,,,,0.616305,1,,,,,,64,WORD,"ID",33,throne,THRONE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,60,60,3,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.499985,,,,,,,,0.499985,1,,,,,,71,WORD,"ID",33,garden,GARDEN,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,61,61,10,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.867245,,,,,,,,0.867245,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,62,62,124,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.839655,,,,,,,,0.839655,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,63,63,281,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.66789,,,,,,,,0.66789,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,64,64,135,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.617275,,,,,,,,0.617275,1,,,,,,160,WORD,"ID",50,violet,VIOLET,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,65,65,99,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.59167,,,,,,,,0.59167,1,,,,,,31,WORD,UN,50,buckle,WEAPON,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,66,66,210,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.69092,,,,,,,,0.69092,1,,,,,,437,NW,UN,33,baitch,SNAPEL,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,67,67,376,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.63291,,,,,,,,0.63291,1,,,,,,300,NW,UN,50,smenco,YARION,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,68,68,479,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.57182,,,,,,,,0.57182,0,,,,,,433,NW,UN,33,pitrom,DRANCE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,69,69,372,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.666495,,,,,,,,0.666495,1,,,,,,256,NW,UN,50,veniod,INLORS,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,70,70,435,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.533495,,,,,,,,0.533495,1,,,,,,414,NW,"ID",50,serbol,SERBOL,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,71,71,353,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.767855,,,,,,,,0.767855,1,,,,,,22,WORD,UN,50,wealth,JOCKEY,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,72,72,201,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.80323,,,,,,,,0.80323,1,,,,,,363,NW,"ID",50,breali,BREALI,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,73,73,302,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.550805,,,,,,,,0.550805,1,,,,,,210,WORD,UN,33,infect,MONKEY,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,74,74,149,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.630815,,,,,,,,0.630815,1,,,,,,15,WORD,UN,50,faucet,AMOUNT,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,75,75,194,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.63403,,,,,,,,0.63403,1,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,76,76,175,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.60625,,,,,,,,0.60625,1,,,,,,186,WORD,UN,33,course,PORTAL,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,77,77,125,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.767035,,,,,,,,0.767035,1,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,78,78,156,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.583165,,,,,,,,0.583165,1,,,,,,162,WORD,"ID",50,candle,CANDLE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,79,79,101,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.583745,,,,,,,,0.583745,1,,,,,,135,WORD,"ID",50,import,IMPORT,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,80,80,74,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.72288,,,,,,,,0.72288,1,,,,,,319,NW,"ID",33,zomber,ZOMBER,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,81,81,258,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,1.166535,,,,,,,,1.166535,1,,,,,,59,WORD,UN,50,pencil,SPLINT,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,82,82,238,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.588425,,,,,,,,0.588425,1,,,,,,308,NW,"ID",33,psetch,PSETCH,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,83,83,247,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.517625,,,,,,,,0.517625,1,,,,,,293,NW,UN,50,inhort,SWANCE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,84,84,472,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.73917,,,,,,,,0.73917,1,,,,,,257,NW,UN,50,poluth,VENIOD,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,85,85,436,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.60206,,,,,,,,0.60206,1,,,,,,352,NW,"ID",33,tringe,TRINGE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,86,86,291,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.819425,,,,,,,,0.819425,1,,,,,,455,NW,UN,33,broget,TONDLE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,87,87,394,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.66731,,,,,,,,0.66731,1,,,,,,263,NW,UN,50,vackel,DOLICA,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,88,88,442,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.567645,,,,,,,,0.567645,1,,,,,,375,NW,"ID",50,yorque,YORQUE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,89,89,314,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.633675,,,,,,,,0.633675,1,,,,,,384,NW,"ID",50,guesco,GUESCO,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,90,90,323,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.61795,,,,,,,,0.61795,1,,,,,,370,NW,"ID",50,sleact,SLEACT,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,91,91,309,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.61667,,,,,,,,0.61667,1,,,,,,365,NW,"ID",50,guairt,GUAIRT,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,92,92,304,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.701115,,,,,,,,0.701115,1,,,,,,378,NW,"ID",50,shrile,SHRILE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,93,93,317,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.684445,,,,,,,,0.684445,1,,,,,,161,WORD,"ID",50,pastor,PASTOR,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,94,94,100,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.86681,,,,,,,,0.86681,1,,,,,,469,NW,UN,33,crudio,PADIFS,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,95,95,408,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.90277,,,,,,,,0.90277,1,,,,,,409,NW,"ID",50,elopia,ELOPIA,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,96,96,348,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.69961,,,,,,,,0.69961,1,,,,,,125,WORD,"ID",50,nickel,NICKEL,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,97,97,64,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.83516,,,,,,,,0.83516,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,98,98,32,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.62245,,,,,,,,0.62245,1,,,,,,385,NW,"ID",50,veigma,VEIGMA,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,99,99,324,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.61634,,,,,,,,0.61634,1,,,,,,382,NW,"ID",50,sarley,SARLEY,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,100,100,321,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.564535,,,,,,,,0.564535,1,,,,,,340,NW,"ID",33,fiatch,FIATCH,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,101,101,279,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.55507,,,,,,,,0.55507,1,,,,,,83,WORD,"ID",33,result,RESULT,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,102,102,22,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.987255,,,,,,,,0.987255,1,,,,,,250,NW,UN,50,lupict,MILTED,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,103,103,429,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.549415,,,,,,,,0.549415,1,,,,,,393,NW,"ID",50,ganous,GANOUS,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,104,104,332,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.52027,,,,,,,,0.52027,1,,,,,,417,NW,"ID",50,earoud,EAROUD,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,105,105,356,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.73292,,,,,,,,0.73292,1,,,,,,62,WORD,"ID",33,region,REGION,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,106,106,1,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.701775,,,,,,,,0.701775,1,,,,,,380,NW,"ID",50,cavory,CAVORY,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,107,107,319,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.65533,,,,,,,,0.65533,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,108,108,163,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.573335,,,,,,,,0.573335,1,,,,,,55,WORD,UN,50,ambush,STROKE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,109,109,234,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.605775,,,,,,,,0.605775,1,,,,,,9,WORD,UN,50,bridge,HUSTLE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,110,110,188,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.535655,,,,,,,,0.535655,1,,,,,,14,WORD,UN,50,orange,ALMOST,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,111,111,193,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.51787,,,,,,,,0.51787,1,,,,,,79,WORD,"ID",33,theory,THEORY,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,112,112,18,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.54723,,,,,,,,0.54723,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,113,113,34,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.688235,,,,,,,,0.688235,1,,,,,,228,WORD,UN,33,kidney,MASTER,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,114,114,167,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.61753,,,,,,,,0.61753,1,,,,,,310,NW,"ID",33,daniet,DANIET,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,115,115,249,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.667475,,,,,,,,0.667475,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,116,116,159,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.60173,,,,,,,,0.60173,1,,,,,,47,WORD,UN,50,walnut,INCOME,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,117,117,226,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,0,0.600125,,,,,,,,0.600125,0,,,,,,407,NW,"ID",50,suiver,SUIVER,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,118,118,346,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.696435,,,,,,,,0.696435,1,,,,,,262,NW,UN,50,dolica,QUILEW,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,119,119,441,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.65108,,,,,,,,0.65108,1,,,,,,189,WORD,UN,33,backup,CENSOR,m,,,,,,-0.168789063,-0.092041016,0,0,0,space,0,120,120,128,1,8.76049
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,0,0.536315,,,,,,,,0.536315,0,,,,,,61,WORD,"ID",33,ponder,PONDER,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,121,121,0,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.568215,,,,,,,,0.568215,1,,,,,,33,WORD,UN,50,jungle,BUTLER,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,122,122,212,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.631655,,,,,,,,0.631655,1,,,,,,346,NW,"ID",33,saudic,SAUDIC,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,123,123,285,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.840795,,,,,,,,0.840795,1,,,,,,426,NW,UN,33,schind,URIVEL,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,124,124,365,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.67067,,,,,,,,0.67067,1,,,,,,320,NW,"ID",33,jockal,JOCKAL,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,125,125,259,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,0,0.532975,,,,,,,,0.532975,0,,,,,,225,WORD,UN,33,casino,VULGAR,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,126,126,164,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.68569,,,,,,,,0.68569,1,,,,,,381,NW,"ID",50,huniek,HUNIEK,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,127,127,320,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.88624,,,,,,,,0.88624,1,,,,,,376,NW,"ID",50,iguare,IGUARE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,128,128,315,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.733795,,,,,,,,0.733795,1,,,,,,42,WORD,UN,50,tongue,CHAPEL,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,129,129,221,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.617975,,,,,,,,0.617975,1,,,,,,464,NW,UN,33,whivex,CHAITE,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,130,130,403,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.706515,,,,,,,,0.706515,1,,,,,,281,NW,UN,50,porlex,MELATY,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,131,131,460,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.538295,,,,,,,,0.538295,1,,,,,,193,WORD,UN,33,mildew,OBJECT,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,132,132,132,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,z,1,0.59993,,,,,,,,0.59993,1,,,,,,350,NW,"ID",33,nagurs,NAGURS,z,,,,,,-0.168789063,-0.092041016,0,0,0,,0,133,133,289,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.68491,,,,,,,,0.68491,1,,,,,,139,WORD,"ID",50,debris,DEBRIS,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,134,134,78,1,
,,,,,,,,,,,,,,,,,,5d7a098214f08f00164031a0,2020-08-10_16h24.05.732,lexical_decision_task_MP,2020.1.3,MacIntel,60,,m,1,0.6022,,,,,,,,0.6022,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,,,,,,-0.168789063,-0.092041016,0,0,0,,0,135,135,35,1,
