counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,,,,,,,,0.416,-1,,,,,,445,NW,UN,33,runamo,MINKEL,z,,,,,,,0.499017682,-0.297642436,0,0,0,,0,58,58,384,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.495088409,-0.297642436,1,0,0,0.252,button_right,0.252,0,,,,,,366,NW,"ID",50,toshel,TOSHEL,z,,,,,,,0.495088409,-0.297642436,1,0,0,,0,59,59,305,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.473477407,-0.313359528,1,0,0,0.343,button_right,0.343,1,,,,,,27,WORD,UN,50,comedy,SCREAM,m,,,,,,,0.473477407,-0.313359528,1,0,0,,0,60,60,206,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.469548134,-0.315324165,1,0,0,0.23,button_right,0.23,1,,,,,,50,WORD,UN,50,hungry,SNATCH,m,,,,,,,0.469548134,-0.315324165,1,0,0,,0,61,61,229,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.469548134,-0.315324165,1,0,0,0.309,button_right,0.309,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,,,,,,,0.469548134,-0.315324165,1,0,0,,0,62,62,159,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.469548134,-0.315324165,1,0,0,0.262,button_right,0.262,1,,,,,,24,WORD,UN,50,domain,PRAISE,m,,,,,,,0.469548134,-0.315324165,1,0,0,,0,63,63,203,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.381139489,-0.268172888,1,0,0,0.326,button_left,0.326,0,,,,,,57,WORD,UN,50,danger,CHANGE,m,,,,,,,-0.381139489,-0.268172888,1,0,0,,0,64,64,236,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.275049116,-0.297642436,1,0,0,0.714,button_left,0.714,1,,,,,,246,NW,UN,50,blarge,PIATON,z,,,,,,,-0.275049116,-0.297642436,1,0,0,,0,65,65,425,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.406679764,-0.315324165,1,0,0,0.365,button_right,0.365,1,,,,,,156,WORD,"ID",50,cradle,CRADLE,m,,,,,,,0.406679764,-0.315324165,1,0,0,,0,66,66,95,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.406679764,-0.307465619,1,0,0,0.065,button_left,0.065,1,,,,,,251,NW,UN,50,stapod,LUPICT,z,,,,,,,-0.406679764,-0.307465619,1,0,0,,0,67,67,430,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.449901768,-0.276031434,1,0,0,0.23,button_right,0.23,1,,,,,,64,WORD,"ID",33,throne,THRONE,m,,,,,,,0.449901768,-0.276031434,1,0,0,,0,68,68,3,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.42632613,-0.277996071,1,0,0,0.107,button_left,0.107,1,,,,,,292,NW,UN,50,swance,ABLINT,z,,,,,,,-0.42632613,-0.277996071,1,0,0,,0,69,69,471,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.316306483,-0.319253438,1,0,0,0.215,button_right,0.215,1,,,,,,186,WORD,UN,33,course,PORTAL,m,,,,,,,0.316306483,-0.319253438,1,0,0,,0,70,70,125,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.202357564,-0.301571709,1,0,0,0.279,button_left,0.279,1,,,,,,411,NW,"ID",50,orchin,ORCHIN,z,,,,,,,-0.202357564,-0.301571709,1,0,0,,0,71,71,350,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.444007859,-0.311394892,1,0,0,0.685,button_right,0.685,1,,,,,,239,WORD,UN,33,forest,LUMBER,m,,,,,,,0.444007859,-0.311394892,1,0,0,,0,72,72,178,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.359528487,-0.311394892,1,0,0,0.859,button_left,0.859,1,,,,,,479,NW,UN,33,crible,LOBUSH,z,,,,,,,-0.359528487,-0.311394892,1,0,0,,0,73,73,418,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.359528487,-0.311394892,1,0,0,0.66,button_left,0.66,1,,,,,,272,NW,UN,50,sortel,DAMILT,z,,,,,,,-0.359528487,-0.311394892,1,0,0,,0,74,74,451,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.332023576,-0.311394892,1,0,0,1.261,button_right,1.261,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,,,,,,,0.332023576,-0.311394892,1,0,0,,0,75,75,162,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.367387033,-0.2956778,1,0,0,1.105,button_right,1.105,0,,,,,,345,NW,"ID",33,absend,ABSEND,z,,,,,,,0.367387033,-0.2956778,1,0,0,,0,76,76,284,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.355599214,-0.236738703,1,0,0,0.913,button_left,0.913,0,,,,,,42,WORD,UN,50,tongue,CHAPEL,m,,,,,,,-0.355599214,-0.236738703,1,0,0,,0,77,77,221,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.418467583,-0.268172888,1,0,0,1.162,button_right,1.162,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,,,,,,,0.418467583,-0.268172888,1,0,0,,0,78,78,158,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.265225933,-0.266208251,1,0,0,1.596,button_right,1.596,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,,,,,,,0.265225933,-0.266208251,1,0,0,,0,79,79,154,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.512770138,-0.279960707,1,0,0,1.578,button_right,1.578,0,,,,,,384,NW,"ID",50,guesco,GUESCO,z,,,,,,,0.512770138,-0.279960707,1,0,0,,0,80,80,323,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.524557957,-0.331041257,1,0,0,0.999,button_left,0.999,0,,,,,,196,WORD,UN,33,stream,CREDIT,m,,,,,,,-0.524557957,-0.331041257,1,0,0,,0,81,81,135,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.373280943,-0.305500982,1,0,0,0.828,button_right,0.828,1,,,,,,157,WORD,"ID",50,dragon,DRAGON,m,,,,,,,0.373280943,-0.305500982,1,0,0,,0,82,82,96,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.373280943,-0.305500982,1,0,0,0.795,button_right,0.795,0,,,,,,320,NW,"ID",33,jockal,JOCKAL,z,,,,,,,0.373280943,-0.305500982,1,0,0,,0,83,83,259,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.434184676,-0.28388998,1,0,0,1.263,button_left,1.263,1,,,,,,407,NW,"ID",50,suiver,SUIVER,z,,,,,,,-0.434184676,-0.28388998,1,0,0,,0,84,84,346,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.410609037,-0.293713163,1,0,0,0.941,button_left,0.941,0,,,,,,212,WORD,UN,33,squeal,VERIFY,m,,,,,,,-0.410609037,-0.293713163,1,0,0,,0,85,85,151,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.410609037,-0.293713163,1,0,0,0.68,button_left,0.68,1,,,,,,394,NW,"ID",50,spaqux,SPAQUX,z,,,,,,,-0.410609037,-0.293713163,1,0,0,,0,86,86,333,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.410609037,-0.293713163,1,0,0,0.648,button_left,0.648,0,,,,,,10,WORD,UN,50,cruise,ETHNIC,m,,,,,,,-0.410609037,-0.293713163,1,0,0,,0,87,87,189,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,,,,,,,,0.648,-1,,,,,,458,NW,UN,33,hocite,BARCET,z,,,,,,,-0.288801572,-0.315324165,0,0,0,,0,88,88,397,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.296660118,-0.303536346,1,0,0,0.996,button_right,0.996,0,,,,,,413,NW,"ID",50,equats,EQUATS,z,,,,,,,0.296660118,-0.303536346,1,0,0,,0,89,89,352,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.339882122,-0.276031434,1,0,0,1.496,button_left,1.496,1,,,,,,290,NW,UN,50,pretch,SPLINO,z,,,,,,,-0.339882122,-0.276031434,1,0,0,,0,90,90,469,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.31237721,-0.348722986,1,0,0,1.065,button_right,1.065,1,,,,,,162,WORD,"ID",50,candle,CANDLE,m,,,,,,,0.31237721,-0.348722986,1,0,0,,0,91,91,101,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.508840864,-0.307465619,1,0,0,1.214,button_left,1.214,1,,,,,,243,NW,UN,50,eatric,MUSIED,z,,,,,,,-0.508840864,-0.307465619,1,0,0,,0,92,92,422,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.508840864,-0.2956778,1,0,0,1.132,button_left,1.132,0,,,,,,180,WORD,"ID",50,silent,SILENT,m,,,,,,,-0.508840864,-0.2956778,1,0,0,,0,93,93,119,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.379174853,-0.272102161,1,0,0,0.982,button_right,0.982,1,,,,,,189,WORD,UN,33,backup,CENSOR,m,,,,,,,0.379174853,-0.272102161,1,0,0,,0,94,94,128,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.367387033,-0.309430255,1,0,0,1.392,button_right,1.392,1,,,,,,105,WORD,"ID",33,number,NUMBER,m,,,,,,,0.367387033,-0.309430255,1,0,0,,0,95,95,44,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.371316306,-0.305500982,1,0,0,0.934,button_right,0.934,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,,,,,,,0.371316306,-0.305500982,1,0,0,,0,96,96,130,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.367387033,-0.305500982,1,0,0,0.758,button_right,0.758,1,,,,,,130,WORD,"ID",50,stupid,STUPID,m,,,,,,,0.367387033,-0.305500982,1,0,0,,0,97,97,69,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.355599214,-0.33497053,1,0,0,1.713,button_left,1.713,1,,,,,,441,NW,UN,33,aboune,RASTOE,z,,,,,,,-0.355599214,-0.33497053,1,0,0,,0,98,98,380,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.37524558,-0.303536346,1,0,0,1.513,button_right,1.513,1,,,,,,15,WORD,UN,50,faucet,AMOUNT,m,,,,,,,0.37524558,-0.303536346,1,0,0,,0,99,99,194,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,,,,,,,,1.513,-1,,,,,,128,WORD,"ID",50,senior,SENIOR,m,,,,,,,0.436149312,-0.268172888,0,0,0,,0,100,100,67,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.652259332,-0.221021611,1,0,0,1.086,button_left,1.086,0,,,,,,52,WORD,UN,50,police,IMPOSE,m,,,,,,,-0.387033399,-0.272102161,1,0,0,,0,101,101,231,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.430255403,-0.313359528,1,0,0,1.094,button_left,1.094,0,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,,,,,,,-0.430255403,-0.313359528,1,0,0,,0,102,102,156,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.410609037,-0.279960707,1,0,0,1.204,button_right,1.204,0,,,,,,428,NW,UN,33,funtle,TANDLY,z,,,,,,,0.410609037,-0.279960707,1,0,0,,0,103,103,367,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.404715128,-0.291748527,1,0,0,1.381,button_left,1.381,1,,,,,,347,NW,"ID",33,kerift,KERIFT,z,,,,,,,-0.404715128,-0.291748527,1,0,0,,0,104,104,286,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.548133595,-0.307465619,1,0,0,1.646,button_right,1.646,1,,,,,,123,WORD,"ID",50,strike,STRIKE,m,,,,,,,0.548133595,-0.307465619,1,0,0,,0,105,105,62,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.432220039,-0.297642436,1,0,0,1.022,button_right,1.022,1,,,,,,9,WORD,UN,50,bridge,HUSTLE,m,,,,,,,0.432220039,-0.297642436,1,0,0,,0,106,106,188,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.469548134,-0.279960707,1,0,0,0.964,button_left,0.964,0,,,,,,221,WORD,UN,33,hinder,MASCOT,m,,,,,,,-0.469548134,-0.279960707,1,0,0,,0,107,107,160,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.42043222,-0.2956778,1,0,0,1.274,button_left,1.274,1,,,,,,327,NW,"ID",33,plenac,PLENAC,z,,,,,,,-0.42043222,-0.2956778,1,0,0,,0,108,108,266,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.337917485,-0.329076621,1,0,0,1.099,button_right,1.099,0,,,,,,368,NW,"ID",50,hornal,HORNAL,z,,,,,,,0.337917485,-0.329076621,1,0,0,,0,109,109,307,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.410609037,-0.350687623,1,0,0,0.98,button_left,0.98,0,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,,,,,,,-0.410609037,-0.350687623,1,0,0,,0,110,110,175,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.387033399,-0.33497053,1,0,0,1.046,button_left,1.046,0,,,,,,95,WORD,"ID",33,thread,THREAD,m,,,,,,,-0.387033399,-0.33497053,1,0,0,,0,111,111,34,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.387033399,-0.33497053,1,0,0,0.996,button_left,0.996,1,,,,,,469,NW,UN,33,crudio,PADIFS,z,,,,,,,-0.387033399,-0.33497053,1,0,0,,0,112,112,408,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.383104126,-0.33497053,1,0,0,0.992,button_left,0.992,1,,,,,,444,NW,UN,33,minkel,JAUNCE,z,,,,,,,-0.383104126,-0.33497053,1,0,0,,0,113,113,383,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.253438114,-0.268172888,1,0,0,1.51,button_left,1.51,0,,,,,,86,WORD,"ID",33,rodent,RODENT,m,,,,,,,-0.253438114,-0.268172888,1,0,0,,0,114,114,25,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.434184676,-0.2956778,1,0,0,1.014,button_right,1.014,0,,,,,,446,NW,UN,33,gircue,RUNAMO,z,,,,,,,0.434184676,-0.2956778,1,0,0,,0,115,115,385,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.396856582,-0.319253438,1,0,0,0.626,button_left,0.626,1,,,,,,247,NW,UN,50,strole,BLARGE,z,,,,,,,-0.396856582,-0.319253438,1,0,0,,0,116,116,426,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.31237721,-0.319253438,1,0,0,1.303,button_right,1.303,1,,,,,,12,WORD,UN,50,strive,ORANGE,m,,,,,,,0.31237721,-0.319253438,1,0,0,,0,117,117,191,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.388998035,-0.319253438,1,0,0,1.194,button_right,1.194,0,,,,,,341,NW,"ID",33,myrtie,MYRTIE,z,,,,,,,0.388998035,-0.319253438,1,0,0,,0,118,118,280,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.404715128,-0.319253438,1,0,0,1.662,button_right,1.662,1,,,,,,26,WORD,UN,50,butler,SPRINT,m,,,,,,,0.404715128,-0.319253438,1,0,0,,0,119,119,205,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.438113949,-0.307465619,1,0,0,1.498,button_left,1.498,1,,,,,,307,NW,"ID",33,kirafe,KIRAFE,z,,,,,,,-0.019646365,-0.382121807,1,0,0,,0,120,120,246,1,break_done_button,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.280943026,-0.327111984,1,0,0,1.377,button_right,1.377,0,,,,,,379,NW,"ID",50,auting,AUTING,z,,,,,,,0.280943026,-0.327111984,1,0,0,,0,121,121,318,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.36935167,-0.333005894,1,0,0,1.479,button_left,1.479,1,,,,,,301,NW,"ID",33,fainch,FAINCH,z,,,,,,,-0.36935167,-0.333005894,1,0,0,,0,122,122,240,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.394891945,-0.299607073,1,0,0,0.88,button_left,0.88,1,,,,,,279,NW,UN,50,curbol,CELOND,z,,,,,,,-0.394891945,-0.299607073,1,0,0,,0,123,123,458,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.394891945,-0.299607073,1,0,0,0.68,button_left,0.68,0,,,,,,227,WORD,UN,33,master,SELDOM,m,,,,,,,-0.394891945,-0.299607073,1,0,0,,0,124,124,166,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.489194499,-0.342829077,1,0,0,1.063,button_right,1.063,1,,,,,,116,WORD,"ID",33,tumble,TUMBLE,m,,,,,,,0.489194499,-0.342829077,1,0,0,,0,125,125,55,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.259332024,-0.342829077,1,0,0,0.975,button_left,0.975,1,,,,,,267,NW,UN,50,packes,PASINK,z,,,,,,,-0.259332024,-0.342829077,1,0,0,,0,126,126,446,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.41453831,-0.319253438,1,0,0,1.597,button_left,1.597,1,,,,,,448,NW,UN,33,brunge,SADENT,z,,,,,,,-0.41453831,-0.319253438,1,0,0,,0,127,127,387,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.365422397,-0.319253438,1,0,0,0.713,button_left,0.713,1,,,,,,340,NW,"ID",33,fiatch,FIATCH,z,,,,,,,-0.365422397,-0.319253438,1,0,0,,0,128,128,279,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.365422397,-0.319253438,1,0,0,0.62,button_left,0.62,1,,,,,,447,NW,UN,33,sadent,GIRCUE,z,,,,,,,-0.365422397,-0.319253438,1,0,0,,0,129,129,386,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,-0.365422397,-0.319253438,1,0,0,0.657,button_left,0.657,1,,,,,,273,NW,UN,50,fumblo,SORTEL,z,,,,,,,-0.365422397,-0.319253438,1,0,0,,0,130,130,452,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.314341847,-0.301571709,1,0,0,1.222,button_right,1.222,1,,,,,,54,WORD,UN,50,stroke,RAMBLE,m,,,,,,,0.314341847,-0.301571709,1,0,0,,0,131,131,233,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.324165029,-0.301571709,1,0,0,0.697,button_right,0.697,0,,,,,,266,NW,UN,50,pasink,VARMIT,z,,,,,,,0.324165029,-0.301571709,1,0,0,,0,132,132,445,1,,
,,,,,,,,,,,,,,,,,,5f28854b5672311974ef3f3a,2020-08-10_10h17.04.291,lexical_decision_task_MP,2020.1.3,Win32,60,,0,0.324165029,-0.301571709,1,0,0,0.748,button_right,0.748,0,,,,,,371,NW,"ID",50,geiloy,GEILOY,z,,,,,,,0.324165029,-0.301571709,1,0,0,,0,133,133,310,1,,
