counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.739,1,,,,,,41,WORD,UN,50,chapel,SPRING,m,0.739,,,,,,0.480555556,-0.127777778,0,0,0,,0,58,58,220,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.67,1,,,,,,173,WORD,"ID",50,shower,SHOWER,m,0.67,,,,,,0.480555556,-0.127777778,0,0,0,,0,59,59,112,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.684,0,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,0.684,,,,,,0.480555556,-0.127777778,0,0,0,,0,60,60,154,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.912,1,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,0.912,,,,,,0.480555556,-0.127777778,0,0,0,,0,61,61,8,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.785,1,,,,,,198,WORD,UN,33,invoke,WICKED,m,0.785,,,,,,0.480555556,-0.127777778,0,0,0,,0,62,62,137,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.734,1,,,,,,475,NW,UN,33,josted,PEBRIC,z,0.734,,,,,,0.480555556,-0.127777778,0,0,0,,0,63,63,414,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.909,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,0.909,,,,,,0.480555556,-0.127777778,0,0,0,,0,64,64,130,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.789,1,,,,,,458,NW,UN,33,hocite,BARCET,z,0.789,,,,,,0.480555556,-0.127777778,0,0,0,,0,65,65,397,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.822,1,,,,,,225,WORD,UN,33,casino,VULGAR,m,0.822,,,,,,0.480555556,-0.127777778,0,0,0,,0,66,66,164,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.708,1,,,,,,61,WORD,"ID",33,ponder,PONDER,m,0.708,,,,,,0.480555556,-0.127777778,0,0,0,,0,67,67,0,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.862,1,,,,,,460,NW,UN,33,justre,MINGAR,z,0.862,,,,,,0.480555556,-0.127777778,0,0,0,,0,68,68,399,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.85,1,,,,,,50,WORD,UN,50,hungry,SNATCH,m,0.85,,,,,,0.480555556,-0.127777778,0,0,0,,0,69,69,229,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.84,1,,,,,,221,WORD,UN,33,hinder,MASCOT,m,0.84,,,,,,0.480555556,-0.127777778,0,0,0,,0,70,70,160,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.685,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,0.685,,,,,,0.480555556,-0.127777778,0,0,0,,0,71,71,11,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.863,1,,,,,,37,WORD,UN,50,powder,INSULT,m,0.863,,,,,,0.480555556,-0.127777778,0,0,0,,0,72,72,216,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.879,1,,,,,,440,NW,UN,33,rastoe,SARIDE,z,0.879,,,,,,0.480555556,-0.127777778,0,0,0,,0,73,73,379,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.795,1,,,,,,461,NW,UN,33,absult,JUSTRE,z,0.795,,,,,,0.480555556,-0.127777778,0,0,0,,0,74,74,400,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.82,1,,,,,,129,WORD,"ID",50,marvel,MARVEL,m,0.82,,,,,,0.480555556,-0.127777778,0,0,0,,0,75,75,68,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.783,1,,,,,,202,WORD,UN,33,phrase,FACTOR,m,0.783,,,,,,0.480555556,-0.127777778,0,0,0,,0,76,76,141,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.692,1,,,,,,44,WORD,UN,50,clergy,DANGER,m,0.692,,,,,,0.480555556,-0.127777778,0,0,0,,0,77,77,223,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.756,1,,,,,,436,NW,UN,33,snapel,FRUTAN,z,0.756,,,,,,0.480555556,-0.127777778,0,0,0,,0,78,78,375,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.743,1,,,,,,111,WORD,"ID",33,induce,INDUCE,m,0.743,,,,,,0.480555556,-0.127777778,0,0,0,,0,79,79,50,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.715,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,0.715,,,,,,0.480555556,-0.127777778,0,0,0,,0,80,80,40,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.667,1,,,,,,166,WORD,"ID",50,starch,STARCH,m,0.667,,,,,,0.480555556,-0.127777778,0,0,0,,0,81,81,105,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.723,1,,,,,,31,WORD,UN,50,buckle,WEAPON,m,0.723,,,,,,0.480555556,-0.127777778,0,0,0,,0,82,82,210,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.834,1,,,,,,429,NW,UN,33,caroey,FUNTLE,z,0.834,,,,,,0.480555556,-0.127777778,0,0,0,,0,83,83,368,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.997,1,,,,,,464,NW,UN,33,whivex,CHAITE,z,0.997,,,,,,0.480555556,-0.127777778,0,0,0,,0,84,84,403,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.434,1,,,,,,471,NW,UN,33,cigney,NOBEST,z,1.434,,,,,,0.480555556,-0.127777778,0,0,0,,0,85,85,410,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.737,1,,,,,,242,NW,UN,50,musied,UNWERT,z,0.737,,,,,,0.480555556,-0.127777778,0,0,0,,0,86,86,421,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.723,1,,,,,,227,WORD,UN,33,master,SELDOM,m,0.723,,,,,,0.480555556,-0.127777778,0,0,0,,0,87,87,166,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.624,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,0.624,,,,,,0.480555556,-0.127777778,0,0,0,,0,88,88,27,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.7,1,,,,,,217,WORD,UN,33,shrink,LIQUOR,m,0.7,,,,,,0.480555556,-0.127777778,0,0,0,,0,89,89,156,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.743,1,,,,,,59,WORD,UN,50,pencil,SPLINT,m,0.743,,,,,,0.480555556,-0.127777778,0,0,0,,0,90,90,238,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.666,1,,,,,,180,WORD,"ID",50,silent,SILENT,m,0.666,,,,,,0.480555556,-0.127777778,0,0,0,,0,91,91,119,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.797,1,,,,,,473,NW,UN,33,hablin,CRIBLE,z,0.797,,,,,,0.480555556,-0.127777778,0,0,0,,0,92,92,412,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.835,1,,,,,,262,NW,UN,50,dolica,QUILEW,z,0.835,,,,,,0.480555556,-0.127777778,0,0,0,,0,93,93,441,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.782,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,0.782,,,,,,0.480555556,-0.127777778,0,0,0,,0,94,94,159,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.762,1,,,,,,367,NW,"ID",50,slique,SLIQUE,z,0.762,,,,,,0.480555556,-0.127777778,0,0,0,,0,95,95,306,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.744,1,,,,,,149,WORD,"ID",50,invade,INVADE,m,0.744,,,,,,0.480555556,-0.127777778,0,0,0,,0,96,96,88,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.756,1,,,,,,188,WORD,UN,33,censor,SOCIAL,m,0.756,,,,,,0.480555556,-0.127777778,0,0,0,,0,97,97,127,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.715,1,,,,,,470,NW,UN,33,nobest,CRUDIO,z,0.715,,,,,,0.480555556,-0.127777778,0,0,0,,0,98,98,409,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.77,1,,,,,,3,WORD,UN,50,trench,KNIGHT,m,0.77,,,,,,0.480555556,-0.127777778,0,0,0,,0,99,99,182,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.732,1,,,,,,71,WORD,"ID",33,garden,GARDEN,m,0.732,,,,,,0.480555556,-0.127777778,0,0,0,,0,100,100,10,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.697,1,,,,,,7,WORD,UN,50,abrupt,ANCHOR,m,0.697,,,,,,0.480555556,-0.127777778,0,0,0,,0,101,101,186,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.697,1,,,,,,273,NW,UN,50,fumblo,SORTEL,z,0.697,,,,,,0.480555556,-0.127777778,0,0,0,,0,102,102,452,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.748,0,,,,,,287,NW,UN,50,yaceup,NYMBEL,z,0.748,,,,,,0.480555556,-0.127777778,0,0,0,,0,103,103,466,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.887,1,,,,,,38,WORD,UN,50,insect,POWDER,m,0.887,,,,,,0.480555556,-0.127777778,0,0,0,,0,104,104,217,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.738,1,,,,,,5,WORD,UN,50,bundle,PLUNGE,m,0.738,,,,,,0.480555556,-0.127777778,0,0,0,,0,105,105,184,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.909,1,,,,,,199,WORD,UN,33,plague,INVOKE,m,0.909,,,,,,0.480555556,-0.127777778,0,0,0,,0,106,106,138,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.869,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,0.869,,,,,,0.480555556,-0.127777778,0,0,0,,0,107,107,297,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.698,1,,,,,,49,WORD,UN,50,snatch,SURVEY,m,0.698,,,,,,0.480555556,-0.127777778,0,0,0,,0,108,108,228,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.752,1,,,,,,410,NW,"ID",50,tunory,TUNORY,z,0.752,,,,,,0.480555556,-0.127777778,0,0,0,,0,109,109,349,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.719,1,,,,,,204,WORD,UN,33,lounge,BURDEN,m,0.719,,,,,,0.480555556,-0.127777778,0,0,0,,0,110,110,143,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.785,0,,,,,,266,NW,UN,50,pasink,VARMIT,z,0.785,,,,,,0.480555556,-0.127777778,0,0,0,,0,111,111,445,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.93,1,,,,,,357,NW,"ID",33,derain,DERAIN,z,0.93,,,,,,0.480555556,-0.127777778,0,0,0,,0,112,112,296,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.796,1,,,,,,35,WORD,UN,50,vanish,SOCKET,m,0.796,,,,,,0.480555556,-0.127777778,0,0,0,,0,113,113,214,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.705,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,0.705,,,,,,0.480555556,-0.127777778,0,0,0,,0,114,114,276,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.688,1,,,,,,197,WORD,UN,33,wicked,STREAM,m,0.688,,,,,,0.480555556,-0.127777778,0,0,0,,0,115,115,136,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.887,1,,,,,,476,NW,UN,33,photie,JOSTED,z,0.887,,,,,,0.480555556,-0.127777778,0,0,0,,0,116,116,415,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.75,0,,,,,,329,NW,"ID",33,yarike,YARIKE,z,0.75,,,,,,0.480555556,-0.127777778,0,0,0,,0,117,117,268,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.935,1,,,,,,388,NW,"ID",50,cragin,CRAGIN,z,0.935,,,,,,0.480555556,-0.127777778,0,0,0,,0,118,118,327,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.77,1,,,,,,226,WORD,UN,33,flower,CASINO,m,0.77,,,,,,0.480555556,-0.127777778,0,0,0,,0,119,119,165,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.009,1,,,,,,157,WORD,"ID",50,dragon,DRAGON,m,1.009,,,,,,0.480555556,-0.127777778,0,0,0,space,0,120,120,96,1,4.917
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.755,1,,,,,,117,WORD,"ID",33,branch,BRANCH,m,0.755,,,,,,0.480555556,-0.127777778,0,0,0,,0,121,121,56,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.717,1,,,,,,407,NW,"ID",50,suiver,SUIVER,z,0.717,,,,,,0.480555556,-0.127777778,0,0,0,,0,122,122,346,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.713,1,,,,,,340,NW,"ID",33,fiatch,FIATCH,z,0.713,,,,,,0.480555556,-0.127777778,0,0,0,,0,123,123,279,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.04,1,,,,,,2,WORD,UN,50,knight,BRIDGE,m,1.04,,,,,,0.480555556,-0.127777778,0,0,0,,0,124,124,181,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.756,1,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,0.756,,,,,,0.480555556,-0.127777778,0,0,0,,0,125,125,175,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.776,1,,,,,,457,NW,UN,33,barcet,WANIGH,z,0.776,,,,,,0.480555556,-0.127777778,0,0,0,,0,126,126,396,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.947,1,,,,,,381,NW,"ID",50,huniek,HUNIEK,z,0.947,,,,,,0.480555556,-0.127777778,0,0,0,,0,127,127,320,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.772,1,,,,,,296,NW,UN,50,fertic,BEINCH,z,0.772,,,,,,0.480555556,-0.127777778,0,0,0,,0,128,128,475,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.719,1,,,,,,469,NW,UN,33,crudio,PADIFS,z,0.719,,,,,,0.480555556,-0.127777778,0,0,0,,0,129,129,408,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.638,1,,,,,,85,WORD,"ID",33,sprawl,SPRAWL,m,0.638,,,,,,0.480555556,-0.127777778,0,0,0,,0,130,130,24,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.999,1,,,,,,260,NW,UN,50,stunch,UNJECT,z,0.999,,,,,,0.480555556,-0.127777778,0,0,0,,0,131,131,439,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.768,1,,,,,,21,WORD,UN,50,jockey,SIMPLE,m,0.768,,,,,,0.480555556,-0.127777778,0,0,0,,0,132,132,200,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.665,1,,,,,,414,NW,"ID",50,serbol,SERBOL,z,0.665,,,,,,0.480555556,-0.127777778,0,0,0,,0,133,133,353,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.842,1,,,,,,376,NW,"ID",50,iguare,IGUARE,z,0.842,,,,,,0.480555556,-0.127777778,0,0,0,,0,134,134,315,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.648,1,,,,,,93,WORD,"ID",33,public,PUBLIC,m,0.648,,,,,,0.480555556,-0.127777778,0,0,0,,0,135,135,32,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.751,1,,,,,,97,WORD,"ID",33,client,CLIENT,m,0.751,,,,,,0.480555556,-0.127777778,0,0,0,,0,136,136,36,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.68,1,,,,,,158,WORD,"ID",50,island,ISLAND,m,0.68,,,,,,0.480555556,-0.127777778,0,0,0,,0,137,137,97,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.659,1,,,,,,200,WORD,UN,33,admire,BEACON,m,0.659,,,,,,0.480555556,-0.127777778,0,0,0,,0,138,138,139,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.742,1,,,,,,171,WORD,"ID",50,depart,DEPART,m,0.742,,,,,,0.480555556,-0.127777778,0,0,0,,0,139,139,110,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.709,1,,,,,,154,WORD,"ID",50,author,AUTHOR,m,0.709,,,,,,0.480555556,-0.127777778,0,0,0,,0,140,140,93,1,
,,,,,,,,,,,,,,,,,,5dcf0e94fce60605794da411,2020-08-10_13h09.28.793,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.813,1,,,,,,422,NW,UN,33,streld,ALCOUD,z,0.813,,,,,,0.480555556,-0.127777778,0,0,0,,0,141,141,361,1,
