counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.62607,1,,,,,,463,NW,"ID",33,kispel,KISPEL,z,0.62607,,,,,,0.060201526,-0.352896738,0,0,0,,0,57,57,282,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.700565,1,,,,,,285,NW,"ID",50,prudge,PRUDGE,z,0.700565,,,,,,0.060201526,-0.352896738,0,0,0,,0,58,58,344,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.54068,1,,,,,,434,NW,"ID",33,pitrom,PITROM,z,0.54068,,,,,,0.060201526,-0.352896738,0,0,0,,0,59,59,253,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.53997,1,,,,,,243,NW,"ID",50,musied,MUSIED,z,0.53997,,,,,,0.060201526,-0.352896738,0,0,0,,0,60,60,302,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.66744,1,,,,,,62,WORD,UN,33,launch,REGION,m,0.66744,,,,,,0.060201526,-0.352896738,0,0,0,,0,61,61,121,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.68155,1,,,,,,82,WORD,UN,33,result,STIGMA,m,0.68155,,,,,,0.060201526,-0.352896738,0,0,0,,0,62,62,141,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5378,1,,,,,,38,WORD,"ID",50,powder,POWDER,m,0.5378,,,,,,0.060201526,-0.352896738,0,0,0,,0,63,63,97,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.4809,1,,,,,,34,WORD,"ID",50,jungle,JUNGLE,m,0.4809,,,,,,0.060201526,-0.352896738,0,0,0,,0,64,64,93,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.66511,1,,,,,,281,NW,"ID",50,melaty,MELATY,z,0.66511,,,,,,0.060201526,-0.352896738,0,0,0,,0,65,65,340,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.3979,1,,,,,,17,WORD,"ID",50,charge,CHARGE,m,0.3979,,,,,,0.060201526,-0.352896738,0,0,0,,0,66,66,76,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.65184,1,,,,,,403,NW,UN,50,cluirm,BRUATS,z,0.65184,,,,,,0.060201526,-0.352896738,0,0,0,,0,67,67,462,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.55026,1,,,,,,79,WORD,UN,33,family,THEORY,m,0.55026,,,,,,0.060201526,-0.352896738,0,0,0,,0,68,68,138,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.62971,1,,,,,,385,NW,UN,50,ancust,VEIGMA,z,0.62971,,,,,,0.060201526,-0.352896738,0,0,0,,0,69,69,444,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.582455,1,,,,,,453,NW,"ID",33,bolvis,BOLVIS,z,0.582455,,,,,,0.060201526,-0.352896738,0,0,0,,0,70,70,272,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.75079,1,,,,,,355,NW,UN,33,othnis,ZINGLY,z,0.75079,,,,,,0.060201526,-0.352896738,0,0,0,,0,71,71,414,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.667945,1,,,,,,119,WORD,UN,33,strain,SPIDER,m,0.667945,,,,,,0.060201526,-0.352896738,0,0,0,,0,72,72,178,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.497255,1,,,,,,63,WORD,UN,33,throne,LAUNCH,m,0.497255,,,,,,0.060201526,-0.352896738,0,0,0,,0,73,73,122,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.552995,1,,,,,,98,WORD,UN,33,fluent,BELONG,m,0.552995,,,,,,0.060201526,-0.352896738,0,0,0,,0,74,74,157,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.435595,1,,,,,,28,WORD,"ID",50,comedy,COMEDY,m,0.435595,,,,,,0.060201526,-0.352896738,0,0,0,,0,75,75,87,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.56591,1,,,,,,181,WORD,"ID",33,glance,GLANCE,m,0.56591,,,,,,0.060201526,-0.352896738,0,0,0,,0,76,76,0,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.44901,1,,,,,,227,WORD,"ID",33,seldom,SELDOM,m,0.44901,,,,,,0.060201526,-0.352896738,0,0,0,,0,77,77,46,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.50601,1,,,,,,228,WORD,"ID",33,master,MASTER,m,0.50601,,,,,,0.060201526,-0.352896738,0,0,0,,0,78,78,47,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.64763,1,,,,,,307,NW,UN,33,psetch,KIRAFE,z,0.64763,,,,,,0.060201526,-0.352896738,0,0,0,,0,79,79,366,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.38986,1,,,,,,109,WORD,UN,33,polite,WONDER,m,0.38986,,,,,,0.060201526,-0.352896738,0,0,0,,0,80,80,168,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.515445,1,,,,,,382,NW,UN,50,aungre,SARLEY,z,0.515445,,,,,,0.060201526,-0.352896738,0,0,0,,0,81,81,441,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.6426,1,,,,,,466,NW,"ID",33,hocite,HOCITE,z,0.6426,,,,,,0.060201526,-0.352896738,0,0,0,,0,82,82,285,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.67018,1,,,,,,76,WORD,UN,33,racket,EXOTIC,m,0.67018,,,,,,0.060201526,-0.352896738,0,0,0,,0,83,83,135,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.749065,1,,,,,,419,NW,UN,50,gushop,SLOUNT,z,0.749065,,,,,,0.060201526,-0.352896738,0,0,0,,0,84,84,478,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.81711,1,,,,,,110,WORD,UN,33,induce,POLITE,m,0.81711,,,,,,0.060201526,-0.352896738,0,0,0,,0,85,85,169,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.64032,1,,,,,,155,WORD,UN,50,cradle,LIZARD,m,0.64032,,,,,,0.060201526,-0.352896738,0,0,0,,0,86,86,214,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5246,1,,,,,,152,WORD,UN,50,behold,ROCKET,m,0.5246,,,,,,0.060201526,-0.352896738,0,0,0,,0,87,87,211,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.74917,1,,,,,,248,NW,"ID",50,strole,STROLE,z,0.74917,,,,,,0.060201526,-0.352896738,0,0,0,,0,88,88,307,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.505885,1,,,,,,107,WORD,UN,33,reckon,SLOGAN,m,0.505885,,,,,,0.060201526,-0.352896738,0,0,0,,0,89,89,166,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.60731,1,,,,,,439,NW,"ID",33,limpor,LIMPOR,z,0.60731,,,,,,0.060201526,-0.352896738,0,0,0,,0,90,90,258,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.74645,1,,,,,,328,NW,UN,33,yarike,BROAKE,z,0.74645,,,,,,0.060201526,-0.352896738,0,0,0,,0,91,91,387,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.59439,1,,,,,,185,WORD,"ID",33,bother,BOTHER,m,0.59439,,,,,,0.060201526,-0.352896738,0,0,0,,0,92,92,4,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.614735,1,,,,,,94,WORD,UN,33,thread,TRAVEL,m,0.614735,,,,,,0.060201526,-0.352896738,0,0,0,,0,93,93,153,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.552265,1,,,,,,384,NW,UN,50,injore,GUESCO,z,0.552265,,,,,,0.060201526,-0.352896738,0,0,0,,0,94,94,443,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.499205,1,,,,,,186,WORD,"ID",33,portal,PORTAL,m,0.499205,,,,,,0.060201526,-0.352896738,0,0,0,,0,95,95,5,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.588595,1,,,,,,400,NW,UN,50,mustil,WEAROX,z,0.588595,,,,,,0.060201526,-0.352896738,0,0,0,,0,96,96,459,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.48247,0,,,,,,352,NW,UN,33,clurey,TRINGE,z,0.48247,,,,,,0.060201526,-0.352896738,0,0,0,,0,97,97,411,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.366935,1,,,,,,465,NW,"ID",33,whivex,WHIVEX,z,0.366935,,,,,,0.060201526,-0.352896738,0,0,0,,0,98,98,284,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.58376,1,,,,,,8,WORD,"ID",50,abrupt,ABRUPT,m,0.58376,,,,,,0.060201526,-0.352896738,0,0,0,,0,99,99,67,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.579665,1,,,,,,146,WORD,UN,50,garlic,COUPLE,m,0.579665,,,,,,0.060201526,-0.352896738,0,0,0,,0,100,100,205,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.91842,0,,,,,,303,NW,UN,33,cludie,FIREAM,z,0.91842,,,,,,0.060201526,-0.352896738,0,0,0,,0,101,101,362,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.5888,1,,,,,,426,NW,"ID",33,urivel,URIVEL,z,0.5888,,,,,,0.060201526,-0.352896738,0,0,0,,0,102,102,245,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.43462,1,,,,,,182,WORD,"ID",33,winter,WINTER,m,0.43462,,,,,,0.060201526,-0.352896738,0,0,0,,0,103,103,1,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.50121,1,,,,,,96,WORD,UN,33,client,IGNORE,m,0.50121,,,,,,0.060201526,-0.352896738,0,0,0,,0,104,104,155,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.453145,1,,,,,,132,WORD,UN,50,orphan,STRONG,m,0.453145,,,,,,0.060201526,-0.352896738,0,0,0,,0,105,105,191,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.57616,0,,,,,,145,WORD,UN,50,couple,PARISH,m,0.57616,,,,,,0.060201526,-0.352896738,0,0,0,,0,106,106,204,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.623535,1,,,,,,383,NW,UN,50,guesco,AUNGRE,z,0.623535,,,,,,0.060201526,-0.352896738,0,0,0,,0,107,107,442,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.607535,1,,,,,,334,NW,UN,33,desion,WATMEG,z,0.607535,,,,,,0.060201526,-0.352896738,0,0,0,,0,108,108,393,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.618925,1,,,,,,348,NW,UN,33,asylen,DUMPLE,z,0.618925,,,,,,0.060201526,-0.352896738,0,0,0,,0,109,109,407,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.53162,1,,,,,,371,NW,UN,50,ramily,GEILOY,z,0.53162,,,,,,0.060201526,-0.352896738,0,0,0,,0,110,110,430,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.5388,1,,,,,,291,NW,"ID",50,pretch,PRETCH,z,0.5388,,,,,,0.060201526,-0.352896738,0,0,0,,0,111,111,350,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.464775,1,,,,,,47,WORD,"ID",50,income,INCOME,m,0.464775,,,,,,0.060201526,-0.352896738,0,0,0,,0,112,112,106,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.53304,1,,,,,,178,WORD,UN,50,basket,INFORM,m,0.53304,,,,,,0.060201526,-0.352896738,0,0,0,,0,113,113,237,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.56737,1,,,,,,206,WORD,"ID",33,tailor,TAILOR,m,0.56737,,,,,,0.060201526,-0.352896738,0,0,0,,0,114,114,25,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.471185,1,,,,,,154,WORD,UN,50,lizard,AUTHOR,m,0.471185,,,,,,0.060201526,-0.352896738,0,0,0,,0,115,115,213,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.519275,1,,,,,,69,WORD,UN,33,square,PLENTY,m,0.519275,,,,,,0.060201526,-0.352896738,0,0,0,,0,116,116,128,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.524295,1,,,,,,444,NW,"ID",33,jaunce,JAUNCE,z,0.524295,,,,,,0.060201526,-0.352896738,0,0,0,,0,117,117,263,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5215,1,,,,,,44,WORD,"ID",50,danger,DANGER,m,0.5215,,,,,,0.060201526,-0.352896738,0,0,0,,0,118,118,103,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.57049,0,,,,,,134,WORD,UN,50,import,STAPLE,m,0.57049,,,,,,0.060201526,-0.352896738,0,0,0,,0,119,119,193,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.48856,1,,,,,,42,WORD,"ID",50,chapel,CHAPEL,m,0.48856,,,,,,-0.083879081,-0.446599572,1,0,0,,0,120,120,101,1,break_done_button
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.722555,1,,,,,,59,WORD,"ID",50,splint,SPLINT,m,0.722555,,,,,,-0.068765731,-0.42241815,0,0,0,,0,121,121,118,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,-0.068765731,-0.42241815,1,0,0,0.38084,,0.733075,1,,,,,,187,WORD,"ID",33,course,COURSE,m,0.733075,,,,,,-0.068765731,-0.42241815,0,0,0,,0,122,122,6,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.509155,1,,,,,,174,WORD,UN,50,fabric,TURKEY,m,0.509155,,,,,,-0.068765731,-0.42241815,0,0,0,,0,123,123,233,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.50084,1,,,,,,95,WORD,UN,33,ignore,THREAD,m,0.50084,,,,,,-0.068765731,-0.42241815,0,0,0,,0,124,124,154,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.76397,1,,,,,,380,NW,UN,50,huniek,CAVORY,z,1.76397,,,,,,-0.068765731,-0.42241815,0,0,0,,0,125,125,439,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.58755,1,,,,,,252,NW,"ID",50,stapod,STAPOD,z,0.58755,,,,,,-0.068765731,-0.42241815,0,0,0,,0,126,126,311,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.598965,1,,,,,,172,WORD,UN,50,shower,PATROL,m,0.598965,,,,,,-0.068765731,-0.42241815,0,0,0,,0,127,127,231,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.60317,1,,,,,,387,NW,UN,50,cragin,GRONCE,z,0.60317,,,,,,-0.068765731,-0.42241815,0,0,0,,0,128,128,446,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.562545,0,,,,,,454,NW,"ID",33,scouge,SCOUGE,z,0.562545,,,,,,-0.068765731,-0.42241815,0,0,0,,0,129,129,273,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.5303,1,,,,,,21,WORD,"ID",50,simple,SIMPLE,m,0.5303,,,,,,-0.068765731,-0.42241815,0,0,0,,0,130,130,80,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.497915,1,,,,,,75,WORD,UN,33,exotic,TROPHY,m,0.497915,,,,,,-0.068765731,-0.42241815,0,0,0,,0,131,131,134,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.53404,1,,,,,,30,WORD,"ID",50,orient,ORIENT,m,0.53404,,,,,,-0.068765731,-0.42241815,0,0,0,,0,132,132,89,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.46712,1,,,,,,150,WORD,UN,50,mystic,RANDOM,m,0.46712,,,,,,-0.068765731,-0.42241815,0,0,0,,0,133,133,209,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.43219,1,,,,,,236,WORD,"ID",33,pirate,PIRATE,m,0.43219,,,,,,-0.068765731,-0.42241815,0,0,0,,0,134,134,55,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.532735,0,,,,,,166,WORD,UN,50,design,STARCH,m,0.532735,,,,,,-0.068765731,-0.42241815,0,0,0,,0,135,135,225,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.56737,1,,,,,,363,NW,UN,50,impote,BREALI,z,0.56737,,,,,,-0.068765731,-0.42241815,0,0,0,,0,136,136,422,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.52001,1,,,,,,467,NW,"ID",33,gorbie,GORBIE,z,0.52001,,,,,,-0.068765731,-0.42241815,0,0,0,,0,137,137,286,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.481035,1,,,,,,190,WORD,"ID",33,backup,BACKUP,m,0.481035,,,,,,-0.068765731,-0.42241815,0,0,0,,0,138,138,9,1,
,,,,,,,,,,,,,,,,,,5ca8f085685e370018b704b2,2020-08-10_18h12.28.128,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.533955,1,,,,,,73,WORD,UN,33,plaque,SOURCE,m,0.533955,,,,,,-0.068765731,-0.42241815,0,0,0,,0,139,139,132,1,
