counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.70132,,,,,,,,0.70132,1,,,,,,114,WORD,"ID",50,placid,PLACID,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,55,55,113,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.721685,,,,,,,,0.721685,1,,,,,,362,NW,UN,33,breali,TIREAU,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,56,56,361,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.71454,,,,,,,,0.71454,1,,,,,,258,NW,"ID",33,poluth,POLUTH,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,57,57,257,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.643845,,,,,,,,0.643845,1,,,,,,66,WORD,"ID",50,gospel,GOSPEL,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,58,58,65,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.70346,,,,,,,,0.70346,1,,,,,,372,NW,UN,33,bigent,RAMILY,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,59,59,371,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.73391,,,,,,,,0.73391,1,,,,,,370,NW,UN,33,geiloy,SLEACT,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,60,60,369,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.73573,,,,,,,,0.73573,1,,,,,,305,NW,"ID",50,forgle,FORGLE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,61,61,304,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.68152,,,,,,,,0.68152,1,,,,,,180,WORD,UN,33,thrive,SILENT,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,62,62,179,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.848955,,,,,,,,0.848955,1,,,,,,466,NW,UN,50,pebric,HOCITE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,63,63,465,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.94073,,,,,,,,0.94073,1,,,,,,33,WORD,"ID",33,butler,BUTLER,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,64,64,32,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.665615,,,,,,,,0.665615,1,,,,,,161,WORD,UN,33,candle,PASTOR,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,65,65,160,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.69592,,,,,,,,0.69592,1,,,,,,467,NW,UN,50,wictor,GORBIE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,66,66,466,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,1.00258,,,,,,,,1.00258,1,,,,,,211,WORD,UN,50,verify,INFECT,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,67,67,210,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.61713,,,,,,,,0.61713,1,,,,,,311,NW,"ID",50,sproly,SPROLY,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,68,68,310,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.599985,,,,,,,,0.599985,1,,,,,,57,WORD,"ID",33,change,CHANGE,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,69,69,56,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.552985,,,,,,,,0.552985,1,,,,,,70,WORD,"ID",50,square,SQUARE,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,70,70,69,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.631085,,,,,,,,0.631085,1,,,,,,183,WORD,UN,50,sleazy,MILDEW,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,71,71,182,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,1.07819,,,,,,,,1.07819,1,,,,,,397,NW,UN,33,blunde,CAMBLE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,72,72,396,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.890815,,,,,,,,0.890815,1,,,,,,293,NW,"ID",33,swance,SWANCE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,73,73,292,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.660395,,,,,,,,0.660395,1,,,,,,93,WORD,"ID",50,public,PUBLIC,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,74,74,92,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.889125,,,,,,,,0.889125,1,,,,,,284,NW,"ID",33,shaple,SHAPLE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,75,75,283,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.63776,,,,,,,,0.63776,1,,,,,,51,WORD,"ID",33,hungry,HUNGRY,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,76,76,50,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,1.020135,,,,,,,,1.020135,1,,,,,,442,NW,UN,50,dorsex,ABOUNE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,77,77,441,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.887355,,,,,,,,0.887355,1,,,,,,136,WORD,UN,33,finger,BLEACH,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,78,78,135,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,1.127745,,,,,,,,1.127745,1,,,,,,408,NW,UN,33,flumni,HURNIA,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,79,79,407,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.5751,,,,,,,,0.5751,1,,,,,,112,WORD,"ID",50,breath,BREATH,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,80,80,111,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.76826,,,,,,,,0.76826,1,,,,,,23,WORD,"ID",33,wealth,WEALTH,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,81,81,22,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.73145,,,,,,,,0.73145,1,,,,,,400,NW,UN,33,mustil,WEAROX,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,82,82,399,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,1.095685,,,,,,,,1.095685,1,,,,,,418,NW,UN,33,slount,SUIDLE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,83,83,417,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,1.15165,,,,,,,,1.15165,1,,,,,,315,NW,"ID",50,laston,LASTON,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,84,84,314,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.63452,,,,,,,,0.63452,1,,,,,,75,WORD,"ID",50,trophy,TROPHY,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,85,85,74,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.56737,,,,,,,,0.56737,1,,,,,,7,WORD,"ID",33,anchor,ANCHOR,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,86,86,6,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.68413,,,,,,,,0.68413,1,,,,,,460,NW,UN,50,justre,MINGAR,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,87,87,459,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.60017,,,,,,,,0.60017,1,,,,,,27,WORD,"ID",33,scream,SCREAM,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,88,88,26,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.769425,,,,,,,,0.769425,1,,,,,,162,WORD,UN,33,string,CANDLE,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,89,89,161,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.756785,,,,,,,,0.756785,1,,,,,,307,NW,"ID",50,kirafe,KIRAFE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,90,90,306,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.686155,,,,,,,,0.686155,1,,,,,,205,WORD,UN,50,tailor,LOUNGE,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,91,91,204,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.68418,,,,,,,,0.68418,1,,,,,,470,NW,UN,50,nobest,CRUDIO,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,92,92,469,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.744825,,,,,,,,0.744825,1,,,,,,182,WORD,UN,50,basket,WINTER,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,93,93,181,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.79566,,,,,,,,0.79566,1,,,,,,402,NW,UN,33,bruats,SYNTIC,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,94,94,401,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.62039,,,,,,,,0.62039,1,,,,,,174,WORD,UN,33,fabric,TURKEY,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,95,95,173,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.619255,,,,,,,,0.619255,1,,,,,,191,WORD,UN,50,absent,STABLE,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,96,96,190,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.511745,,,,,,,,0.511745,1,,,,,,240,WORD,UN,50,glance,FOREST,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,97,97,239,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.53452,,,,,,,,0.53452,1,,,,,,26,WORD,"ID",33,sprint,SPRINT,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,98,98,25,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.64376,,,,,,,,0.64376,1,,,,,,437,NW,UN,50,baitch,SNAPEL,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,99,99,436,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.678,,,,,,,,0.678,1,,,,,,455,NW,UN,50,broget,TONDLE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,100,100,454,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.750965,,,,,,,,0.750965,1,,,,,,464,NW,UN,50,whivex,CHAITE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,101,101,463,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.677215,,,,,,,,0.677215,1,,,,,,92,WORD,"ID",50,strand,STRAND,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,102,102,91,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.61658,,,,,,,,0.61658,1,,,,,,134,WORD,UN,33,import,STAPLE,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,103,103,133,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.64151,,,,,,,,0.64151,1,,,,,,324,NW,"ID",50,steikh,STEIKH,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,104,104,323,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.66825,,,,,,,,0.66825,1,,,,,,72,WORD,"ID",50,bright,BRIGHT,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,105,105,71,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.55936,,,,,,,,0.55936,1,,,,,,17,WORD,"ID",33,charge,CHARGE,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,106,106,16,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.587275,,,,,,,,0.587275,1,,,,,,108,WORD,"ID",50,reckon,RECKON,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,107,107,107,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.669755,,,,,,,,0.669755,1,,,,,,441,NW,UN,50,aboune,RASTOE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,108,108,440,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.55317,,,,,,,,0.55317,1,,,,,,73,WORD,"ID",50,source,SOURCE,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,109,109,72,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.949665,,,,,,,,0.949665,1,,,,,,473,NW,UN,50,hablin,CRIBLE,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,110,110,472,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.93929,,,,,,,,0.93929,1,,,,,,420,NW,UN,33,pauche,GUSHOP,z,,,,,,0.107958984,-0.298310547,0,0,0,,0,111,111,419,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.66992,,,,,,,,0.66992,1,,,,,,228,WORD,UN,50,inject,MASTER,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,112,112,227,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.86647,,,,,,,,0.86647,1,,,,,,193,WORD,UN,50,plague,OBJECT,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,113,113,192,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.56044,,,,,,,,0.56044,1,,,,,,24,WORD,"ID",33,praise,PRAISE,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,114,114,23,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.488185,,,,,,,,0.488185,1,,,,,,157,WORD,UN,33,island,DRAGON,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,115,115,156,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,1.158695,,,,,,,,1.158695,1,,,,,,186,WORD,UN,50,course,PORTAL,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,116,116,185,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.93607,,,,,,,,0.93607,1,,,,,,68,WORD,"ID",50,fumble,FUMBLE,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,117,117,67,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.56714,,,,,,,,0.56714,1,,,,,,74,WORD,"ID",50,plaque,PLAQUE,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,118,118,73,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.551165,,,,,,,,0.551165,1,,,,,,48,WORD,"ID",33,walnut,WALNUT,m,,,,,,0.107958984,-0.298310547,0,0,0,,0,119,119,47,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.54636,,,,,,,,0.54636,1,,,,,,226,WORD,UN,50,flower,CASINO,m,,,,,,0.015854492,-0.396728516,0,0,0,space,0,120,120,225,1,25.087545,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,1.522115,,,,,,,,1.522115,1,,,,,,28,WORD,"ID",33,comedy,COMEDY,m,,,,,,0.024995117,-0.354887695,0,0,0,,0,121,121,27,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.721325,,,,,,,,0.721325,1,,,,,,339,NW,"ID",50,fachow,FACHOW,z,,,,,,0.024995117,-0.354887695,0,0,0,,0,122,122,338,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.824875,,,,,,,,0.824875,1,,,,,,261,NW,"ID",33,stunch,STUNCH,z,,,,,,0.024995117,-0.354887695,0,0,0,,0,123,123,260,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.53384,,,,,,,,0.53384,1,,,,,,53,WORD,"ID",33,police,POLICE,m,,,,,,0.024995117,-0.354887695,0,0,0,,0,124,124,52,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.601385,,,,,,,,0.601385,1,,,,,,102,WORD,"ID",50,direct,DIRECT,m,,,,,,0.024995117,-0.354887695,0,0,0,,0,125,125,101,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.68197,,,,,,,,0.68197,1,,,,,,280,NW,"ID",33,curbol,CURBOL,z,,,,,,0.024995117,-0.354887695,0,0,0,,0,126,126,279,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.589965,,,,,,,,0.589965,1,,,,,,164,WORD,UN,33,invest,MARKET,m,,,,,,0.024995117,-0.354887695,0,0,0,,0,127,127,163,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.761385,,,,,,,,0.761385,1,,,,,,390,NW,UN,33,theldy,HATRUS,z,,,,,,0.024995117,-0.354887695,0,0,0,,0,128,128,389,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.661765,,,,,,,,0.661765,1,,,,,,11,WORD,"ID",33,cruise,CRUISE,m,,,,,,0.024995117,-0.354887695,0,0,0,,0,129,129,10,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.63179,,,,,,,,0.63179,1,,,,,,360,NW,"ID",50,desory,DESORY,z,,,,,,0.024995117,-0.354887695,0,0,0,,0,130,130,359,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.551305,,,,,,,,0.551305,1,,,,,,115,WORD,"ID",50,guitar,GUITAR,m,,,,,,0.024995117,-0.354887695,0,0,0,,0,131,131,114,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.59856,,,,,,,,0.59856,1,,,,,,98,WORD,"ID",50,belong,BELONG,m,,,,,,0.024995117,-0.354887695,0,0,0,,0,132,132,97,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.8328,,,,,,,,0.8328,1,,,,,,21,WORD,"ID",33,simple,SIMPLE,m,,,,,,0.024995117,-0.354887695,0,0,0,,0,133,133,20,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,z,1,0.66593,,,,,,,,0.66593,1,,,,,,451,NW,UN,50,surden,CAINKY,z,,,,,,0.024995117,-0.354887695,0,0,0,,0,134,134,450,1,,
,,,,,,,,,,,,,,,,,,5d544ce3be713b0001841f1e,2020-08-10_19h02.50.559,lexical_decision_task_MP,2020.1.3,MacIntel,60,m,1,0.596165,,,,,,,,0.596165,1,,,,,,110,WORD,"ID",50,polite,POLITE,m,,,,,,0.024995117,-0.354887695,0,0,0,,0,135,135,109,1,,
