counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.114,1,,,,,,242,NW,UN,50,musied,UNWERT,z,1.114,,,,,,0.219030521,-0.23070018,0,0,0,,0,56,56,421,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.988,1,,,,,,443,NW,UN,33,jaunce,DORSEX,z,0.988,,,,,,0.219030521,-0.23070018,0,0,0,,0,57,57,382,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,1.02,0,,,,,,292,NW,UN,50,swance,ABLINT,z,1.02,,,,,,0.219030521,-0.23070018,0,0,0,,0,58,58,471,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.947,1,,,,,,376,NW,"ID",50,iguare,IGUARE,z,0.947,,,,,,0.219030521,-0.23070018,0,0,0,,0,59,59,315,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.758,1,,,,,,44,WORD,UN,50,clergy,DANGER,m,0.758,,,,,,0.219030521,-0.23070018,0,0,0,,0,60,60,223,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.158,1,,,,,,189,WORD,UN,33,backup,CENSOR,m,1.158,,,,,,0.219030521,-0.23070018,0,0,0,,0,61,61,128,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.978,0,,,,,,319,NW,"ID",33,zomber,ZOMBER,z,0.978,,,,,,0.219030521,-0.23070018,0,0,0,,0,62,62,258,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.049,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,1.049,,,,,,0.219030521,-0.23070018,0,0,0,,0,63,63,34,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.998,1,,,,,,163,WORD,"ID",50,string,STRING,m,0.998,,,,,,0.219030521,-0.23070018,0,0,0,,0,64,64,102,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.043,1,,,,,,453,NW,UN,33,scouge,BOLVIS,z,1.043,,,,,,0.219030521,-0.23070018,0,0,0,,0,65,65,392,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.196,1,,,,,,369,NW,"ID",50,wronch,WRONCH,z,1.196,,,,,,0.219030521,-0.23070018,0,0,0,,0,66,66,308,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.998,1,,,,,,335,NW,"ID",33,desion,DESION,z,0.998,,,,,,0.219030521,-0.23070018,0,0,0,,0,67,67,274,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,1.055,0,,,,,,142,WORD,"ID",50,spruce,SPRUCE,m,1.055,,,,,,0.219030521,-0.23070018,0,0,0,,0,68,68,81,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,1.032,0,,,,,,358,NW,"ID",33,fleack,FLEACK,z,1.032,,,,,,0.219030521,-0.23070018,0,0,0,,0,69,69,297,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.031,1,,,,,,33,WORD,UN,50,jungle,BUTLER,m,1.031,,,,,,0.219030521,-0.23070018,0,0,0,,0,70,70,212,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.878,1,,,,,,164,WORD,"ID",50,market,MARKET,m,0.878,,,,,,0.219030521,-0.23070018,0,0,0,,0,71,71,103,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.124,1,,,,,,91,WORD,"ID",33,expand,EXPAND,m,1.124,,,,,,0.219030521,-0.23070018,0,0,0,,0,72,72,30,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.311,1,,,,,,474,NW,UN,33,acrise,HABLIN,z,1.311,,,,,,0.219030521,-0.23070018,0,0,0,,0,73,73,413,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.881,1,,,,,,103,WORD,"ID",33,bounce,BOUNCE,m,0.881,,,,,,0.219030521,-0.23070018,0,0,0,,0,74,74,42,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.881,0,,,,,,422,NW,UN,33,streld,ALCOUD,z,0.881,,,,,,0.219030521,-0.23070018,0,0,0,,0,75,75,361,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.773,1,,,,,,322,NW,"ID",33,slanch,SLANCH,z,0.773,,,,,,0.219030521,-0.23070018,0,0,0,,0,76,76,261,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.837,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,0.837,,,,,,0.219030521,-0.23070018,0,0,0,,0,77,77,163,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.901,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,0.901,,,,,,0.219030521,-0.23070018,0,0,0,,0,78,78,374,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.748,1,,,,,,130,WORD,"ID",50,stupid,STUPID,m,0.748,,,,,,0.219030521,-0.23070018,0,0,0,,0,79,79,69,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.127,1,,,,,,203,WORD,UN,33,burden,PHRASE,m,1.127,,,,,,0.219030521,-0.23070018,0,0,0,,0,80,80,142,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.898,1,,,,,,227,WORD,UN,33,master,SELDOM,m,0.898,,,,,,0.219030521,-0.23070018,0,0,0,,0,81,81,166,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.089,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,1.089,,,,,,0.219030521,-0.23070018,0,0,0,,0,82,82,276,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.248,1,,,,,,403,NW,"ID",50,bruats,BRUATS,z,1.248,,,,,,0.219030521,-0.23070018,0,0,0,,0,83,83,342,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.304,1,,,,,,19,WORD,UN,50,breast,PATRON,m,1.304,,,,,,0.219030521,-0.23070018,0,0,0,,0,84,84,198,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,1.572,0,,,,,,291,NW,UN,50,ablint,PRETCH,z,1.572,,,,,,0.219030521,-0.23070018,0,0,0,,0,85,85,470,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.06,1,,,,,,299,NW,UN,50,yarion,STURCH,z,1.06,,,,,,0.219030521,-0.23070018,0,0,0,,0,86,86,478,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.863,1,,,,,,366,NW,"ID",50,toshel,TOSHEL,z,0.863,,,,,,0.219030521,-0.23070018,0,0,0,,0,87,87,305,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,1.166,0,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,1.166,,,,,,0.219030521,-0.23070018,0,0,0,,0,88,88,159,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.083,1,,,,,,42,WORD,UN,50,tongue,CHAPEL,m,1.083,,,,,,0.219030521,-0.23070018,0,0,0,,0,89,89,221,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.173,1,,,,,,268,NW,UN,50,orchet,PACKES,z,1.173,,,,,,0.219030521,-0.23070018,0,0,0,,0,90,90,447,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1,1,,,,,,323,NW,"ID",33,rosail,ROSAIL,z,1,,,,,,0.219030521,-0.23070018,0,0,0,,0,91,91,262,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.229,1,,,,,,283,NW,UN,50,shaple,VERALF,z,1.229,,,,,,0.219030521,-0.23070018,0,0,0,,0,92,92,462,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.818,0,,,,,,4,WORD,UN,50,plunge,TRENCH,m,0.818,,,,,,0.219030521,-0.23070018,0,0,0,,0,93,93,183,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.479,1,,,,,,318,NW,"ID",33,reagly,REAGLY,z,1.479,,,,,,0.219030521,-0.23070018,0,0,0,,0,94,94,257,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.969,0,,,,,,234,WORD,UN,33,poster,CLUMSY,m,0.969,,,,,,0.219030521,-0.23070018,0,0,0,,0,95,95,173,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.899,1,,,,,,367,NW,"ID",50,slique,SLIQUE,z,0.899,,,,,,0.219030521,-0.23070018,0,0,0,,0,96,96,306,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.916,1,,,,,,479,NW,UN,33,crible,LOBUSH,z,0.916,,,,,,0.219030521,-0.23070018,0,0,0,,0,97,97,418,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.739,1,,,,,,301,NW,"ID",33,fainch,FAINCH,z,1.739,,,,,,0.219030521,-0.23070018,0,0,0,,0,98,98,240,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.825,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,0.825,,,,,,0.219030521,-0.23070018,0,0,0,,0,99,99,35,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.824,1,,,,,,339,NW,"ID",33,fachow,FACHOW,z,0.824,,,,,,0.219030521,-0.23070018,0,0,0,,0,100,100,278,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.129,1,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,1.129,,,,,,0.219030521,-0.23070018,0,0,0,,0,101,101,8,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.036,1,,,,,,466,NW,UN,33,robuly,HOCITE,z,1.036,,,,,,0.219030521,-0.23070018,0,0,0,,0,102,102,405,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.969,1,,,,,,288,NW,UN,50,starby,YACEUP,z,0.969,,,,,,0.219030521,-0.23070018,0,0,0,,0,103,103,467,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.125,1,,,,,,170,WORD,"ID",50,pounce,POUNCE,m,1.125,,,,,,0.219030521,-0.23070018,0,0,0,,0,104,104,109,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.895,1,,,,,,325,NW,"ID",33,thruse,THRUSE,z,0.895,,,,,,0.219030521,-0.23070018,0,0,0,,0,105,105,264,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.944,1,,,,,,251,NW,UN,50,stapod,LUPICT,z,0.944,,,,,,0.219030521,-0.23070018,0,0,0,,0,106,106,430,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.867,1,,,,,,1,WORD,UN,50,ethnic,FRIGHT,m,0.867,,,,,,0.219030521,-0.23070018,0,0,0,,0,107,107,180,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.8,1,,,,,,73,WORD,"ID",33,source,SOURCE,m,0.8,,,,,,0.219030521,-0.23070018,0,0,0,,0,108,108,12,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,0.999,0,,,,,,397,NW,"ID",50,camble,CAMBLE,z,0.999,,,,,,0.219030521,-0.23070018,0,0,0,,0,109,109,336,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,0,,,,,,,,1.542,0,,,,,,281,NW,UN,50,porlex,MELATY,z,1.542,,,,,,0.219030521,-0.23070018,0,0,0,,0,110,110,460,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.738,1,,,,,,241,NW,UN,50,unwert,SMENCO,z,0.738,,,,,,0.219030521,-0.23070018,0,0,0,,0,111,111,420,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.406,1,,,,,,265,NW,UN,50,varmit,DISTAR,z,1.406,,,,,,0.219030521,-0.23070018,0,0,0,,0,112,112,444,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.262,1,,,,,,274,NW,UN,50,sleirt,FUMBLO,z,1.262,,,,,,0.219030521,-0.23070018,0,0,0,,0,113,113,453,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.009,1,,,,,,256,NW,UN,50,veniod,INLORS,z,1.009,,,,,,0.219030521,-0.23070018,0,0,0,,0,114,114,435,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.234,1,,,,,,246,NW,UN,50,blarge,PIATON,z,1.234,,,,,,0.219030521,-0.23070018,0,0,0,,0,115,115,425,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.7,1,,,,,,34,WORD,UN,50,socket,JUNGLE,m,0.7,,,,,,0.219030521,-0.23070018,0,0,0,,0,116,116,213,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.707,1,,,,,,3,WORD,UN,50,trench,KNIGHT,m,0.707,,,,,,0.219030521,-0.23070018,0,0,0,,0,117,117,182,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.176,1,,,,,,429,NW,UN,33,caroey,FUNTLE,z,1.176,,,,,,0.219030521,-0.23070018,0,0,0,,0,118,118,368,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.902,1,,,,,,394,NW,"ID",50,spaqux,SPAQUX,z,0.902,,,,,,0.219030521,-0.23070018,0,0,0,,0,119,119,333,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.753,1,,,,,,169,WORD,"ID",50,genius,GENIUS,m,0.753,,,,,,-0.035906643,-0.404847397,0,0,0,space,0,120,120,108,1,27.953
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.98,1,,,,,,146,WORD,"ID",50,couple,COUPLE,m,0.98,,,,,,-0.035906643,-0.404847397,0,0,0,,0,121,121,85,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.937,1,,,,,,196,WORD,UN,33,stream,CREDIT,m,0.937,,,,,,-0.035906643,-0.404847397,0,0,0,,0,122,122,135,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.924,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,0.924,,,,,,-0.035906643,-0.404847397,0,0,0,,0,123,123,59,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.023,1,,,,,,254,NW,UN,50,apight,VAROSH,z,1.023,,,,,,-0.035906643,-0.404847397,0,0,0,,0,124,124,433,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.02,1,,,,,,157,WORD,"ID",50,dragon,DRAGON,m,1.02,,,,,,-0.035906643,-0.404847397,0,0,0,,0,125,125,96,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,1.352,0,,,,,,59,WORD,UN,50,pencil,SPLINT,m,1.352,,,,,,-0.035906643,-0.404847397,0,0,0,,0,126,126,238,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,0.916,0,,,,,,108,WORD,"ID",33,reckon,RECKON,m,0.916,,,,,,-0.035906643,-0.404847397,0,0,0,,0,127,127,47,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,1.09,0,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,1.09,,,,,,-0.035906643,-0.404847397,0,0,0,,0,128,128,45,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.114,1,,,,,,278,NW,UN,50,celond,UNIGHS,z,1.114,,,,,,-0.035906643,-0.404847397,0,0,0,,0,129,129,457,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.075,1,,,,,,326,NW,"ID",33,iguade,IGUADE,z,1.075,,,,,,-0.035906643,-0.404847397,0,0,0,,0,130,130,265,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,1.241,1,,,,,,384,NW,"ID",50,guesco,GUESCO,z,1.241,,,,,,-0.035906643,-0.404847397,0,0,0,,0,131,131,323,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,0.811,1,,,,,,153,WORD,"ID",50,behold,BEHOLD,m,0.811,,,,,,-0.035906643,-0.404847397,0,0,0,,0,132,132,92,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,m,1,,,,,,,,1.177,1,,,,,,2,WORD,UN,50,knight,BRIDGE,m,1.177,,,,,,-0.035906643,-0.404847397,0,0,0,,0,133,133,181,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.957,1,,,,,,413,NW,"ID",50,equats,EQUATS,z,0.957,,,,,,-0.035906643,-0.404847397,0,0,0,,0,134,134,352,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.926,1,,,,,,436,NW,UN,33,snapel,FRUTAN,z,0.926,,,,,,-0.035906643,-0.404847397,0,0,0,,0,135,135,375,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,1,,,,,,,,0.844,1,,,,,,273,NW,UN,50,fumblo,SORTEL,z,0.844,,,,,,-0.035906643,-0.404847397,0,0,0,,0,136,136,452,1,
,,,,,,,,,,,,,,,,,,5f1e827568c1bb862cb9f5bd,2020-08-10_12h48.46.753,lexical_decision_task_MP,2020.1.3,Win32,60,z,0,,,,,,,,1.215,0,,,,,,122,WORD,"ID",50,linger,LINGER,m,1.215,,,,,,-0.035906643,-0.404847397,0,0,0,,0,137,137,61,1,
