counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.47724,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,0.47724,,,,,,-0.061583578,-0.068914956,0,0,0,,0,54,54,34,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.667135,0,,,,,,348,NW,"ID",33,dumple,DUMPLE,z,0.667135,,,,,,-0.061583578,-0.068914956,0,0,0,,0,55,55,287,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.728355,1,,,,,,22,WORD,UN,16,wealth,JOCKEY,m,0.728355,,,,,,-0.061583578,-0.068914956,0,0,0,,0,56,56,201,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.65312,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,0.65312,,,,,,-0.061583578,-0.068914956,0,0,0,,0,57,57,123,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.556095,1,,,,,,26,WORD,UN,16,butler,SPRINT,m,0.556095,,,,,,-0.061583578,-0.068914956,0,0,0,,0,58,58,205,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.500215,1,,,,,,2,WORD,UN,16,knight,BRIDGE,m,0.500215,,,,,,-0.061583578,-0.068914956,0,0,0,,0,59,59,181,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.502735,1,,,,,,280,NW,UN,16,melaty,CURBOL,z,0.502735,,,,,,-0.061583578,-0.068914956,0,0,0,,0,60,60,459,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.598735,1,,,,,,214,WORD,UN,33,phobia,INTAKE,m,0.598735,,,,,,-0.061583578,-0.068914956,0,0,0,,0,61,61,153,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.514885,1,,,,,,233,WORD,UN,33,clumsy,NATURE,m,0.514885,,,,,,-0.061583578,-0.068914956,0,0,0,,0,62,62,172,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.676365,1,,,,,,198,WORD,UN,33,invoke,WICKED,m,0.676365,,,,,,-0.061583578,-0.068914956,0,0,0,,0,63,63,137,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.56599,1,,,,,,395,NW,"ID",16,colury,COLURY,z,0.56599,,,,,,-0.061583578,-0.068914956,0,0,0,,0,64,64,334,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.586805,1,,,,,,128,WORD,"ID",16,senior,SENIOR,m,0.586805,,,,,,-0.061583578,-0.068914956,0,0,0,,0,65,65,67,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.81584,1,,,,,,294,NW,UN,16,gleath,INHORT,z,0.81584,,,,,,-0.061583578,-0.068914956,0,0,0,,0,66,66,473,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.55946,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,0.55946,,,,,,-0.061583578,-0.068914956,0,0,0,,0,67,67,270,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.60506,1,,,,,,248,NW,UN,16,batrol,STROLE,z,0.60506,,,,,,-0.061583578,-0.068914956,0,0,0,,0,68,68,427,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.5921,1,,,,,,313,NW,"ID",33,paurse,PAURSE,z,0.5921,,,,,,-0.061583578,-0.068914956,0,0,0,,0,69,69,252,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.672005,1,,,,,,284,NW,UN,16,prudge,SHAPLE,z,0.672005,,,,,,-0.061583578,-0.068914956,0,0,0,,0,70,70,463,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.563545,1,,,,,,320,NW,"ID",33,jockal,JOCKAL,z,0.563545,,,,,,-0.061583578,-0.068914956,0,0,0,,0,71,71,259,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.555635,0,,,,,,345,NW,"ID",33,absend,ABSEND,z,0.555635,,,,,,-0.061583578,-0.068914956,0,0,0,,0,72,72,284,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,1.031915,1,,,,,,333,NW,"ID",33,catrie,CATRIE,z,1.031915,,,,,,-0.061583578,-0.068914956,0,0,0,,0,73,73,272,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.669465,1,,,,,,257,NW,UN,16,poluth,VENIOD,z,0.669465,,,,,,-0.061583578,-0.068914956,0,0,0,,0,74,74,436,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.48656,1,,,,,,146,WORD,"ID",16,couple,COUPLE,m,0.48656,,,,,,-0.061583578,-0.068914956,0,0,0,,0,75,75,85,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.58823,1,,,,,,343,NW,"ID",33,aimosy,AIMOSY,z,0.58823,,,,,,-0.061583578,-0.068914956,0,0,0,,0,76,76,282,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.622605,1,,,,,,121,WORD,"ID",16,thrive,THRIVE,m,0.622605,,,,,,-0.061583578,-0.068914956,0,0,0,,0,77,77,60,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.65735,1,,,,,,189,WORD,UN,33,backup,CENSOR,m,0.65735,,,,,,-0.061583578,-0.068914956,0,0,0,,0,78,78,128,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.919075,1,,,,,,304,NW,"ID",33,cludie,CLUDIE,z,0.919075,,,,,,-0.061583578,-0.068914956,0,0,0,,0,79,79,243,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.78649,0,,,,,,163,WORD,"ID",16,string,STRING,m,0.78649,,,,,,-0.061583578,-0.068914956,0,0,0,,0,80,80,102,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.718965,1,,,,,,369,NW,"ID",16,wronch,WRONCH,z,0.718965,,,,,,-0.061583578,-0.068914956,0,0,0,,0,81,81,308,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,1.10731,1,,,,,,357,NW,"ID",33,derain,DERAIN,z,1.10731,,,,,,-0.061583578,-0.068914956,0,0,0,,0,82,82,296,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.632355,1,,,,,,365,NW,"ID",16,guairt,GUAIRT,z,0.632355,,,,,,-0.061583578,-0.068914956,0,0,0,,0,83,83,304,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.605835,1,,,,,,374,NW,"ID",16,sliant,SLIANT,z,0.605835,,,,,,-0.061583578,-0.068914956,0,0,0,,0,84,84,313,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.76454,1,,,,,,249,NW,UN,16,milted,BATROL,z,0.76454,,,,,,-0.061583578,-0.068914956,0,0,0,,0,85,85,428,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.62512,1,,,,,,268,NW,UN,16,orchet,PACKES,z,0.62512,,,,,,-0.061583578,-0.068914956,0,0,0,,0,86,86,447,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.57702,1,,,,,,135,WORD,"ID",16,import,IMPORT,m,0.57702,,,,,,-0.061583578,-0.068914956,0,0,0,,0,87,87,74,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.52303,1,,,,,,208,WORD,UN,33,search,HOCKEY,m,0.52303,,,,,,-0.061583578,-0.068914956,0,0,0,,0,88,88,147,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.601255,1,,,,,,329,NW,"ID",33,yarike,YARIKE,z,0.601255,,,,,,-0.061583578,-0.068914956,0,0,0,,0,89,89,268,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.585765,1,,,,,,197,WORD,UN,33,wicked,STREAM,m,0.585765,,,,,,-0.061583578,-0.068914956,0,0,0,,0,90,90,136,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.616255,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,0.616255,,,,,,-0.061583578,-0.068914956,0,0,0,,0,91,91,27,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.50766,1,,,,,,186,WORD,UN,33,course,PORTAL,m,0.50766,,,,,,-0.061583578,-0.068914956,0,0,0,,0,92,92,125,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,1.43351,1,,,,,,303,NW,"ID",33,fiream,FIREAM,z,1.43351,,,,,,-0.061583578,-0.068914956,0,0,0,,0,93,93,242,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.64623,1,,,,,,132,WORD,"ID",16,strong,STRONG,m,0.64623,,,,,,-0.061583578,-0.068914956,0,0,0,,0,94,94,71,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.674095,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,0.674095,,,,,,-0.061583578,-0.068914956,0,0,0,,0,95,95,297,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.60092,1,,,,,,43,WORD,UN,16,foster,TONGUE,m,0.60092,,,,,,-0.061583578,-0.068914956,0,0,0,,0,96,96,222,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.610245,1,,,,,,411,NW,"ID",16,orchin,ORCHIN,z,0.610245,,,,,,-0.061583578,-0.068914956,0,0,0,,0,97,97,350,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.72447,1,,,,,,387,NW,"ID",16,gronce,GRONCE,z,0.72447,,,,,,-0.061583578,-0.068914956,0,0,0,,0,98,98,326,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.597455,1,,,,,,168,WORD,"ID",16,answer,ANSWER,m,0.597455,,,,,,-0.061583578,-0.068914956,0,0,0,,0,99,99,107,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.6517,1,,,,,,25,WORD,UN,16,sprint,DOMAIN,m,0.6517,,,,,,-0.061583578,-0.068914956,0,0,0,,0,100,100,204,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.580705,1,,,,,,92,WORD,"ID",33,strand,STRAND,m,0.580705,,,,,,-0.061583578,-0.068914956,0,0,0,,0,101,101,31,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.51776,1,,,,,,463,NW,UN,33,chaite,KISPEL,z,0.51776,,,,,,-0.061583578,-0.068914956,0,0,0,,0,102,102,402,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.96296,1,,,,,,14,WORD,UN,16,orange,ALMOST,m,0.96296,,,,,,-0.061583578,-0.068914956,0,0,0,,0,103,103,193,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.632775,0,,,,,,82,WORD,"ID",33,stigma,STIGMA,m,0.632775,,,,,,-0.061583578,-0.068914956,0,0,0,,0,104,104,21,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.64923,1,,,,,,169,WORD,"ID",16,genius,GENIUS,m,0.64923,,,,,,-0.061583578,-0.068914956,0,0,0,,0,105,105,108,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.574065,1,,,,,,63,WORD,"ID",33,launch,LAUNCH,m,0.574065,,,,,,-0.061583578,-0.068914956,0,0,0,,0,106,106,2,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.63273,1,,,,,,45,WORD,UN,16,single,CLERGY,m,0.63273,,,,,,-0.061583578,-0.068914956,0,0,0,,0,107,107,224,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.66247,1,,,,,,281,NW,UN,16,porlex,MELATY,z,0.66247,,,,,,-0.061583578,-0.068914956,0,0,0,,0,108,108,460,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.584265,1,,,,,,265,NW,UN,16,varmit,DISTAR,z,0.584265,,,,,,-0.061583578,-0.068914956,0,0,0,,0,109,109,444,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.53146,1,,,,,,15,WORD,UN,16,faucet,AMOUNT,m,0.53146,,,,,,-0.061583578,-0.068914956,0,0,0,,0,110,110,194,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.55051,1,,,,,,79,WORD,"ID",33,theory,THEORY,m,0.55051,,,,,,-0.061583578,-0.068914956,0,0,0,,0,111,111,18,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.65887,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,0.65887,,,,,,-0.061583578,-0.068914956,0,0,0,,0,112,112,281,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.62474,1,,,,,,155,WORD,"ID",16,lizard,LIZARD,m,0.62474,,,,,,-0.061583578,-0.068914956,0,0,0,,0,113,113,94,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.548605,1,,,,,,57,WORD,UN,16,danger,CHANGE,m,0.548605,,,,,,-0.061583578,-0.068914956,0,0,0,,0,114,114,236,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.64798,1,,,,,,458,NW,UN,33,hocite,BARCET,z,0.64798,,,,,,-0.061583578,-0.068914956,0,0,0,,0,115,115,397,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.59865,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,0.59865,,,,,,-0.061583578,-0.068914956,0,0,0,,0,116,116,129,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.65393,1,,,,,,370,NW,"ID",16,sleact,SLEACT,z,0.65393,,,,,,-0.061583578,-0.068914956,0,0,0,,0,117,117,309,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.621645,0,,,,,,471,NW,UN,33,cigney,NOBEST,z,0.621645,,,,,,-0.061583578,-0.068914956,0,0,0,,0,118,118,410,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.662775,1,,,,,,421,NW,UN,33,alcoud,KNISMA,z,0.662775,,,,,,-0.061583578,-0.068914956,0,0,0,,0,119,119,360,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.61089,1,,,,,,61,WORD,"ID",33,ponder,PONDER,m,0.61089,,,,,,-0.061583578,-0.068914956,0,0,0,space,0,120,120,0,1,35.6106
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.63703,1,,,,,,247,NW,UN,16,strole,BLARGE,z,0.63703,,,,,,-0.061583578,-0.068914956,0,0,0,,0,121,121,426,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.590355,1,,,,,,424,NW,UN,33,frudge,PRAILE,z,0.590355,,,,,,-0.061583578,-0.068914956,0,0,0,,0,122,122,363,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.545815,1,,,,,,19,WORD,UN,16,breast,PATRON,m,0.545815,,,,,,-0.061583578,-0.068914956,0,0,0,,0,123,123,198,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.63719,1,,,,,,371,NW,"ID",16,geiloy,GEILOY,z,0.63719,,,,,,-0.061583578,-0.068914956,0,0,0,,0,124,124,310,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.557495,1,,,,,,17,WORD,UN,16,humble,CHARGE,m,0.557495,,,,,,-0.061583578,-0.068914956,0,0,0,,0,125,125,196,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.537105,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,0.537105,,,,,,-0.061583578,-0.068914956,0,0,0,,0,126,126,11,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.549975,1,,,,,,359,NW,"ID",33,fonver,FONVER,z,0.549975,,,,,,-0.061583578,-0.068914956,0,0,0,,0,127,127,298,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.799685,1,,,,,,178,WORD,"ID",16,inform,INFORM,m,0.799685,,,,,,-0.061583578,-0.068914956,0,0,0,,0,128,128,117,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.653475,1,,,,,,53,WORD,UN,16,ramble,POLICE,m,0.653475,,,,,,-0.061583578,-0.068914956,0,0,0,,0,129,129,232,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.505935,1,,,,,,56,WORD,UN,16,change,AMBUSH,m,0.505935,,,,,,-0.061583578,-0.068914956,0,0,0,,0,130,130,235,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.56811,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,0.56811,,,,,,-0.061583578,-0.068914956,0,0,0,,0,131,131,283,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.563495,1,,,,,,109,WORD,"ID",33,wonder,WONDER,m,0.563495,,,,,,-0.061583578,-0.068914956,0,0,0,,0,132,132,48,1,
,,,,,,,,,,,,,,,,,,5e149c03864020aa6e1cf04d,2020-11-27_10h05.48.928,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.55089,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,0.55089,,,,,,-0.061583578,-0.068914956,0,0,0,,0,133,133,40,1,
