counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.766415,,,,,,,,0.766415,1,,,,,,253,NW,"ID",16,resait,RESAIT,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,52,52,312,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.54997,,,,,,,,0.54997,1,,,,,,40,WORD,"ID",16,convey,CONVEY,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,53,53,99,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,0,0.63314,,,,,,,,0.63314,0,,,,,,10,WORD,"ID",16,ethnic,ETHNIC,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,54,54,69,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.683505,,,,,,,,0.683505,1,,,,,,227,WORD,"ID",33,seldom,SELDOM,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,55,55,46,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.539835,,,,,,,,0.539835,1,,,,,,197,WORD,"ID",33,stream,STREAM,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,56,56,16,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.59824,,,,,,,,0.59824,1,,,,,,432,NW,"ID",33,lunker,LUNKER,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,57,57,251,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,0,0.546375,,,,,,,,0.546375,0,,,,,,68,WORD,UN,33,plenty,FUMBLE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,58,58,127,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.596695,,,,,,,,0.596695,1,,,,,,142,WORD,UN,16,reason,SPRUCE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,59,59,201,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,0,0.67241,,,,,,,,0.67241,0,,,,,,183,WORD,"ID",33,mildew,MILDEW,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,60,60,2,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,0,0.60136,,,,,,,,0.60136,0,,,,,,13,WORD,"ID",16,strive,STRIVE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,61,61,72,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.649375,,,,,,,,0.649375,1,,,,,,275,NW,"ID",16,sleirt,SLEIRT,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,62,62,334,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.590735,,,,,,,,0.590735,1,,,,,,163,WORD,UN,16,market,STRING,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,63,63,222,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.631485,,,,,,,,0.631485,1,,,,,,394,NW,UN,16,colury,SPAQUX,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,64,64,453,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.56815,,,,,,,,0.56815,1,,,,,,444,NW,"ID",33,jaunce,JAUNCE,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,65,65,263,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.68542,,,,,,,,0.68542,1,,,,,,1,WORD,"ID",16,fright,FRIGHT,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,66,66,60,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.636925,,,,,,,,0.636925,1,,,,,,346,NW,UN,33,kerift,SAUDIC,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,67,67,405,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,1.089745,,,,,,,,1.089745,1,,,,,,260,NW,"ID",16,unject,UNJECT,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,68,68,319,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.633475,,,,,,,,0.633475,1,,,,,,295,NW,"ID",16,gleath,GLEATH,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,69,69,354,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.58293,,,,,,,,0.58293,1,,,,,,15,WORD,"ID",16,amount,AMOUNT,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,70,70,74,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.550485,,,,,,,,0.550485,1,,,,,,148,WORD,UN,16,invade,CUSTOM,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,71,71,207,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.60001,,,,,,,,0.60001,1,,,,,,186,WORD,"ID",33,portal,PORTAL,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,72,72,5,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.633165,,,,,,,,0.633165,1,,,,,,428,NW,"ID",33,tandly,TANDLY,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,73,73,247,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,0,0.58705,,,,,,,,0.58705,0,,,,,,102,WORD,UN,33,bounce,DIRECT,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,74,74,161,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.554725,,,,,,,,0.554725,1,,,,,,38,WORD,"ID",16,powder,POWDER,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,75,75,97,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.614865,,,,,,,,0.614865,1,,,,,,381,NW,UN,16,sarley,HUNIEK,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,76,76,440,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.59114,,,,,,,,0.59114,1,,,,,,98,WORD,UN,33,fluent,BELONG,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,77,77,157,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.53976,,,,,,,,0.53976,1,,,,,,470,NW,"ID",33,crudio,CRUDIO,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,78,78,289,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.773485,,,,,,,,0.773485,1,,,,,,359,NW,UN,33,desory,FONVER,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,79,79,418,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,0,0.57616,,,,,,,,0.57616,0,,,,,,111,WORD,UN,33,breath,INDUCE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,80,80,170,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.533875,,,,,,,,0.533875,1,,,,,,116,WORD,UN,33,branch,TUMBLE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,81,81,175,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.49128,,,,,,,,0.49128,1,,,,,,465,NW,"ID",33,whivex,WHIVEX,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,82,82,284,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.56826,,,,,,,,0.56826,1,,,,,,229,WORD,"ID",33,mother,MOTHER,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,83,83,48,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.67988,,,,,,,,0.67988,1,,,,,,292,NW,"ID",16,ablint,ABLINT,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,84,84,351,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.52218,,,,,,,,0.52218,1,,,,,,18,WORD,"ID",16,humble,HUMBLE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,85,85,77,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,0,0.535695,,,,,,,,0.535695,0,,,,,,34,WORD,"ID",16,jungle,JUNGLE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,86,86,93,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.500405,,,,,,,,0.500405,1,,,,,,182,WORD,"ID",33,winter,WINTER,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,87,87,1,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.50761,,,,,,,,0.50761,1,,,,,,72,WORD,UN,33,source,BRIGHT,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,88,88,131,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.50093,,,,,,,,0.50093,1,,,,,,237,WORD,"ID",33,poster,POSTER,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,89,89,56,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.514055,,,,,,,,0.514055,1,,,,,,135,WORD,UN,16,bleach,IMPORT,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,90,90,194,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.46469,,,,,,,,0.46469,1,,,,,,330,NW,UN,33,gilfew,KENSOM,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,91,91,389,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,0,0.36398,,,,,,,,0.36398,0,,,,,,453,NW,"ID",33,bolvis,BOLVIS,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,92,92,272,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.519355,,,,,,,,0.519355,1,,,,,,169,WORD,UN,16,pounce,GENIUS,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,93,93,228,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.499675,,,,,,,,0.499675,1,,,,,,152,WORD,UN,16,behold,ROCKET,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,94,94,211,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.616995,,,,,,,,0.616995,1,,,,,,42,WORD,"ID",16,chapel,CHAPEL,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,95,95,101,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.754855,,,,,,,,0.754855,1,,,,,,294,NW,"ID",16,inhort,INHORT,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,96,96,353,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.60536,,,,,,,,0.60536,1,,,,,,258,NW,"ID",16,poluth,POLUTH,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,97,97,317,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.49905,,,,,,,,0.49905,1,,,,,,307,NW,UN,33,psetch,KIRAFE,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,98,98,366,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,0,0.449255,,,,,,,,0.449255,0,,,,,,210,WORD,"ID",33,monkey,MONKEY,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,99,99,29,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,0,0.56901,,,,,,,,0.56901,0,,,,,,282,NW,"ID",16,porlex,PORLEX,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,100,100,341,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.76372,,,,,,,,0.76372,1,,,,,,410,NW,UN,16,orchin,TUNORY,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,101,101,469,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.7485,,,,,,,,0.7485,1,,,,,,214,WORD,"ID",33,intake,INTAKE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,102,102,33,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.51625,,,,,,,,0.51625,1,,,,,,191,WORD,"ID",33,stable,STABLE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,103,103,10,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.617465,,,,,,,,0.617465,1,,,,,,242,NW,"ID",16,unwert,UNWERT,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,104,104,301,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,0,0.567255,,,,,,,,0.567255,0,,,,,,77,WORD,UN,33,column,RACKET,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,105,105,136,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.606845,,,,,,,,0.606845,1,,,,,,371,NW,UN,16,ramily,GEILOY,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,106,106,430,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.63389,,,,,,,,0.63389,1,,,,,,24,WORD,"ID",16,praise,PRAISE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,107,107,83,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.565285,,,,,,,,0.565285,1,,,,,,201,WORD,"ID",33,admire,ADMIRE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,108,108,20,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.583135,,,,,,,,0.583135,1,,,,,,405,NW,UN,16,nouply,FLUMNI,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,109,109,464,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.56756,,,,,,,,0.56756,1,,,,,,276,NW,"ID",16,yarmon,YARMON,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,110,110,335,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.714705,,,,,,,,0.714705,1,,,,,,162,WORD,UN,16,string,CANDLE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,111,111,221,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.597785,,,,,,,,0.597785,1,,,,,,235,WORD,"ID",33,grumpy,GRUMPY,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,112,112,54,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.53046,,,,,,,,0.53046,1,,,,,,358,NW,UN,33,fonver,FLEACK,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,113,113,417,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.562795,,,,,,,,0.562795,1,,,,,,41,WORD,"ID",16,spring,SPRING,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,114,114,100,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.66469,,,,,,,,0.66469,1,,,,,,367,NW,UN,16,hornal,SLIQUE,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,115,115,426,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.43439,,,,,,,,0.43439,1,,,,,,14,WORD,"ID",16,almost,ALMOST,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,116,116,73,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.64931,,,,,,,,0.64931,1,,,,,,476,NW,"ID",33,josted,JOSTED,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,117,117,295,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.5522,,,,,,,,0.5522,1,,,,,,463,NW,"ID",33,kispel,KISPEL,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,118,118,282,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.366705,,,,,,,,0.366705,1,,,,,,391,NW,UN,16,rouncy,THELDY,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,119,119,450,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.61324,,,,,,,,0.61324,1,,,,,,137,WORD,UN,16,melody,FINGER,m,,,,,,-0.024392361,-0.39452691,1,0,0,,0,120,120,196,1,break_done_button,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,0,0.56733,,,,,,,,0.56733,0,,,,,,363,NW,UN,16,impote,BREALI,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,121,121,422,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.568165,,,,,,,,0.568165,1,,,,,,357,NW,UN,33,fleack,DERAIN,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,122,122,416,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,0,0.604855,,,,,,,,0.604855,0,,,,,,409,NW,UN,16,tunory,ELOPIA,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,123,123,468,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.55228,,,,,,,,0.55228,1,,,,,,166,WORD,UN,16,design,STARCH,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,124,124,225,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.70417,,,,,,,,0.70417,1,,,,,,399,NW,UN,16,wearox,FOURET,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,125,125,458,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.5649,,,,,,,,0.5649,1,,,,,,390,NW,UN,16,theldy,HATRUS,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,126,126,449,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,z,1,0.63395,,,,,,,,0.63395,1,,,,,,322,NW,UN,33,rosail,SLANCH,z,,,,,,-0.024392361,-0.39452691,0,0,0,,0,127,127,381,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.590595,,,,,,,,0.590595,1,,,,,,188,WORD,"ID",33,social,SOCIAL,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,128,128,7,1,,
,,,,,,,,,,,,,,,,,,5f12178ab3ab9d046595ce66,2020-11-27_15h06.28.980,lexical_decision_task_MP_exp2,2020.2.5,MacIntel,60,m,1,0.58523,,,,,,,,0.58523,1,,,,,,12,WORD,"ID",16,orange,ORANGE,m,,,,,,-0.024392361,-0.39452691,0,0,0,,0,129,129,71,1,,
