counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt,break_done_touch.clicked_name
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,0.778,,,,,,,,0.778,0,,,,,,206,WORD,UN,33,wreath,TAILOR,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,54,54,145,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.719,,,,,,,,0.719,1,,,,,,155,WORD,"ID",16,lizard,LIZARD,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,55,55,94,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.712,,,,,,,,0.712,1,,,,,,66,WORD,"ID",33,gospel,GOSPEL,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,56,56,5,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.927,,,,,,,,0.927,1,,,,,,383,NW,"ID",16,aungre,AUNGRE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,57,57,322,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.842,,,,,,,,0.842,1,,,,,,392,NW,"ID",16,rouncy,ROUNCY,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,58,58,331,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.668,,,,,,,,0.668,1,,,,,,221,WORD,UN,33,hinder,MASCOT,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,59,59,160,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.764,,,,,,,,0.764,1,,,,,,186,WORD,UN,33,course,PORTAL,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,60,60,125,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.842,,,,,,,,0.842,1,,,,,,290,NW,UN,16,pretch,SPLINO,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,61,61,469,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.748,,,,,,,,0.748,1,,,,,,64,WORD,"ID",33,throne,THRONE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,62,62,3,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.721,,,,,,,,0.721,1,,,,,,408,NW,"ID",16,hurnia,HURNIA,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,63,63,347,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.908,,,,,,,,0.908,1,,,,,,110,WORD,"ID",33,polite,POLITE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,64,64,49,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.907,,,,,,,,0.907,1,,,,,,369,NW,"ID",16,wronch,WRONCH,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,65,65,308,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.73,,,,,,,,0.73,1,,,,,,335,NW,"ID",33,desion,DESION,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,66,66,274,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.703,,,,,,,,0.703,1,,,,,,107,WORD,"ID",33,slogan,SLOGAN,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,67,67,46,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.713,,,,,,,,0.713,1,,,,,,46,WORD,UN,16,income,SINGLE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,68,68,225,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.616,,,,,,,,0.616,1,,,,,,173,WORD,"ID",16,shower,SHOWER,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,69,69,112,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.696,,,,,,,,0.696,1,,,,,,192,WORD,UN,33,object,PLAGUE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,70,70,131,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.555,,,,,,,,0.555,1,,,,,,224,WORD,UN,33,vulgar,PERIOD,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,71,71,163,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.655,,,,,,,,0.655,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,72,72,129,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.675,,,,,,,,0.675,1,,,,,,255,NW,UN,16,inlors,APIGHT,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,73,73,434,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.6,,,,,,,,0.6,1,,,,,,81,WORD,"ID",33,friend,FRIEND,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,74,74,20,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.71,,,,,,,,0.71,1,,,,,,36,WORD,UN,16,insult,VANISH,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,75,75,215,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.752,,,,,,,,0.752,1,,,,,,201,WORD,UN,33,factor,ADMIRE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,76,76,140,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.91,,,,,,,,0.91,1,,,,,,96,WORD,"ID",33,ignore,IGNORE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,77,77,35,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.455,,,,,,,,1.455,1,,,,,,399,NW,"ID",16,fouret,FOURET,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,78,78,338,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,1.6,,,,,,,,1.6,1,,,,,,425,NW,UN,33,urivel,FRUDGE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,79,79,364,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.744,,,,,,,,0.744,1,,,,,,455,NW,UN,33,broget,TONDLE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,80,80,394,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.553,,,,,,,,0.553,1,,,,,,174,WORD,"ID",16,turkey,TURKEY,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,81,81,113,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.789,,,,,,,,0.789,1,,,,,,417,NW,"ID",16,earoud,EAROUD,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,82,82,356,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.671,,,,,,,,0.671,1,,,,,,146,WORD,"ID",16,couple,COUPLE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,83,83,85,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.572,,,,,,,,0.572,1,,,,,,231,WORD,UN,33,inject,EXPORT,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,84,84,170,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.853,,,,,,,,0.853,1,,,,,,22,WORD,UN,16,wealth,JOCKEY,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,85,85,201,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.915,,,,,,,,0.915,1,,,,,,307,NW,"ID",33,kirafe,KIRAFE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,86,86,246,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.846,,,,,,,,0.846,1,,,,,,390,NW,"ID",16,hatrus,HATRUS,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,87,87,329,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.571,,,,,,,,0.571,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,88,88,162,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.86,,,,,,,,0.86,1,,,,,,373,NW,"ID",16,bigent,BIGENT,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,89,89,312,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.582,,,,,,,,0.582,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,90,90,123,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.904,,,,,,,,0.904,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,91,91,270,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.601,,,,,,,,0.601,1,,,,,,133,WORD,"ID",16,chrome,CHROME,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,92,92,72,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.654,,,,,,,,0.654,1,,,,,,202,WORD,UN,33,phrase,FACTOR,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,93,93,141,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.713,,,,,,,,0.713,1,,,,,,459,NW,UN,33,mingar,BAFENT,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,94,94,398,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.785,,,,,,,,0.785,1,,,,,,308,NW,"ID",33,psetch,PSETCH,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,95,95,247,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.7,,,,,,,,0.7,1,,,,,,460,NW,UN,33,justre,MINGAR,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,96,96,399,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.568,,,,,,,,0.568,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,97,97,130,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.718,,,,,,,,0.718,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,98,98,283,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.963,,,,,,,,0.963,1,,,,,,375,NW,"ID",16,yorque,YORQUE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,99,99,314,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.731,,,,,,,,0.731,1,,,,,,403,NW,"ID",16,bruats,BRUATS,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,100,100,342,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.7,,,,,,,,0.7,1,,,,,,118,WORD,"ID",33,flight,FLIGHT,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,101,101,57,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.625,,,,,,,,0.625,1,,,,,,154,WORD,"ID",16,author,AUTHOR,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,102,102,93,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.719,,,,,,,,0.719,1,,,,,,294,NW,UN,16,gleath,INHORT,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,103,103,473,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.665,,,,,,,,0.665,1,,,,,,295,NW,UN,16,beinch,GLEATH,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,104,104,474,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.603,,,,,,,,0.603,1,,,,,,478,NW,UN,33,pebric,ACRISE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,105,105,417,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.733,,,,,,,,0.733,1,,,,,,406,NW,"ID",16,nouply,NOUPLY,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,106,106,345,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.852,,,,,,,,0.852,1,,,,,,203,WORD,UN,33,burden,PHRASE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,107,107,142,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.888,,,,,,,,0.888,1,,,,,,429,NW,UN,33,caroey,FUNTLE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,108,108,368,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.637,,,,,,,,0.637,1,,,,,,293,NW,UN,16,inhort,SWANCE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,109,109,472,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.868,,,,,,,,0.868,1,,,,,,402,NW,"ID",16,syntic,SYNTIC,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,110,110,341,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.735,,,,,,,,0.735,1,,,,,,434,NW,UN,33,impurb,PITROM,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,111,111,373,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.888,,,,,,,,0.888,1,,,,,,313,NW,"ID",33,paurse,PAURSE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,112,112,252,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.853,,,,,,,,0.853,1,,,,,,339,NW,"ID",33,fachow,FACHOW,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,113,113,278,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.661,,,,,,,,0.661,1,,,,,,120,WORD,"ID",33,strain,STRAIN,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,114,114,59,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.629,,,,,,,,0.629,1,,,,,,448,NW,UN,33,brunge,SADENT,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,115,115,387,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.601,,,,,,,,0.601,1,,,,,,1,WORD,UN,16,ethnic,FRIGHT,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,116,116,180,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.898,,,,,,,,0.898,1,,,,,,16,WORD,UN,16,charge,FAUCET,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,117,117,195,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.568,,,,,,,,0.568,1,,,,,,123,WORD,"ID",16,strike,STRIKE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,118,118,62,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.605,,,,,,,,0.605,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,119,119,388,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.659,,,,,,,,0.659,1,,,,,,145,WORD,"ID",16,parish,PARISH,m,,,,,,-0.722222222,0.491666667,0,0,0,space,0,120,120,84,1,17.095,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.705,,,,,,,,0.705,1,,,,,,268,NW,UN,16,orchet,PACKES,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,121,121,447,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.653,,,,,,,,0.653,1,,,,,,422,NW,UN,33,streld,ALCOUD,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,122,122,361,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.582,,,,,,,,0.582,1,,,,,,404,NW,"ID",16,cluirm,CLUIRM,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,123,123,343,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.521,,,,,,,,0.521,1,,,,,,56,WORD,UN,16,change,AMBUSH,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,124,124,235,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.692,,,,,,,,0.692,1,,,,,,106,WORD,"ID",33,ransom,RANSOM,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,125,125,45,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.572,,,,,,,,0.572,1,,,,,,95,WORD,"ID",33,thread,THREAD,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,126,126,34,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.602,,,,,,,,0.602,1,,,,,,108,WORD,"ID",33,reckon,RECKON,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,127,127,47,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.651,,,,,,,,0.651,1,,,,,,167,WORD,"ID",16,design,DESIGN,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,128,128,106,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.643,,,,,,,,0.643,1,,,,,,475,NW,UN,33,josted,PEBRIC,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,129,129,414,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.722,,,,,,,,0.722,1,,,,,,243,NW,UN,16,eatric,MUSIED,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,130,130,422,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.646,,,,,,,,0.646,1,,,,,,187,WORD,UN,33,social,COURSE,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,131,131,126,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,0.935,,,,,,,,0.935,1,,,,,,252,NW,UN,16,resait,STAPOD,z,,,,,,-0.722222222,0.491666667,0,0,0,,0,132,132,431,1,,
,,,,,,,,,,,,,,,,,,5a6f1ccade1f390001dbd8b7,2020-11-27_08h03.59.687,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,0.656,,,,,,,,0.656,1,,,,,,99,WORD,"ID",33,fluent,FLUENT,m,,,,,,-0.722222222,0.491666667,0,0,0,,0,133,133,38,1,,
