counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_touch.clicked_name,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.682495,,,,,,,,0.682495,1,,,,,,371,NW,UN,16,ramily,GEILOY,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,52,52,430,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,1.01753,,,,,,,,1.01753,1,,,,,,445,NW,"ID",33,minkel,MINKEL,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,53,53,264,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.747195,,,,,,,,0.747195,1,,,,,,342,NW,UN,33,aimosy,RANDOW,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,54,54,401,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.63332,,,,,,,,0.63332,1,,,,,,282,NW,"ID",16,porlex,PORLEX,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,55,55,341,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.64904,,,,,,,,0.64904,1,,,,,,65,WORD,UN,33,gospel,SYMBOL,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,56,56,124,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.485515,,,,,,,,0.485515,1,,,,,,179,WORD,UN,16,silent,BASKET,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,57,57,238,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.665905,,,,,,,,0.665905,1,,,,,,373,NW,UN,16,sliant,BIGENT,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,58,58,432,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.58525,,,,,,,,0.58525,1,,,,,,312,NW,UN,33,paurse,NERAWL,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,59,59,371,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.65062,,,,,,,,0.65062,1,,,,,,462,NW,"ID",33,absult,ABSULT,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,60,60,281,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.62949,,,,,,,,0.62949,1,,,,,,401,NW,UN,16,syntic,MUSTIL,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,61,61,460,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.518985,,,,,,,,0.518985,1,,,,,,267,NW,"ID",16,pasink,PASINK,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,62,62,326,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.55703,,,,,,,,0.55703,1,,,,,,395,NW,UN,16,flengy,COLURY,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,63,63,454,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.537365,,,,,,,,0.537365,1,,,,,,26,WORD,"ID",16,sprint,SPRINT,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,64,64,85,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.533925,,,,,,,,0.533925,1,,,,,,290,NW,"ID",16,splino,SPLINO,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,65,65,349,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.49133,,,,,,,,0.49133,1,,,,,,205,WORD,"ID",33,lounge,LOUNGE,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,66,66,24,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,0,0.55318,,,,,,,,0.55318,0,,,,,,128,WORD,UN,16,marvel,SENIOR,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,67,67,187,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.650235,,,,,,,,0.650235,1,,,,,,190,WORD,"ID",33,backup,BACKUP,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,68,68,9,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.752965,,,,,,,,0.752965,1,,,,,,209,WORD,"ID",33,search,SEARCH,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,69,69,28,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.707465,,,,,,,,0.707465,1,,,,,,250,NW,"ID",16,milted,MILTED,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,70,70,309,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.587585,,,,,,,,0.587585,1,,,,,,460,NW,"ID",33,mingar,MINGAR,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,71,71,279,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.588815,,,,,,,,0.588815,1,,,,,,323,NW,UN,33,steikh,ROSAIL,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,72,72,382,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.5504,,,,,,,,0.5504,1,,,,,,194,WORD,"ID",33,absent,ABSENT,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,73,73,13,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.491225,,,,,,,,0.491225,1,,,,,,174,WORD,UN,16,fabric,TURKEY,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,74,74,233,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.59981,,,,,,,,0.59981,1,,,,,,8,WORD,"ID",16,abrupt,ABRUPT,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,75,75,67,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.667445,,,,,,,,0.667445,1,,,,,,329,NW,UN,33,kensom,YARIKE,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,76,76,388,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.63263,,,,,,,,0.63263,1,,,,,,370,NW,UN,16,geiloy,SLEACT,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,77,77,429,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.49902,,,,,,,,0.49902,1,,,,,,326,NW,UN,33,plenac,IGUADE,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,78,78,385,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.51613,,,,,,,,0.51613,1,,,,,,353,NW,UN,33,virlex,CLUREY,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,79,79,412,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.586015,,,,,,,,0.586015,1,,,,,,207,WORD,"ID",33,wreath,WREATH,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,80,80,26,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.517335,,,,,,,,0.517335,1,,,,,,81,WORD,UN,33,stigma,FRIEND,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,81,81,140,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.520995,,,,,,,,0.520995,1,,,,,,108,WORD,UN,33,wonder,RECKON,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,82,82,167,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.538455,,,,,,,,0.538455,1,,,,,,9,WORD,"ID",16,hustle,HUSTLE,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,83,83,68,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.530665,,,,,,,,0.530665,1,,,,,,223,WORD,"ID",33,kidney,KIDNEY,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,84,84,42,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.58405,,,,,,,,0.58405,1,,,,,,291,NW,"ID",16,pretch,PRETCH,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,85,85,350,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.50809,,,,,,,,0.50809,1,,,,,,299,NW,"ID",16,sturch,STURCH,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,86,86,358,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.521285,,,,,,,,0.521285,1,,,,,,308,NW,UN,33,amiloy,PSETCH,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,87,87,367,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.67549,,,,,,,,0.67549,1,,,,,,84,WORD,UN,33,strand,MORTAL,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,88,88,143,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.58277,,,,,,,,0.58277,1,,,,,,391,NW,UN,16,rouncy,THELDY,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,89,89,450,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.63548,,,,,,,,0.63548,1,,,,,,79,WORD,UN,33,family,THEORY,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,90,90,138,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.66903,,,,,,,,0.66903,1,,,,,,168,WORD,UN,16,genius,ANSWER,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,91,91,227,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.692035,,,,,,,,0.692035,1,,,,,,396,NW,UN,16,camble,FLENGY,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,92,92,455,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.524485,,,,,,,,0.524485,1,,,,,,249,NW,"ID",16,batrol,BATROL,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,93,93,308,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.556585,,,,,,,,0.556585,1,,,,,,239,WORD,"ID",33,lumber,LUMBER,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,94,94,58,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.49154,,,,,,,,0.49154,1,,,,,,109,WORD,UN,33,polite,WONDER,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,95,95,168,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.983795,,,,,,,,0.983795,1,,,,,,52,WORD,"ID",16,impose,IMPOSE,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,96,96,111,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.65219,,,,,,,,0.65219,1,,,,,,279,NW,"ID",16,celond,CELOND,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,97,97,338,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.803395,,,,,,,,0.803395,1,,,,,,37,WORD,"ID",16,insult,INSULT,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,98,98,96,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.631055,,,,,,,,0.631055,1,,,,,,379,NW,UN,16,cavory,AUTING,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,99,99,438,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.632885,,,,,,,,0.632885,1,,,,,,461,NW,"ID",33,justre,JUSTRE,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,100,100,280,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.537025,,,,,,,,0.537025,1,,,,,,283,NW,"ID",16,veralf,VERALF,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,101,101,342,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.53939,,,,,,,,0.53939,1,,,,,,181,WORD,"ID",33,glance,GLANCE,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,102,102,0,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.803025,,,,,,,,0.803025,1,,,,,,352,NW,UN,33,clurey,TRINGE,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,103,103,411,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.608455,,,,,,,,0.608455,1,,,,,,473,NW,"ID",33,crible,CRIBLE,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,104,104,292,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.786155,,,,,,,,0.786155,1,,,,,,4,WORD,"ID",16,trench,TRENCH,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,105,105,63,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.86713,,,,,,,,0.86713,1,,,,,,268,NW,"ID",16,packes,PACKES,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,106,106,327,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,0,0.684,,,,,,,,0.684,0,,,,,,289,NW,"ID",16,starby,STARBY,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,107,107,348,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.76666,,,,,,,,0.76666,1,,,,,,415,NW,UN,16,pathel,HIGSTA,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,108,108,474,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.614125,,,,,,,,0.614125,1,,,,,,156,WORD,UN,16,depart,CRADLE,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,109,109,215,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.78537,,,,,,,,0.78537,1,,,,,,221,WORD,"ID",33,mascot,MASCOT,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,110,110,40,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.49964,,,,,,,,0.49964,1,,,,,,31,WORD,"ID",16,weapon,WEAPON,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,111,111,90,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.63231,,,,,,,,0.63231,1,,,,,,406,NW,UN,16,suiver,NOUPLY,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,112,112,465,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.65506,,,,,,,,0.65506,1,,,,,,58,WORD,"ID",16,foster,FOSTER,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,113,113,117,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.609475,,,,,,,,0.609475,1,,,,,,431,NW,"ID",33,chrums,CHRUMS,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,114,114,250,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.840795,,,,,,,,0.840795,1,,,,,,469,NW,"ID",33,padifs,PADIFS,z,,,,,,0.020603299,-0.410868056,0,0,0,,0,115,115,288,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.597205,,,,,,,,0.597205,1,,,,,,29,WORD,"ID",16,sketch,SKETCH,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,116,116,88,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.6825,,,,,,,,0.6825,1,,,,,,106,WORD,UN,33,slogan,RANSOM,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,117,117,165,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.58294,,,,,,,,0.58294,1,,,,,,50,WORD,"ID",16,snatch,SNATCH,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,118,118,109,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.55485,,,,,,,,0.55485,1,,,,,,161,WORD,UN,16,candle,PASTOR,m,,,,,,0.020603299,-0.410868056,0,0,0,,0,119,119,220,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.654995,,,,,,,,0.654995,1,,,,,,177,WORD,UN,16,inform,ADVENT,m,,,,,,-0.005763889,-0.407322049,1,0,0,,0,120,120,236,1,break_done_button,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.7357,,,,,,,,0.7357,1,,,,,,202,WORD,"ID",33,factor,FACTOR,m,,,,,,-0.005763889,-0.407322049,0,0,0,,0,121,121,21,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.601085,,,,,,,,0.601085,1,,,,,,264,NW,"ID",16,vackel,VACKEL,z,,,,,,-0.005763889,-0.407322049,0,0,0,,0,122,122,323,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.53484,,,,,,,,0.53484,1,,,,,,158,WORD,UN,16,detail,ISLAND,m,,,,,,-0.005763889,-0.407322049,0,0,0,,0,123,123,217,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.551785,,,,,,,,0.551785,1,,,,,,441,NW,"ID",33,rastoe,RASTOE,z,,,,,,-0.005763889,-0.407322049,0,0,0,,0,124,124,260,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.6002,,,,,,,,0.6002,1,,,,,,36,WORD,"ID",16,vanish,VANISH,m,,,,,,-0.005763889,-0.407322049,0,0,0,,0,125,125,95,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.650515,,,,,,,,0.650515,1,,,,,,339,NW,UN,33,fiatch,FACHOW,z,,,,,,-0.005763889,-0.407322049,0,0,0,,0,126,126,398,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,m,1,0.454325,,,,,,,,0.454325,1,,,,,,32,WORD,"ID",16,buckle,BUCKLE,m,,,,,,-0.005763889,-0.407322049,0,0,0,,0,127,127,91,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,0,0.50361,,,,,,,,0.50361,0,,,,,,23,WORD,"ID",16,wealth,WEALTH,m,,,,,,-0.005763889,-0.407322049,0,0,0,,0,128,128,82,1,,
,,,,,,,,,,,,,,,,,,5d3cfeabbaf11000151ed4cd,2020-12-03_00h21.19.364,lexical_decision_task_MP_exp2,2020.2.8,MacIntel,60,z,1,0.78332,,,,,,,,0.78332,1,,,,,,281,NW,"ID",16,melaty,MELATY,z,,,,,,-0.005763889,-0.407322049,0,0,0,,0,129,129,340,1,,
