counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.68656,1,,,,,,343,NW,UN,33,scrily,AIMOSY,z,0.68656,,,,,,0.760185185,-0.375925926,0,0,0,,0,53,53,402,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.81726,1,,,,,,428,NW,"ID",33,tandly,TANDLY,z,0.81726,,,,,,0.760185185,-0.375925926,0,0,0,,0,54,54,247,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,1.047465,1,,,,,,23,WORD,"ID",16,wealth,WEALTH,m,1.047465,,,,,,0.760185185,-0.375925926,0,0,0,,0,55,55,82,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.701545,1,,,,,,313,NW,UN,33,sprine,PAURSE,z,0.701545,,,,,,0.760185185,-0.375925926,0,0,0,,0,56,56,372,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.776505,1,,,,,,371,NW,UN,16,ramily,GEILOY,z,0.776505,,,,,,0.760185185,-0.375925926,0,0,0,,0,57,57,430,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.687855,1,,,,,,115,WORD,UN,33,tumble,GUITAR,m,0.687855,,,,,,0.760185185,-0.375925926,0,0,0,,0,58,58,174,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,1.097345,1,,,,,,314,NW,UN,33,laston,SPRINE,z,1.097345,,,,,,0.760185185,-0.375925926,0,0,0,,0,59,59,373,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.75216,1,,,,,,264,NW,"ID",16,vackel,VACKEL,z,0.75216,,,,,,0.760185185,-0.375925926,0,0,0,,0,60,60,323,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.62311,1,,,,,,429,NW,"ID",33,funtle,FUNTLE,z,0.62311,,,,,,0.760185185,-0.375925926,0,0,0,,0,61,61,248,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,1.149795,1,,,,,,411,NW,UN,16,jiluer,ORCHIN,z,1.149795,,,,,,0.760185185,-0.375925926,0,0,0,,0,62,62,470,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.693875,1,,,,,,442,NW,"ID",33,aboune,ABOUNE,z,0.693875,,,,,,0.760185185,-0.375925926,0,0,0,,0,63,63,261,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.78686,1,,,,,,298,NW,"ID",16,piergy,PIERGY,z,0.78686,,,,,,0.760185185,-0.375925926,0,0,0,,0,64,64,357,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.845335,1,,,,,,171,WORD,UN,16,patrol,DEPART,m,0.845335,,,,,,0.760185185,-0.375925926,0,0,0,,0,65,65,230,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.59488,1,,,,,,256,NW,"ID",16,inlors,INLORS,z,0.59488,,,,,,0.760185185,-0.375925926,0,0,0,,0,66,66,315,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,0,,,,,,,,0.682895,0,,,,,,105,WORD,UN,33,ransom,NUMBER,m,0.682895,,,,,,0.760185185,-0.375925926,0,0,0,,0,67,67,164,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.75087,1,,,,,,144,WORD,UN,16,parish,SPONGE,m,0.75087,,,,,,0.760185185,-0.375925926,0,0,0,,0,68,68,203,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.68964,1,,,,,,57,WORD,"ID",16,change,CHANGE,m,0.68964,,,,,,0.760185185,-0.375925926,0,0,0,,0,69,69,116,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.766895,1,,,,,,290,NW,"ID",16,splino,SPLINO,z,0.766895,,,,,,0.760185185,-0.375925926,0,0,0,,0,70,70,349,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,1.04687,1,,,,,,359,NW,UN,33,desory,FONVER,z,1.04687,,,,,,0.760185185,-0.375925926,0,0,0,,0,71,71,418,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.693015,1,,,,,,41,WORD,"ID",16,spring,SPRING,m,0.693015,,,,,,0.760185185,-0.375925926,0,0,0,,0,72,72,100,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.84755,1,,,,,,54,WORD,"ID",16,ramble,RAMBLE,m,0.84755,,,,,,0.760185185,-0.375925926,0,0,0,,0,73,73,113,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.63645,1,,,,,,104,WORD,UN,33,number,STUDIO,m,0.63645,,,,,,0.760185185,-0.375925926,0,0,0,,0,74,74,163,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,1.17937,1,,,,,,382,NW,UN,16,aungre,SARLEY,z,1.17937,,,,,,0.760185185,-0.375925926,0,0,0,,0,75,75,441,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.90332,1,,,,,,466,NW,"ID",33,hocite,HOCITE,z,0.90332,,,,,,0.760185185,-0.375925926,0,0,0,,0,76,76,285,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.81721,1,,,,,,459,NW,"ID",33,bafent,BAFENT,z,0.81721,,,,,,0.760185185,-0.375925926,0,0,0,,0,77,77,278,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.785475,1,,,,,,385,NW,UN,16,ancust,VEIGMA,z,0.785475,,,,,,0.760185185,-0.375925926,0,0,0,,0,78,78,444,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.73721,1,,,,,,81,WORD,UN,33,stigma,FRIEND,m,0.73721,,,,,,0.760185185,-0.375925926,0,0,0,,0,79,79,140,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.757375,1,,,,,,475,NW,"ID",33,pebric,PEBRIC,z,0.757375,,,,,,0.760185185,-0.375925926,0,0,0,,0,80,80,294,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,0,,,,,,,,0.728205,0,,,,,,176,WORD,UN,16,advent,STRIFE,m,0.728205,,,,,,0.760185185,-0.375925926,0,0,0,,0,81,81,235,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,0,,,,,,,,0.785245,0,,,,,,263,NW,"ID",16,dolica,DOLICA,z,0.785245,,,,,,0.760185185,-0.375925926,0,0,0,,0,82,82,322,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,1.098465,1,,,,,,117,WORD,UN,33,flight,BRANCH,m,1.098465,,,,,,0.760185185,-0.375925926,0,0,0,,0,83,83,176,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.692095,1,,,,,,213,WORD,"ID",33,squeal,SQUEAL,m,0.692095,,,,,,0.760185185,-0.375925926,0,0,0,,0,84,84,32,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.802525,1,,,,,,369,NW,UN,16,sleact,WRONCH,z,0.802525,,,,,,0.760185185,-0.375925926,0,0,0,,0,85,85,428,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.816025,1,,,,,,321,NW,UN,33,slanch,MIATOR,z,0.816025,,,,,,0.760185185,-0.375925926,0,0,0,,0,86,86,380,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.762085,1,,,,,,96,WORD,UN,33,client,IGNORE,m,0.762085,,,,,,0.760185185,-0.375925926,0,0,0,,0,87,87,155,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.957725,1,,,,,,281,NW,"ID",16,melaty,MELATY,z,0.957725,,,,,,0.760185185,-0.375925926,0,0,0,,0,88,88,340,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.713905,1,,,,,,44,WORD,"ID",16,danger,DANGER,m,0.713905,,,,,,0.760185185,-0.375925926,0,0,0,,0,89,89,103,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.752475,1,,,,,,14,WORD,"ID",16,almost,ALMOST,m,0.752475,,,,,,0.760185185,-0.375925926,0,0,0,,0,90,90,73,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.67582,1,,,,,,205,WORD,"ID",33,lounge,LOUNGE,m,0.67582,,,,,,0.760185185,-0.375925926,0,0,0,,0,91,91,24,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.638405,1,,,,,,33,WORD,"ID",16,butler,BUTLER,m,0.638405,,,,,,0.762037037,-0.375925926,0,0,0,,0,92,92,92,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.61446,1,,,,,,384,NW,UN,16,injore,GUESCO,z,0.61446,,,,,,0.833333333,-0.344444444,0,0,0,,0,93,93,443,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.63243,1,,,,,,146,WORD,UN,16,garlic,COUPLE,m,0.63243,,,,,,0.833333333,-0.344444444,0,0,0,,0,94,94,205,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.686215,1,,,,,,7,WORD,"ID",16,anchor,ANCHOR,m,0.686215,,,,,,0.833333333,-0.344444444,0,0,0,,0,95,95,66,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,1.478235,1,,,,,,259,NW,"ID",16,soudal,SOUDAL,z,1.478235,,,,,,0.833333333,-0.344444444,0,0,0,,0,96,96,318,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,1.27944,1,,,,,,397,NW,UN,16,blunde,CAMBLE,z,1.27944,,,,,,0.833333333,-0.344444444,0,0,0,,0,97,97,456,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,0,,,,,,,,0.66105,0,,,,,,296,NW,"ID",16,beinch,BEINCH,z,0.66105,,,,,,0.833333333,-0.344444444,0,0,0,,0,98,98,355,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,1.05122,1,,,,,,452,NW,"ID",33,surden,SURDEN,z,1.05122,,,,,,0.833333333,-0.344444444,0,0,0,,0,99,99,271,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,1.153335,1,,,,,,95,WORD,UN,33,ignore,THREAD,m,1.153335,,,,,,0.833333333,-0.344444444,0,0,0,,0,100,100,154,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.7158,1,,,,,,177,WORD,UN,16,inform,ADVENT,m,0.7158,,,,,,0.833333333,-0.344444444,0,0,0,,0,101,101,236,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.706915,1,,,,,,330,NW,UN,33,gilfew,KENSOM,z,0.706915,,,,,,0.833333333,-0.344444444,0,0,0,,0,102,102,389,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.76649,1,,,,,,348,NW,UN,33,asylen,DUMPLE,z,0.76649,,,,,,0.833333333,-0.344444444,0,0,0,,0,103,103,407,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.713485,1,,,,,,225,WORD,"ID",33,vulgar,VULGAR,m,0.713485,,,,,,0.833333333,-0.344444444,0,0,0,,0,104,104,44,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,0,,,,,,,,0.651045,0,,,,,,204,WORD,"ID",33,burden,BURDEN,m,0.651045,,,,,,0.833333333,-0.344444444,0,0,0,,0,105,105,23,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.912815,1,,,,,,468,NW,"ID",33,wictor,WICTOR,z,0.912815,,,,,,0.833333333,-0.344444444,0,0,0,,0,106,106,287,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,,0,,,,,,,,0.912815,-1,,,,,,370,NW,UN,16,geiloy,SLEACT,z,,,,,,,0.833333333,-0.344444444,0,0,0,,0,107,107,429,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.79,1,,,,,,67,WORD,UN,33,fumble,POLICY,m,0.79,,,,,,0.833333333,-0.344444444,0,0,0,,0,108,108,126,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,0,,,,,,,,0.61682,0,,,,,,470,NW,"ID",33,crudio,CRUDIO,z,0.61682,,,,,,0.833333333,-0.344444444,0,0,0,,0,109,109,289,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,0,,,,,,,,0.560735,0,,,,,,121,WORD,UN,16,linger,THRIVE,m,0.560735,,,,,,0.833333333,-0.344444444,0,0,0,,0,110,110,180,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,0,,,,,,,,1.0998,0,,,,,,329,NW,UN,33,kensom,YARIKE,z,1.0998,,,,,,0.833333333,-0.344444444,0,0,0,,0,111,111,388,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.73288,1,,,,,,10,WORD,"ID",16,ethnic,ETHNIC,m,0.73288,,,,,,0.833333333,-0.344444444,0,0,0,,0,112,112,69,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.839075,1,,,,,,317,NW,UN,33,reagly,WORBAL,z,0.839075,,,,,,0.833333333,-0.344444444,0,0,0,,0,113,113,376,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.71407,1,,,,,,141,WORD,UN,16,spruce,ORPHAN,m,0.71407,,,,,,0.833333333,-0.344444444,0,0,0,,0,114,114,200,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.749675,1,,,,,,216,WORD,"ID",33,behalf,BEHALF,m,0.749675,,,,,,0.833333333,-0.344444444,0,0,0,,0,115,115,35,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.66727,1,,,,,,390,NW,UN,16,theldy,HATRUS,z,0.66727,,,,,,0.833333333,-0.344444444,0,0,0,,0,116,116,449,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,0,,,,,,,,0.753365,0,,,,,,453,NW,"ID",33,bolvis,BOLVIS,z,0.753365,,,,,,0.833333333,-0.344444444,0,0,0,,0,117,117,272,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,1.38342,1,,,,,,260,NW,"ID",16,unject,UNJECT,z,1.38342,,,,,,0.833333333,-0.344444444,0,0,0,,0,118,118,319,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.75964,1,,,,,,201,WORD,"ID",33,admire,ADMIRE,m,0.75964,,,,,,0.833333333,-0.344444444,0,0,0,,0,119,119,20,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.720795,1,,,,,,440,NW,"ID",33,saride,SARIDE,z,0.720795,,,,,,0.887962963,-0.196296296,0,0,0,space,0,120,120,259,1,29.899795
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,1.77813,1,,,,,,318,NW,UN,33,zomber,REAGLY,z,1.77813,,,,,,0.887962963,-0.196296296,0,0,0,,0,121,121,377,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.910975,1,,,,,,418,NW,UN,16,slount,SUIDLE,z,0.910975,,,,,,0.887962963,-0.196296296,0,0,0,,0,122,122,477,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.712375,1,,,,,,381,NW,UN,16,sarley,HUNIEK,z,0.712375,,,,,,0.887962963,-0.196296296,0,0,0,,0,123,123,440,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.712565,1,,,,,,386,NW,UN,16,gronce,ANCUST,z,0.712565,,,,,,0.887962963,-0.196296296,0,0,0,,0,124,124,445,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.80066,1,,,,,,48,WORD,"ID",16,walnut,WALNUT,m,0.80066,,,,,,0.887962963,-0.196296296,0,0,0,,0,125,125,107,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.659735,1,,,,,,167,WORD,UN,16,answer,DESIGN,m,0.659735,,,,,,0.887962963,-0.196296296,0,0,0,,0,126,126,226,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.631935,1,,,,,,479,NW,"ID",33,lobush,LOBUSH,z,0.631935,,,,,,0.887962963,-0.196296296,0,0,0,,0,127,127,298,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,1,,,,,,,,0.769485,1,,,,,,32,WORD,"ID",16,buckle,BUCKLE,m,0.769485,,,,,,0.887962963,-0.196296296,0,0,0,,0,128,128,91,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.65121,1,,,,,,322,NW,UN,33,rosail,SLANCH,z,0.65121,,,,,,0.887962963,-0.196296296,0,0,0,,0,129,129,381,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,m,0,,,,,,,,0.724065,0,,,,,,380,NW,UN,16,huniek,CAVORY,z,0.724065,,,,,,0.887962963,-0.196296296,0,0,0,,0,130,130,439,1,
,,,,,,,,,,,,,,,,,,5fb3a3c38a7d5903b43c1949,2020-12-03_08h22.00.443,lexical_decision_task_MP_exp2,2020.2.8,Win32,60,z,1,,,,,,,,0.71217,1,,,,,,269,NW,"ID",16,orchet,ORCHET,z,0.71217,,,,,,0.887962963,-0.196296296,0,0,0,,0,131,131,328,1,
