counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.838,,,,,,,,0.838,1,,,,,,49,WORD,UN,16,snatch,SURVEY,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,55,55,228,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.704,,,,,,,,0.704,1,,,,,,382,NW,"ID",16,sarley,SARLEY,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,56,56,321,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.867,,,,,,,,0.867,1,,,,,,381,NW,"ID",16,huniek,HUNIEK,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,57,57,320,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.547,,,,,,,,0.547,1,,,,,,158,WORD,"ID",16,island,ISLAND,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,58,58,97,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.691,,,,,,,,0.691,1,,,,,,323,NW,"ID",33,rosail,ROSAIL,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,59,59,262,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.621,,,,,,,,0.621,1,,,,,,146,WORD,"ID",16,couple,COUPLE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,60,60,85,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.603,,,,,,,,0.603,1,,,,,,257,NW,UN,16,poluth,VENIOD,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,61,61,436,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.87,,,,,,,,0.87,1,,,,,,338,NW,"ID",33,wreash,WREASH,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,62,62,277,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.734,,,,,,,,0.734,1,,,,,,285,NW,UN,16,reldon,PRUDGE,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,63,63,464,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.975,,,,,,,,0.975,1,,,,,,58,WORD,UN,16,splint,FOSTER,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,64,64,237,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.639,,,,,,,,0.639,1,,,,,,344,NW,"ID",33,scrily,SCRILY,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,65,65,283,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.681,,,,,,,,0.681,1,,,,,,409,NW,"ID",16,elopia,ELOPIA,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,66,66,348,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,1.053,,,,,,,,1.053,1,,,,,,194,WORD,UN,33,resign,ABSENT,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,67,67,133,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.69,,,,,,,,0.69,0,,,,,,453,NW,UN,33,scouge,BOLVIS,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,68,68,392,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.718,,,,,,,,0.718,1,,,,,,182,WORD,UN,33,absent,WINTER,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,69,69,121,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.82,,,,,,,,0.82,1,,,,,,94,WORD,"ID",33,travel,TRAVEL,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,70,70,33,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.708,,,,,,,,0.708,1,,,,,,288,NW,UN,16,starby,YACEUP,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,71,71,467,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.626,,,,,,,,0.626,1,,,,,,21,WORD,UN,16,jockey,SIMPLE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,72,72,200,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.609,,,,,,,,0.609,1,,,,,,150,WORD,"ID",16,random,RANDOM,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,73,73,89,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,1.016,,,,,,,,1.016,1,,,,,,436,NW,UN,33,snapel,FRUTAN,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,74,74,375,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,1.148,,,,,,,,1.148,1,,,,,,85,WORD,"ID",33,sprawl,SPRAWL,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,75,75,24,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,1.05,,,,,,,,1.05,1,,,,,,352,NW,"ID",33,tringe,TRINGE,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,76,76,291,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.885,,,,,,,,0.885,1,,,,,,291,NW,UN,16,ablint,PRETCH,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,77,77,470,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.633,,,,,,,,0.633,1,,,,,,69,WORD,"ID",33,plenty,PLENTY,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,78,78,8,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.966,,,,,,,,0.966,1,,,,,,360,NW,"ID",33,desory,DESORY,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,79,79,299,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.668,,,,,,,,0.668,1,,,,,,208,WORD,UN,33,search,HOCKEY,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,80,80,147,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.855,,,,,,,,0.855,1,,,,,,311,NW,"ID",33,sproly,SPROLY,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,81,81,250,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.752,,,,,,,,0.752,1,,,,,,390,NW,"ID",16,hatrus,HATRUS,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,82,82,329,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.669,,,,,,,,0.669,1,,,,,,387,NW,"ID",16,gronce,GRONCE,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,83,83,326,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.623,,,,,,,,0.623,0,,,,,,452,NW,UN,33,bolvis,SURDEN,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,84,84,391,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.762,,,,,,,,0.762,1,,,,,,225,WORD,UN,33,casino,VULGAR,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,85,85,164,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.666,,,,,,,,0.666,1,,,,,,292,NW,UN,16,swance,ABLINT,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,86,86,471,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.736,,,,,,,,0.736,1,,,,,,1,WORD,UN,16,ethnic,FRIGHT,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,87,87,180,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.616,,,,,,,,0.616,1,,,,,,406,NW,"ID",16,nouply,NOUPLY,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,88,88,345,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.967,,,,,,,,0.967,1,,,,,,70,WORD,"ID",33,square,SQUARE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,89,89,9,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.55,,,,,,,,0.55,1,,,,,,202,WORD,UN,33,phrase,FACTOR,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,90,90,141,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.583,,,,,,,,0.583,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,91,91,158,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.619,,,,,,,,0.619,1,,,,,,17,WORD,UN,16,humble,CHARGE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,92,92,196,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.551,,,,,,,,0.551,1,,,,,,138,WORD,"ID",16,melody,MELODY,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,93,93,77,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.601,,,,,,,,0.601,1,,,,,,52,WORD,UN,16,police,IMPOSE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,94,94,231,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.518,,,,,,,,0.518,1,,,,,,190,WORD,UN,33,stable,BACKUP,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,95,95,129,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.748,,,,,,,,0.748,1,,,,,,298,NW,UN,16,sturch,PIERGY,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,96,96,477,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.602,,,,,,,,0.602,1,,,,,,218,WORD,UN,33,bucket,SHRINK,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,97,97,157,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.802,,,,,,,,0.802,1,,,,,,296,NW,UN,16,fertic,BEINCH,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,98,98,475,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.517,,,,,,,,0.517,1,,,,,,22,WORD,UN,16,wealth,JOCKEY,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,99,99,201,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.802,,,,,,,,0.802,1,,,,,,274,NW,UN,16,sleirt,FUMBLO,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,100,100,453,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.613,,,,,,,,0.613,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,101,101,11,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.662,,,,,,,,0.662,1,,,,,,321,NW,"ID",33,miator,MIATOR,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,102,102,260,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.735,,,,,,,,0.735,1,,,,,,328,NW,"ID",33,broake,BROAKE,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,103,103,267,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.555,,,,,,,,0.555,1,,,,,,205,WORD,UN,33,tailor,LOUNGE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,104,104,144,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.583,,,,,,,,0.583,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,105,105,154,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.519,,,,,,,,0.519,1,,,,,,115,WORD,"ID",33,guitar,GUITAR,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,106,106,54,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.549,,,,,,,,0.549,1,,,,,,236,WORD,UN,33,grumpy,PIRATE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,107,107,175,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,1.051,,,,,,,,1.051,1,,,,,,376,NW,"ID",16,iguare,IGUARE,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,108,108,315,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,1.121,,,,,,,,1.121,1,,,,,,184,WORD,UN,33,bother,SLEAZY,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,109,109,123,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.733,,,,,,,,0.733,1,,,,,,173,WORD,"ID",16,shower,SHOWER,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,110,110,112,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.767,,,,,,,,0.767,1,,,,,,110,WORD,"ID",33,polite,POLITE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,111,111,49,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.731,,,,,,,,0.731,1,,,,,,289,NW,UN,16,splino,STARBY,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,112,112,468,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.65,,,,,,,,0.65,1,,,,,,191,WORD,UN,33,beacon,STABLE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,113,113,130,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.554,,,,,,,,0.554,1,,,,,,65,WORD,"ID",33,symbol,SYMBOL,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,114,114,4,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.651,,,,,,,,0.651,1,,,,,,6,WORD,UN,16,anchor,BUNDLE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,115,115,185,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.85,,,,,,,,0.85,1,,,,,,365,NW,"ID",16,guairt,GUAIRT,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,116,116,304,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,0,0.6,,,,,,,,0.6,0,,,,,,216,WORD,UN,33,liquor,BEHALF,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,117,117,155,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.729,,,,,,,,0.729,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,118,118,270,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.568,,,,,,,,0.568,1,,,,,,142,WORD,"ID",16,spruce,SPRUCE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,119,119,81,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,1.052,,,,,,,,1.052,1,,,,,,114,WORD,"ID",33,placid,PLACID,m,,,,,,-0.011111111,-0.422222222,0,0,0,space,0,120,120,53,1,3.16
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.82,,,,,,,,0.82,1,,,,,,368,NW,"ID",16,hornal,HORNAL,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,121,121,307,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.631,,,,,,,,0.631,1,,,,,,392,NW,"ID",16,rouncy,ROUNCY,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,122,122,331,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.604,,,,,,,,0.604,1,,,,,,176,WORD,"ID",16,strife,STRIFE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,123,123,115,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.604,,,,,,,,0.604,1,,,,,,77,WORD,"ID",33,racket,RACKET,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,124,124,16,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.574,,,,,,,,0.574,1,,,,,,416,NW,"ID",16,pathel,PATHEL,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,125,125,355,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.732,,,,,,,,0.732,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,126,126,297,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.986,,,,,,,,0.986,1,,,,,,457,NW,UN,33,barcet,WANIGH,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,127,127,396,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.601,,,,,,,,0.601,1,,,,,,211,WORD,UN,33,verify,INFECT,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,128,128,150,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.448,,,,,,,,0.448,1,,,,,,25,WORD,UN,16,sprint,DOMAIN,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,129,129,204,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.494,,,,,,,,0.494,1,,,,,,347,NW,"ID",33,kerift,KERIFT,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,130,130,286,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.602,,,,,,,,0.602,1,,,,,,306,NW,"ID",33,sounge,SOUNGE,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,131,131,245,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.499,,,,,,,,0.499,1,,,,,,214,WORD,UN,33,phobia,INTAKE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,132,132,153,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.49,,,,,,,,0.49,1,,,,,,74,WORD,"ID",33,plaque,PLAQUE,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,133,133,13,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.489,,,,,,,,0.489,1,,,,,,164,WORD,"ID",16,market,MARKET,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,134,134,103,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,1.069,,,,,,,,1.069,1,,,,,,4,WORD,UN,16,plunge,TRENCH,m,,,,,,-0.011111111,-0.422222222,0,0,0,,0,135,135,183,1,
,,,,,,,,,,,,,,,,,,57f697c6733f560001b5898b,2020-11-27_15h01.16.978,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,1.067,,,,,,,,1.067,1,,,,,,245,NW,UN,16,piaton,ANOUGS,z,,,,,,-0.011111111,-0.422222222,0,0,0,,0,136,136,424,1,
