counterbalancing_condition,instr_done_keyboard.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,instr_done_keyboard.rt,response.keys,response.corr,response.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.47414,,,,,,,,0.47414,1,,,,,,119,WORD,"ID",33,spider,SPIDER,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,54,54,58,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.546085,,,,,,,,0.546085,1,,,,,,101,WORD,"ID",33,wrench,WRENCH,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,55,55,40,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.506835,,,,,,,,0.506835,1,,,,,,366,NW,"ID",16,toshel,TOSHEL,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,56,56,305,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.47326,,,,,,,,0.47326,1,,,,,,146,WORD,"ID",16,couple,COUPLE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,57,57,85,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.56948,,,,,,,,0.56948,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,58,58,416,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.49205,,,,,,,,0.49205,1,,,,,,205,WORD,UN,33,tailor,LOUNGE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,59,59,144,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.480785,,,,,,,,0.480785,1,,,,,,152,WORD,"ID",16,rocket,ROCKET,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,60,60,91,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.417825,,,,,,,,0.417825,1,,,,,,112,WORD,"ID",33,breath,BREATH,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,61,61,51,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.439975,,,,,,,,0.439975,1,,,,,,28,WORD,UN,16,sketch,COMEDY,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,62,62,207,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.39346,,,,,,,,0.39346,1,,,,,,148,WORD,"ID",16,custom,CUSTOM,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,63,63,87,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.45202,,,,,,,,0.45202,1,,,,,,116,WORD,"ID",33,tumble,TUMBLE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,64,64,55,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.46723,,,,,,,,0.46723,1,,,,,,245,NW,UN,16,piaton,ANOUGS,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,65,65,424,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.474325,,,,,,,,0.474325,1,,,,,,38,WORD,UN,16,insect,POWDER,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,66,66,217,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.63458,,,,,,,,0.63458,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,67,67,281,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.52262,,,,,,,,0.52262,1,,,,,,203,WORD,UN,33,burden,PHRASE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,68,68,142,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.57477,,,,,,,,0.57477,1,,,,,,446,NW,UN,33,gircue,RUNAMO,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,69,69,385,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.513125,,,,,,,,0.513125,1,,,,,,21,WORD,UN,16,jockey,SIMPLE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,70,70,200,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.424235,,,,,,,,0.424235,1,,,,,,43,WORD,UN,16,foster,TONGUE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,71,71,222,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.51277,,,,,,,,0.51277,1,,,,,,416,NW,"ID",16,pathel,PATHEL,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,72,72,355,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.622245,,,,,,,,0.622245,1,,,,,,85,WORD,"ID",33,sprawl,SPRAWL,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,73,73,24,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.798055,,,,,,,,0.798055,1,,,,,,60,WORD,UN,16,fright,PENCIL,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,74,74,239,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.519475,,,,,,,,0.519475,1,,,,,,27,WORD,UN,16,comedy,SCREAM,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,75,75,206,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.67798,,,,,,,,0.67798,1,,,,,,222,WORD,UN,33,export,HINDER,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,76,76,161,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.619045,,,,,,,,0.619045,1,,,,,,283,NW,UN,16,shaple,VERALF,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,77,77,462,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.54909,,,,,,,,0.54909,1,,,,,,124,WORD,"ID",16,blouse,BLOUSE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,78,78,63,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.512025,,,,,,,,0.512025,1,,,,,,144,WORD,"ID",16,sponge,SPONGE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,79,79,83,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.44806,,,,,,,,0.44806,1,,,,,,229,WORD,UN,33,fringe,MOTHER,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,80,80,168,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.501975,,,,,,,,0.501975,1,,,,,,415,NW,"ID",16,higsta,HIGSTA,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,81,81,354,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,1.068095,,,,,,,,1.068095,1,,,,,,270,NW,UN,16,aubrid,WRIMSY,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,82,82,449,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.515785,,,,,,,,0.515785,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,83,83,270,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.494735,,,,,,,,0.494735,1,,,,,,281,NW,UN,16,porlex,MELATY,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,84,84,460,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.51562,,,,,,,,0.51562,1,,,,,,413,NW,"ID",16,equats,EQUATS,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,85,85,352,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.48326,,,,,,,,0.48326,1,,,,,,309,NW,"ID",33,amiloy,AMILOY,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,86,86,248,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.657625,,,,,,,,0.657625,1,,,,,,89,WORD,"ID",33,permit,PERMIT,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,87,87,28,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.697255,,,,,,,,0.697255,1,,,,,,435,NW,UN,33,frutan,IMPURB,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,88,88,374,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.51067,,,,,,,,0.51067,1,,,,,,156,WORD,"ID",16,cradle,CRADLE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,89,89,95,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,1.027855,,,,,,,,1.027855,1,,,,,,440,NW,UN,33,rastoe,SARIDE,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,90,90,379,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.548135,,,,,,,,0.548135,1,,,,,,227,WORD,UN,33,master,SELDOM,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,91,91,166,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.789445,,,,,,,,0.789445,1,,,,,,248,NW,UN,16,batrol,STROLE,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,92,92,427,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.6654,,,,,,,,0.6654,1,,,,,,395,NW,"ID",16,colury,COLURY,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,93,93,334,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.568845,,,,,,,,0.568845,1,,,,,,160,WORD,"ID",16,violet,VIOLET,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,94,94,99,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.54058,,,,,,,,0.54058,1,,,,,,172,WORD,"ID",16,patrol,PATROL,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,95,95,111,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.545725,,,,,,,,0.545725,1,,,,,,456,NW,UN,33,wanigh,BROGET,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,96,96,395,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.602635,,,,,,,,0.602635,1,,,,,,211,WORD,UN,33,verify,INFECT,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,97,97,150,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.62311,,,,,,,,0.62311,1,,,,,,122,WORD,"ID",16,linger,LINGER,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,98,98,61,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.535625,,,,,,,,0.535625,1,,,,,,220,WORD,UN,33,mascot,VOYAGE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,99,99,159,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.49975,,,,,,,,0.49975,1,,,,,,68,WORD,"ID",33,fumble,FUMBLE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,100,100,7,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.439835,,,,,,,,0.439835,1,,,,,,41,WORD,UN,16,chapel,SPRING,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,101,101,220,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.60877,,,,,,,,0.60877,1,,,,,,26,WORD,UN,16,butler,SPRINT,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,102,102,205,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.40315,,,,,,,,0.40315,1,,,,,,88,WORD,"ID",33,hunger,HUNGER,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,103,103,27,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.548625,,,,,,,,0.548625,1,,,,,,192,WORD,UN,33,object,PLAGUE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,104,104,131,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.591985,,,,,,,,0.591985,1,,,,,,480,NW,UN,33,knisma,ROBULY,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,105,105,419,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.47379,,,,,,,,0.47379,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,106,106,124,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.495255,,,,,,,,0.495255,1,,,,,,255,NW,UN,16,inlors,APIGHT,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,107,107,434,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.55246,,,,,,,,0.55246,1,,,,,,79,WORD,"ID",33,theory,THEORY,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,108,108,18,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.538095,,,,,,,,0.538095,1,,,,,,199,WORD,UN,33,plague,INVOKE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,109,109,138,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.453165,,,,,,,,0.453165,1,,,,,,29,WORD,UN,16,orient,SKETCH,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,110,110,208,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.566265,,,,,,,,0.566265,1,,,,,,449,NW,UN,33,phrect,BRUNGE,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,111,111,388,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.567955,,,,,,,,0.567955,1,,,,,,5,WORD,UN,16,bundle,PLUNGE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,112,112,184,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.53183,,,,,,,,0.53183,1,,,,,,445,NW,UN,33,runamo,MINKEL,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,113,113,384,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.520235,,,,,,,,0.520235,1,,,,,,200,WORD,UN,33,admire,BEACON,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,114,114,139,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.476775,,,,,,,,0.476775,1,,,,,,232,WORD,UN,33,nature,INJECT,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,115,115,171,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.499215,,,,,,,,0.499215,1,,,,,,439,NW,UN,33,saride,LIMPOR,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,116,116,378,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.84932,,,,,,,,0.84932,1,,,,,,299,NW,UN,16,yarion,STURCH,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,117,117,478,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.75269,,,,,,,,0.75269,1,,,,,,426,NW,UN,33,schind,URIVEL,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,118,118,365,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.50692,,,,,,,,0.50692,1,,,,,,164,WORD,"ID",16,market,MARKET,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,119,119,103,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.570275,,,,,,,,0.570275,1,,,,,,72,WORD,"ID",33,bright,BRIGHT,m,,,,,,0.091666667,-0.396296296,0,0,0,space,0,120,120,11,1,43.012845
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,0,0.65066,,,,,,,,0.65066,0,,,,,,266,NW,UN,16,pasink,VARMIT,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,121,121,445,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.52337,,,,,,,,0.52337,1,,,,,,105,WORD,"ID",33,number,NUMBER,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,122,122,44,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.96783,,,,,,,,0.96783,1,,,,,,324,NW,"ID",33,steikh,STEIKH,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,123,123,263,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.554535,,,,,,,,0.554535,1,,,,,,198,WORD,UN,33,invoke,WICKED,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,124,124,137,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.452555,,,,,,,,0.452555,1,,,,,,162,WORD,"ID",16,candle,CANDLE,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,125,125,101,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.95691,,,,,,,,0.95691,1,,,,,,284,NW,UN,16,prudge,SHAPLE,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,126,126,463,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.53035,,,,,,,,0.53035,1,,,,,,219,WORD,UN,33,voyage,BUCKET,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,127,127,158,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.485655,,,,,,,,0.485655,1,,,,,,179,WORD,"ID",16,basket,BASKET,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,128,128,118,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.597835,,,,,,,,0.597835,1,,,,,,479,NW,UN,33,crible,LOBUSH,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,129,129,418,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.68646,,,,,,,,0.68646,1,,,,,,430,NW,UN,33,chrums,CAROEY,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,130,130,369,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.548275,,,,,,,,0.548275,1,,,,,,114,WORD,"ID",33,placid,PLACID,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,131,131,53,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,m,1,0.734685,,,,,,,,0.734685,1,,,,,,212,WORD,UN,33,squeal,VERIFY,m,,,,,,0.091666667,-0.396296296,0,0,0,,0,132,132,151,1,
,,,,,,,,,,,,,,,,,,5e8421d0df483e18852ff25e,2020-11-27_09h17.22.004,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,,z,1,0.86627,,,,,,,,0.86627,1,,,,,,277,NW,UN,16,unighs,PETAIN,z,,,,,,0.091666667,-0.396296296,0,0,0,,0,133,133,456,1,
