counterbalancing_condition,instr_done_keyboard.keys,instr_done_keyboard.rt,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruction_pages.thisRepN,instruction_pages.thisTrialN,instruction_pages.thisN,instruction_pages.thisIndex,instruction_pages.ran,pageN,phase,instruct_text,has_image,instruct_image,participant,date,expName,psychopyVersion,OS,frameRate,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,end_of_practice_trials_pages.thisRepN,end_of_practice_trials_pages.thisTrialN,end_of_practice_trials_pages.thisN,end_of_practice_trials_pages.thisIndex,end_of_practice_trials_pages.ran,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,experiment_trials.ran,break_done_keyboard.rt
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.929115,1,,,,,,110,WORD,"ID",33,polite,POLITE,m,0.929115,,,,,,0.247222239,-0.200925993,0,0,0,,0,55,55,49,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.811385,1,,,,,,477,NW,UN,33,lobush,PHOTIE,z,0.811385,,,,,,0.247222239,-0.200925993,0,0,0,,0,56,56,416,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.7186,1,,,,,,315,NW,"ID",33,laston,LASTON,z,0.7186,,,,,,0.247222239,-0.200925993,0,0,0,,0,57,57,254,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.73132,0,,,,,,170,WORD,"ID",16,pounce,POUNCE,m,0.73132,,,,,,0.247222239,-0.200925993,0,0,0,,0,58,58,109,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.8365,1,,,,,,249,NW,UN,16,milted,BATROL,z,0.8365,,,,,,0.247222239,-0.200925993,0,0,0,,0,59,59,428,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.735435,1,,,,,,51,WORD,UN,16,impose,HUNGRY,m,0.735435,,,,,,0.247222239,-0.200925993,0,0,0,,0,60,60,230,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.712715,1,,,,,,357,NW,"ID",33,derain,DERAIN,z,0.712715,,,,,,0.247222239,-0.200925993,0,0,0,,0,61,61,296,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.902495,1,,,,,,288,NW,UN,16,starby,YACEUP,z,0.902495,,,,,,0.247222239,-0.200925993,0,0,0,,0,62,62,467,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.68646,1,,,,,,107,WORD,"ID",33,slogan,SLOGAN,m,0.68646,,,,,,0.247222239,-0.200925993,0,0,0,,0,63,63,46,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.706525,1,,,,,,159,WORD,"ID",16,detail,DETAIL,m,0.706525,,,,,,0.247222239,-0.200925993,0,0,0,,0,64,64,98,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.768135,1,,,,,,298,NW,UN,16,sturch,PIERGY,z,0.768135,,,,,,0.247222239,-0.200925993,0,0,0,,0,65,65,477,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.742705,0,,,,,,394,NW,"ID",16,spaqux,SPAQUX,z,0.742705,,,,,,0.247222239,-0.200925993,0,0,0,,0,66,66,333,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.78107,1,,,,,,207,WORD,UN,33,hockey,WREATH,m,0.78107,,,,,,0.247222239,-0.200925993,0,0,0,,0,67,67,146,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.7124,1,,,,,,23,WORD,UN,16,praise,WEALTH,m,0.7124,,,,,,0.247222239,-0.200925993,0,0,0,,0,68,68,202,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.73036,1,,,,,,371,NW,"ID",16,geiloy,GEILOY,z,0.73036,,,,,,0.247222239,-0.200925993,0,0,0,,0,69,69,310,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.67973,1,,,,,,164,WORD,"ID",16,market,MARKET,m,0.67973,,,,,,0.247222239,-0.200925993,0,0,0,,0,70,70,103,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.94622,1,,,,,,390,NW,"ID",16,hatrus,HATRUS,z,0.94622,,,,,,0.247222239,-0.200925993,0,0,0,,0,71,71,329,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.81565,1,,,,,,342,NW,"ID",33,randow,RANDOW,z,0.81565,,,,,,0.247222239,-0.200925993,0,0,0,,0,72,72,281,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.728235,1,,,,,,147,WORD,"ID",16,garlic,GARLIC,m,0.728235,,,,,,0.247222239,-0.200925993,0,0,0,,0,73,73,86,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.79009,0,,,,,,142,WORD,"ID",16,spruce,SPRUCE,m,0.79009,,,,,,0.247222239,-0.200925993,0,0,0,,0,74,74,81,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.75713,1,,,,,,223,WORD,UN,33,period,KIDNEY,m,0.75713,,,,,,0.247222239,-0.200925993,0,0,0,,0,75,75,162,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.65024,1,,,,,,241,NW,UN,16,unwert,SMENCO,z,0.65024,,,,,,0.247222239,-0.200925993,0,0,0,,0,76,76,420,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.644805,0,,,,,,125,WORD,"ID",16,nickel,NICKEL,m,0.644805,,,,,,0.247222239,-0.200925993,0,0,0,,0,77,77,64,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.79845,1,,,,,,423,NW,UN,33,praile,STRELD,z,0.79845,,,,,,0.247222239,-0.200925993,0,0,0,,0,78,78,362,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.620065,1,,,,,,86,WORD,"ID",33,rodent,RODENT,m,0.620065,,,,,,0.247222239,-0.200925993,0,0,0,,0,79,79,25,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.73181,1,,,,,,467,NW,UN,33,wictor,GORBIE,z,0.73181,,,,,,0.247222239,-0.200925993,0,0,0,,0,80,80,406,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.69961,1,,,,,,56,WORD,UN,16,change,AMBUSH,m,0.69961,,,,,,0.247222239,-0.200925993,0,0,0,,0,81,81,235,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.731565,1,,,,,,451,NW,UN,33,surden,CAINKY,z,0.731565,,,,,,0.247222239,-0.200925993,0,0,0,,0,82,82,390,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.899855,1,,,,,,185,WORD,UN,33,portal,BOTHER,m,0.899855,,,,,,0.247222239,-0.200925993,0,0,0,,0,83,83,124,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,1.098645,1,,,,,,37,WORD,UN,16,powder,INSULT,m,1.098645,,,,,,0.247222239,-0.200925993,0,0,0,,0,84,84,216,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.8023,1,,,,,,472,NW,UN,33,gorbie,CIGNEY,z,0.8023,,,,,,0.247222239,-0.200925993,0,0,0,,0,85,85,411,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.862705,1,,,,,,369,NW,"ID",16,wronch,WRONCH,z,0.862705,,,,,,0.247222239,-0.200925993,0,0,0,,0,86,86,308,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.90684,1,,,,,,149,WORD,"ID",16,invade,INVADE,m,0.90684,,,,,,0.247222239,-0.200925993,0,0,0,,0,87,87,88,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.70811,0,,,,,,183,WORD,UN,33,sleazy,MILDEW,m,0.70811,,,,,,0.247222239,-0.200925993,0,0,0,,0,88,88,122,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,1.245405,0,,,,,,417,NW,"ID",16,earoud,EAROUD,z,1.245405,,,,,,0.247222239,-0.200925993,0,0,0,,0,89,89,356,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.90282,0,,,,,,462,NW,UN,33,kispel,ABSULT,z,0.90282,,,,,,0.247222239,-0.200925993,0,0,0,,0,90,90,401,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.903425,1,,,,,,261,NW,UN,16,quilew,STUNCH,z,0.903425,,,,,,0.247222239,-0.200925993,0,0,0,,0,91,91,440,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.83229,1,,,,,,58,WORD,UN,16,splint,FOSTER,m,0.83229,,,,,,0.247222239,-0.200925993,0,0,0,,0,92,92,237,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,1.027505,1,,,,,,8,WORD,UN,16,hustle,ABRUPT,m,1.027505,,,,,,0.247222239,-0.200925993,0,0,0,,0,93,93,187,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.71182,1,,,,,,146,WORD,"ID",16,couple,COUPLE,m,0.71182,,,,,,0.247222239,-0.200925993,0,0,0,,0,94,94,85,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.77237,1,,,,,,210,WORD,UN,33,infect,MONKEY,m,0.77237,,,,,,0.247222239,-0.200925993,0,0,0,,0,95,95,149,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,1.15617,1,,,,,,358,NW,"ID",33,fleack,FLEACK,z,1.15617,,,,,,0.247222239,-0.200925993,0,0,0,,0,96,96,297,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.80577,1,,,,,,267,NW,UN,16,packes,PASINK,z,0.80577,,,,,,0.247222239,-0.200925993,0,0,0,,0,97,97,446,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.71989,1,,,,,,208,WORD,UN,33,search,HOCKEY,m,0.71989,,,,,,0.247222239,-0.200925993,0,0,0,,0,98,98,147,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.910915,1,,,,,,250,NW,UN,16,lupict,MILTED,z,0.910915,,,,,,0.247222239,-0.200925993,0,0,0,,0,99,99,429,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.745535,1,,,,,,331,NW,"ID",33,gilfew,GILFEW,z,0.745535,,,,,,0.247222239,-0.200925993,0,0,0,,0,100,100,270,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.724275,1,,,,,,460,NW,UN,33,justre,MINGAR,z,0.724275,,,,,,0.247222239,-0.200925993,0,0,0,,0,101,101,399,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,1.0633,1,,,,,,399,NW,"ID",16,fouret,FOURET,z,1.0633,,,,,,0.247222239,-0.200925993,0,0,0,,0,102,102,338,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.981335,1,,,,,,32,WORD,UN,16,scream,BUCKLE,m,0.981335,,,,,,0.247222239,-0.200925993,0,0,0,,0,103,103,211,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.73634,1,,,,,,193,WORD,UN,33,mildew,OBJECT,m,0.73634,,,,,,0.247222239,-0.200925993,0,0,0,,0,104,104,132,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,1.037615,1,,,,,,379,NW,"ID",16,auting,AUTING,z,1.037615,,,,,,0.247222239,-0.200925993,0,0,0,,0,105,105,318,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.97821,0,,,,,,139,WORD,"ID",16,debris,DEBRIS,m,0.97821,,,,,,0.247222239,-0.200925993,0,0,0,,0,106,106,78,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.80209,1,,,,,,215,WORD,UN,33,lumber,PHOBIA,m,0.80209,,,,,,0.247222239,-0.200925993,0,0,0,,0,107,107,154,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.95606,1,,,,,,312,NW,"ID",33,nerawl,NERAWL,z,0.95606,,,,,,0.247222239,-0.200925993,0,0,0,,0,108,108,251,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.971455,1,,,,,,337,NW,"ID",33,rejols,REJOLS,z,0.971455,,,,,,0.247222239,-0.200925993,0,0,0,,0,109,109,276,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.87757,0,,,,,,409,NW,"ID",16,elopia,ELOPIA,z,0.87757,,,,,,0.247222239,-0.200925993,0,0,0,,0,110,110,348,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.8721,1,,,,,,478,NW,UN,33,pebric,ACRISE,z,0.8721,,,,,,0.247222239,-0.200925993,0,0,0,,0,111,111,417,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.866135,0,,,,,,238,WORD,UN,33,behalf,FLOWER,m,0.866135,,,,,,0.247222239,-0.200925993,0,0,0,,0,112,112,177,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.81455,1,,,,,,134,WORD,"ID",16,staple,STAPLE,m,0.81455,,,,,,0.247222239,-0.200925993,0,0,0,,0,113,113,73,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.668495,1,,,,,,60,WORD,UN,16,fright,PENCIL,m,0.668495,,,,,,0.247222239,-0.200925993,0,0,0,,0,114,114,239,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.73787,1,,,,,,3,WORD,UN,16,trench,KNIGHT,m,0.73787,,,,,,0.247222239,-0.200925993,0,0,0,,0,115,115,182,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.753285,1,,,,,,326,NW,"ID",33,iguade,IGUADE,z,0.753285,,,,,,0.247222239,-0.200925993,0,0,0,,0,116,116,265,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,0.74476,0,,,,,,345,NW,"ID",33,absend,ABSEND,z,0.74476,,,,,,0.247222239,-0.200925993,0,0,0,,0,117,117,284,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,1.058475,0,,,,,,225,WORD,UN,33,casino,VULGAR,m,1.058475,,,,,,0.247222239,-0.200925993,0,0,0,,0,118,118,164,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,0,,,,,,,,1.052875,0,,,,,,260,NW,UN,16,stunch,UNJECT,z,1.052875,,,,,,0.247222239,-0.200925993,0,0,0,,0,119,119,439,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.93306,1,,,,,,211,WORD,UN,33,verify,INFECT,m,0.93306,,,,,,0.247222239,-0.200925993,0,0,0,space,0,120,120,150,1,111.279615
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.81355,1,,,,,,237,WORD,UN,33,glance,POSTER,m,0.81355,,,,,,0.247222239,-0.200925993,0,0,0,,0,121,121,176,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.616745,1,,,,,,100,WORD,"ID",33,carbon,CARBON,m,0.616745,,,,,,0.247222239,-0.200925993,0,0,0,,0,122,122,39,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.73492,1,,,,,,50,WORD,UN,16,hungry,SNATCH,m,0.73492,,,,,,0.247222239,-0.200925993,0,0,0,,0,123,123,229,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.62266,1,,,,,,276,NW,UN,16,petain,YARMON,z,0.62266,,,,,,0.247222239,-0.200925993,0,0,0,,0,124,124,455,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.52284,1,,,,,,135,WORD,"ID",16,import,IMPORT,m,0.52284,,,,,,0.247222239,-0.200925993,0,0,0,,0,125,125,74,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.583,1,,,,,,62,WORD,"ID",33,region,REGION,m,0.583,,,,,,0.247222239,-0.200925993,0,0,0,,0,126,126,1,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.604655,0,,,,,,239,WORD,UN,33,forest,LUMBER,m,0.604655,,,,,,0.247222239,-0.200925993,0,0,0,,0,127,127,178,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,0,,,,,,,,0.94323,0,,,,,,166,WORD,"ID",16,starch,STARCH,m,0.94323,,,,,,0.247222239,-0.200925993,0,0,0,,0,128,128,105,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,1.164445,1,,,,,,70,WORD,"ID",33,square,SQUARE,m,1.164445,,,,,,0.247222239,-0.200925993,0,0,0,,0,129,129,9,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.670875,1,,,,,,393,NW,"ID",16,ganous,GANOUS,z,0.670875,,,,,,0.247222239,-0.200925993,0,0,0,,0,130,130,332,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.79484,1,,,,,,12,WORD,UN,16,strive,ORANGE,m,0.79484,,,,,,0.247222239,-0.200925993,0,0,0,,0,131,131,191,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.95627,1,,,,,,251,NW,UN,16,stapod,LUPICT,z,0.95627,,,,,,0.247222239,-0.200925993,0,0,0,,0,132,132,430,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.814645,1,,,,,,5,WORD,UN,16,bundle,PLUNGE,m,0.814645,,,,,,0.247222239,-0.200925993,0,0,0,,0,133,133,184,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,m,1,,,,,,,,0.76504,1,,,,,,168,WORD,"ID",16,answer,ANSWER,m,0.76504,,,,,,0.247222239,-0.200925993,0,0,0,,0,134,134,107,1,
,,,,,,,,,,,,,,,,,,5f863b1e4047781878fd5d21,2020-11-27_17h09.35.909,lexical_decision_task_MP_exp2,2020.2.5,Win32,60,z,1,,,,,,,,0.715335,1,,,,,,304,NW,"ID",33,cludie,CLUDIE,z,0.715335,,,,,,0.247222239,-0.200925993,0,0,0,,0,135,135,243,1,
